"event","experiment time","system time","system time text"
"START",0.000000000E0,1685963757.306,"2023-06-05 13:15:57.306 UTC+02:00"
"PAUSE",6.511886799E1,1685963822.425,"2023-06-05 13:17:02.425 UTC+02:00"
