"event","experiment time","system time","system time text"
"START",0.000000000E0,1686771524.891,"2023-06-14 21:38:44.891 UTC+02:00"
"PAUSE",3.797554675E1,1686771562.867,"2023-06-14 21:39:22.867 UTC+02:00"
