"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.380051582E0,5.323094730E1,1.039870910E1,3.714664213E1,0.000000000E0,0.000000000E0,2.719300079E1,1.000000000E0
4.118468112E0,5.323075038E1,1.039899839E1,3.816636736E1,0.000000000E0,0.000000000E0,2.400000000E1,4.080091858E1
5.112493381E0,5.323075026E1,1.039902124E1,3.423248981E1,0.000000000E0,0.000000000E0,1.600000000E1,2.459683800E1
6.126720957E0,5.323076313E1,1.039892028E1,3.577119820E1,0.000000000E0,0.000000000E0,1.600000000E1,2.153978729E1
7.127515225E0,5.323076280E1,1.039890793E1,3.751638010E1,0.000000000E0,0.000000000E0,1.600000000E1,2.856983948E1
8.148560802E0,5.323076798E1,1.039883145E1,3.747406810E1,0.000000000E0,0.000000000E0,1.200000000E1,1.729151154E1
9.145706263E0,5.323078064E1,1.039880480E1,3.753016942E1,0.000000000E0,0.000000000E0,1.200000000E1,2.010626411E1
1.015776438E1,5.323079866E1,1.039879206E1,3.869691086E1,0.000000000E0,0.000000000E0,8.000000000E0,1.229621124E1
1.116752349E1,5.323079722E1,1.039881631E1,3.839140782E1,0.000000000E0,0.000000000E0,2.400000000E1,3.975694275E1
1.216310984E1,5.323077090E1,1.039879226E1,4.430040302E1,1.241726041E0,7.863472748E1,1.600000000E1,2.067074394E1
1.317633949E1,5.323077351E1,1.039881725E1,4.357416651E1,1.088345408E0,7.552368927E1,8.000000000E0,1.750088692E1
1.392623511E1,5.323078043E1,1.039882774E1,4.329597843E1,1.181364298E0,7.987414551E1,8.000000000E0,1.536245728E1
1.492576268E1,5.323078246E1,1.039885140E1,4.337209828E1,1.332077384E0,7.766621399E1,8.000000000E0,1.395368195E1
1.593572741E1,5.323078535E1,1.039887208E1,4.272205467E1,1.372237682E0,8.881715393E1,8.000000000E0,1.285102749E1
1.695232756E1,5.323078727E1,1.039889781E1,4.236656400E1,1.452774405E0,8.128612518E1,6.000000000E0,1.210644722E1
1.793349772E1,5.323078938E1,1.039892938E1,4.253356655E1,1.573632002E0,7.107131195E1,6.000000000E0,1.147661686E1
1.892879249E1,5.323078944E1,1.039895939E1,4.281904086E1,1.647148848E0,7.658798218E1,6.000000000E0,1.085114670E1
1.992260637E1,5.323079163E1,1.039898763E1,4.278058416E1,1.672841787E0,7.469367218E1,6.000000000E0,1.023699570E1
2.093642002E1,5.323079461E1,1.039900725E1,4.255377304E1,1.609969258E0,7.354531860E1,6.000000000E0,9.759167671E0
2.192883172E1,5.323079692E1,1.039902781E1,4.173641402E1,1.575568676E0,7.801284790E1,6.000000000E0,9.319436073E0
2.293375845E1,5.323080024E1,1.039905054E1,4.134419427E1,1.568031192E0,7.984489441E1,6.000000000E0,8.895760536E0
2.392818652E1,5.323080461E1,1.039906448E1,4.067446781E1,1.500759602E0,7.803534698E1,6.000000000E0,8.572200775E0
2.494103125E1,5.323080819E1,1.039908086E1,4.026890374E1,1.456089616E0,7.152533722E1,6.000000000E0,8.303918839E0
2.593783744E1,5.323080990E1,1.039910311E1,4.005019339E1,1.447477579E0,7.383522797E1,6.000000000E0,8.053107262E0
2.692053636E1,5.323081143E1,1.039912298E1,4.000819491E1,1.430606008E0,7.865055084E1,6.000000000E0,7.887885571E0
2.793287879E1,5.323081179E1,1.039914769E1,3.981479339E1,1.441240072E0,8.071783447E1,6.000000000E0,7.753195763E0
2.893672871E1,5.323081200E1,1.039917495E1,3.955939246E1,1.458514929E0,8.113568115E1,6.000000000E0,7.625078678E0
2.993872471E1,5.323081149E1,1.039919910E1,3.925698750E1,1.470595121E0,8.097897339E1,6.000000000E0,7.511487007E0
3.093738171E1,5.323081458E1,1.039922538E1,3.904590925E1,1.482618213E0,7.812592316E1,6.000000000E0,7.412421227E0
3.193184528E1,5.323081168E1,1.039925545E1,3.883833199E1,1.521084309E0,8.586597443E1,6.000000000E0,7.209295273E0
3.293229517E1,5.323081037E1,1.039928918E1,3.886304631E1,1.579374671E0,8.471472931E1,6.000000000E0,7.045369625E0
3.394246167E1,5.323081088E1,1.039932053E1,3.893320401E1,1.600938439E0,8.447528839E1,6.000000000E0,6.893124580E0
3.493525609E1,5.323081180E1,1.039934310E1,3.898346894E1,1.581582665E0,8.176470947E1,6.000000000E0,6.776999950E0
3.593402982E1,5.323081480E1,1.039937031E1,3.919326797E1,1.614031553E0,8.020324707E1,6.000000000E0,6.655956268E0
3.693318655E1,5.323081809E1,1.039939577E1,3.931739596E1,1.626837730E0,8.088798523E1,6.000000000E0,6.551127434E0
3.793539816E1,5.323082011E1,1.039942228E1,3.933513771E1,1.614470959E0,7.975632477E1,6.000000000E0,6.454648495E0
3.893934678E1,5.323082272E1,1.039944155E1,3.887753693E1,1.577894807E0,7.981177521E1,6.000000000E0,6.374366283E0
3.993204312E1,5.323082518E1,1.039946276E1,3.877920020E1,1.552520752E0,7.941157532E1,6.000000000E0,6.295744896E0
4.093544478E1,5.323082443E1,1.039948768E1,3.884944051E1,1.557662487E0,7.882532501E1,6.000000000E0,6.223009109E0
4.194085201E1,5.323082652E1,1.039951348E1,3.862303680E1,1.566423297E0,7.955655670E1,6.000000000E0,6.141842842E0
4.293728274E1,5.323082716E1,1.039953784E1,3.832285906E1,1.558332562E0,7.908104706E1,6.000000000E0,6.060401917E0
4.393131712E1,5.323082622E1,1.039955537E1,3.821306592E1,1.514052868E0,7.757135773E1,6.000000000E0,5.962646484E0
4.493105647E1,5.323082824E1,1.039957261E1,3.824243709E1,1.474901676E0,7.567082977E1,6.000000000E0,5.892992496E0
4.593732616E1,5.323083092E1,1.039959537E1,3.853130812E1,1.470477581E0,7.666481018E1,6.000000000E0,5.809522629E0
4.694434754E1,5.323082912E1,1.039962685E1,3.871894152E1,1.510805845E0,8.135054779E1,6.000000000E0,5.741941452E0
4.793499004E1,5.323082992E1,1.039965187E1,3.877085887E1,1.513529181E0,8.518085480E1,6.000000000E0,5.680252075E0
4.892891681E1,5.323082927E1,1.039967778E1,3.877268579E1,1.522574186E0,8.935082245E1,6.000000000E0,5.629096508E0
4.992359989E1,5.323083031E1,1.039970859E1,3.906411216E1,1.558869481E0,9.303160858E1,6.000000000E0,5.600585461E0
5.093781500E1,5.323083026E1,1.039974292E1,3.945988553E1,1.608670115E0,9.470816803E1,6.000000000E0,5.572511673E0
5.193686104E1,5.323083098E1,1.039977157E1,3.939878261E1,1.627302289E0,9.490464783E1,6.000000000E0,5.547718048E0
5.293417335E1,5.323082882E1,1.039979917E1,3.951800040E1,1.639029503E0,9.674472046E1,6.000000000E0,5.532716274E0
5.392003315E1,5.323082775E1,1.039982217E1,3.945740947E1,1.625519037E0,9.803555298E1,6.000000000E0,5.524259567E0
5.492259538E1,5.323082650E1,1.039985288E1,3.949192905E1,1.649536848E0,9.697249603E1,6.000000000E0,5.483523846E0
5.593581223E1,5.323082660E1,1.039988095E1,3.947394814E1,1.656988502E0,9.253148651E1,6.000000000E0,5.459262371E0
5.693254154E1,5.323082267E1,1.039990765E1,3.898411579E1,1.659840465E0,9.563095093E1,6.000000000E0,5.423115253E0
5.793933350E1,5.323081211E1,1.039993402E1,3.828819420E1,1.681988597E0,1.158433304E2,6.000000000E0,5.286484718E0
5.892832142E1,5.323079999E1,1.039995587E1,3.818479111E1,1.693732977E0,1.421489868E2,6.000000000E0,5.240584850E0
5.993653477E1,5.323078505E1,1.039997003E1,3.800472589E1,1.696998596E0,1.501759338E2,6.000000000E0,5.173688412E0
6.093768284E1,5.323077453E1,1.039997847E1,3.764501835E1,1.656297207E0,1.552080994E2,6.000000000E0,5.119395733E0
6.195027088E1,5.323076113E1,1.039998720E1,3.728581887E1,1.645917535E0,1.600796509E2,6.000000000E0,5.077005386E0
6.294464234E1,5.323074523E1,1.039999416E1,3.744246615E1,1.646652341E0,1.725772095E2,6.000000000E0,5.023038387E0
