"event","experiment time","system time","system time text"
"START",0.000000000E0,1686654209.874,"2023-06-13 13:03:29.874 UTC+02:00"
"PAUSE",4.690005193E1,1686654256.774,"2023-06-13 13:04:16.774 UTC+02:00"
