"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685962125698047E9,"2023-06-05 12:48:45.698 UTC+02:00"
"PAUSE",8.773155416666668E1,1.685962213429213E9,"2023-06-05 12:50:13.429 UTC+02:00"
