"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.236044610E-1,5.322935157E1,1.040100450E1,4.826056601E1,0.000000000E0,0.000000000E0,6.000000000E0,5.267179012E0
1.413383153E0,5.322935312E1,1.040100536E1,4.820418428E1,7.844117880E-1,1.198487854E2,6.000000000E0,4.938498497E0
2.406174575E0,5.322935263E1,1.040101431E1,4.803974868E1,0.000000000E0,1.198487854E2,6.000000000E0,4.742370129E0
3.394729190E0,5.322935385E1,1.040101168E1,4.802744460E1,0.000000000E0,1.198487854E2,6.000000000E0,4.596407413E0
4.392125843E0,5.322935452E1,1.040101053E1,4.790500700E1,0.000000000E0,1.198487854E2,4.000000000E0,4.512217999E0
5.403578381E0,5.322935667E1,1.040100745E1,4.750513455E1,0.000000000E0,1.198487854E2,4.000000000E0,4.399483681E0
6.409794418E0,5.322935572E1,1.040100044E1,4.770374496E1,0.000000000E0,1.198487854E2,4.000000000E0,4.282196999E0
7.406490494E0,5.322935758E1,1.040098678E1,4.748335525E1,0.000000000E0,1.198487854E2,4.000000000E0,4.182127953E0
8.399478109E0,5.322935702E1,1.040097304E1,4.721002668E1,1.194113016E0,2.583552246E2,4.000000000E0,4.105861664E0
9.401554224E0,5.322935521E1,1.040094012E1,4.711026646E1,2.659977436E0,2.606987610E2,4.000000000E0,4.063660145E0
1.041398492E1,5.322935156E1,1.040088511E1,4.756493674E1,3.658956051E0,2.633598633E2,4.000000000E0,3.990502834E0
1.141786288E1,5.322934912E1,1.040081672E1,4.701991195E1,3.953879356E0,2.631584778E2,4.000000000E0,3.840042114E0
1.239924741E1,5.322934526E1,1.040075139E1,4.689415013E1,4.300364971E0,2.632283630E2,4.000000000E0,3.747912884E0
1.342589918E1,5.322934093E1,1.040068156E1,4.639200157E1,4.261640072E0,2.636147461E2,4.000000000E0,3.669697523E0
1.441072903E1,5.322933562E1,1.040060799E1,4.617169377E1,4.527285099E0,2.632212830E2,4.000000000E0,3.575731277E0
1.540665326E1,5.322933349E1,1.040053480E1,4.622421913E1,4.697979927E0,2.665649719E2,4.000000000E0,3.530110836E0
1.641398291E1,5.322933463E1,1.040045997E1,4.601266290E1,4.772565365E0,2.705558472E2,4.000000000E0,3.456302404E0
1.741105253E1,5.322933493E1,1.040038933E1,4.568449734E1,4.921420574E0,2.659640503E2,4.000000000E0,3.410348177E0
1.840883118E1,5.322933161E1,1.040031178E1,4.510504125E1,5.207539082E0,2.662059631E2,4.000000000E0,3.350859165E0
1.942705441E1,5.322932825E1,1.040023664E1,4.497247127E1,5.045177937E0,2.660686340E2,4.000000000E0,3.301324368E0
2.042208787E1,5.322931347E1,1.040016878E1,4.618386190E1,5.174285889E0,2.660045471E2,4.000000000E0,3.253545046E0
2.143378325E1,5.322931106E1,1.040009113E1,4.588027556E1,5.042105675E0,2.664541931E2,4.000000000E0,3.196531534E0
2.242063675E1,5.322930839E1,1.040000854E1,4.575046772E1,4.837705135E0,2.657292480E2,4.000000000E0,3.165856600E0
2.343137291E1,5.322930428E1,1.039993081E1,4.509929019E1,4.939235687E0,2.640180969E2,4.000000000E0,3.139282227E0
2.439733621E1,5.322929901E1,1.039983468E1,4.418402065E1,5.738547325E0,2.658183594E2,4.000000000E0,3.097335577E0
2.541970348E1,5.322929572E1,1.039974833E1,4.408108271E1,5.478328705E0,2.651266479E2,4.000000000E0,3.072513103E0
2.641427629E1,5.322929128E1,1.039965930E1,4.418589546E1,5.745618820E0,2.656620483E2,4.000000000E0,3.040680408E0
2.741415229E1,5.322928710E1,1.039957195E1,4.415828794E1,5.653807640E0,2.651690063E2,4.000000000E0,3.007825375E0
2.842026590E1,5.322928660E1,1.039948811E1,4.379112369E1,5.413220882E0,2.666060486E2,4.000000000E0,3.000000000E0
2.941949479E1,5.322928940E1,1.039940664E1,4.372263278E1,5.292487621E0,2.688576965E2,4.000000000E0,3.000000000E0
3.040660586E1,5.322929037E1,1.039932853E1,4.354045550E1,5.152291298E0,2.685831604E2,4.000000000E0,3.295827150E0
3.140723225E1,5.322927187E1,1.039925721E1,4.350622098E1,5.122739792E0,2.484737854E2,4.000000000E0,3.250130653E0
3.240764567E1,5.322924177E1,1.039920284E1,4.345220043E1,4.812997818E0,2.244526062E2,4.000000000E0,3.205715895E0
3.341957498E1,5.322920861E1,1.039916484E1,4.328294764E1,4.211462975E0,1.918892212E2,4.000000000E0,3.526773930E0
3.441852205E1,5.322916115E1,1.039915291E1,4.316951573E1,3.905154705E0,1.881281128E2,4.000000000E0,3.794675112E0
3.541786778E1,5.322911770E1,1.039914989E1,4.314983460E1,3.874522209E0,1.893748322E2,6.000000000E0,4.015619755E0
3.641886920E1,5.322908266E1,1.039914103E1,4.309474206E1,3.899439812E0,1.890194397E2,6.000000000E0,4.256063938E0
3.741851005E1,5.322903448E1,1.039913627E1,4.230421472E1,3.336225748E0,1.891001740E2,6.000000000E0,4.456536770E0
3.841452155E1,5.322899343E1,1.039914097E1,4.160292923E1,3.441699743E0,1.768971405E2,6.000000000E0,4.619853020E0
3.941243559E1,5.322896464E1,1.039915012E1,4.110175806E1,3.851328850E0,1.655506744E2,6.000000000E0,4.792817116E0
4.041094316E1,5.322891749E1,1.039917517E1,4.023025172E1,3.762724876E0,1.642583160E2,6.000000000E0,4.946160793E0
4.143162720E1,5.322887547E1,1.039919505E1,4.073031056E1,3.799588919E0,1.714338379E2,6.000000000E0,5.079234600E0
4.240779289E1,5.322884163E1,1.039920364E1,4.099425041E1,3.905381680E0,1.732727356E2,6.000000000E0,5.141914845E0
4.343775208E1,5.322879662E1,1.039921472E1,4.071300125E1,3.751946926E0,1.764374695E2,6.000000000E0,5.162764549E0
4.441874101E1,5.322876110E1,1.039921998E1,4.031291450E1,3.861098289E0,1.912283783E2,6.000000000E0,5.138965607E0
4.541700735E1,5.322872636E1,1.039921119E1,3.955918770E1,3.071497202E0,2.025546722E2,6.000000000E0,5.119794846E0
4.641555943E1,5.322869375E1,1.039919750E1,3.898459945E1,3.401261806E0,1.852259674E2,6.000000000E0,5.173604012E0
4.741005077E1,5.322866479E1,1.039919687E1,3.839936266E1,2.833530903E0,1.655254364E2,6.000000000E0,5.184548855E0
4.841122366E1,5.322863900E1,1.039920918E1,3.864454741E1,2.706438780E0,1.717926178E2,6.000000000E0,5.208214760E0
4.942019820E1,5.322861383E1,1.039921521E1,3.865890321E1,2.933873177E0,1.839891663E2,6.000000000E0,5.195616722E0
5.041579000E1,5.322858523E1,1.039921238E1,3.840491948E1,3.070109367E0,1.872533875E2,6.000000000E0,5.166486263E0
5.140609185E1,5.322855605E1,1.039920920E1,3.807218797E1,3.136248112E0,1.881414490E2,6.000000000E0,5.147185802E0
5.240942227E1,5.322852905E1,1.039921015E1,3.742205440E1,2.868443966E0,1.858186340E2,6.000000000E0,4.919230461E0
5.342173565E1,5.322850083E1,1.039920381E1,3.763181843E1,2.416197062E0,1.858279114E2,6.000000000E0,5.049410820E0
5.441235292E1,5.322847633E1,1.039920104E1,3.717113377E1,1.648665547E0,1.852570953E2,6.000000000E0,5.091112137E0
5.542128627E1,5.322845600E1,1.039920496E1,3.683536059E1,1.442741036E0,1.837240906E2,6.000000000E0,4.950119972E0
5.641714927E1,5.322844608E1,1.039920364E1,3.700426587E1,5.784654617E-1,1.793002472E2,6.000000000E0,4.860482216E0
5.742441277E1,5.322844608E1,1.039920364E1,3.734135649E1,0.000000000E0,1.793002472E2,6.000000000E0,4.741465092E0
5.840896084E1,5.322844608E1,1.039920364E1,3.812832840E1,0.000000000E0,1.793002472E2,6.000000000E0,4.670410633E0
5.941934473E1,5.322844608E1,1.039920364E1,3.830020186E1,0.000000000E0,1.793002472E2,6.000000000E0,4.539026737E0
6.041420334E1,5.322844608E1,1.039920364E1,3.783971019E1,0.000000000E0,1.793002472E2,6.000000000E0,4.462098598E0
6.141134907E1,5.322844608E1,1.039920364E1,3.767641949E1,0.000000000E0,1.793002472E2,6.000000000E0,4.355381489E0
6.240741076E1,5.322844608E1,1.039920364E1,3.745947715E1,0.000000000E0,1.793002472E2,6.000000000E0,4.251565456E0
6.341651157E1,5.322844608E1,1.039920364E1,3.712809352E1,0.000000000E0,1.793002472E2,6.000000000E0,4.171141624E0
6.441396922E1,5.322844608E1,1.039920364E1,3.688017739E1,0.000000000E0,1.793002472E2,6.000000000E0,4.077713966E0
6.541454053E1,5.322844608E1,1.039920364E1,3.658216689E1,0.000000000E0,1.793002472E2,6.000000000E0,3.996253967E0
6.640103757E1,5.322844608E1,1.039920364E1,3.642375199E1,0.000000000E0,1.793002472E2,6.000000000E0,3.980951548E0
6.741460907E1,5.322844608E1,1.039920364E1,3.606964922E1,0.000000000E0,1.793002472E2,8.000000000E0,3.892744541E0
6.841323118E1,5.322844608E1,1.039920364E1,3.582246322E1,0.000000000E0,1.793002472E2,6.000000000E0,3.807261705E0
6.941537214E1,5.322844608E1,1.039920364E1,3.566748819E1,0.000000000E0,1.793002472E2,6.000000000E0,3.728299379E0
