"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.960106850E-3,5.325118309E1,1.042109456E1,1.789085960E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
4.465910196E-1,5.325108663E1,1.042108936E1,1.770869446E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
2.612842083E0,5.325105471E1,1.042108853E1,1.753321266E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
3.096490979E0,5.325105538E1,1.042098012E1,1.584188734E1,2.166936547E-1,1.230889777E1,1.729052581E1,1.729052581E1
4.047488928E0,5.325107760E1,1.042097563E1,1.564685025E1,1.353253275E-1,1.769829023E2,1.480778371E1,1.480778371E1
4.997485638E0,5.325108004E1,1.042099789E1,1.552119700E1,2.166936547E-1,1.614088691E2,1.228963749E1,1.228963749E1
5.947484016E0,5.325107655E1,1.042101010E1,1.546004345E1,4.225706160E-1,1.034027636E2,1.018206032E1,1.018206032E1
6.897480845E0,5.325107435E1,1.042102587E1,1.542260106E1,1.147621632E0,9.824229605E1,8.819142124E0,8.819142124E0
7.847477555E0,5.325107530E1,1.042102583E1,1.544123215E1,1.294054151E0,1.001519291E2,7.713298171E0,7.713298171E0
8.797474265E0,5.325107289E1,1.042103277E1,1.543773328E1,1.294054151E0,9.730324341E1,8.334009470E0,8.334009470E0
9.747471929E0,5.325107546E1,1.042105719E1,1.540997364E1,1.414918542E0,8.855839302E1,7.392161133E0,7.392161133E0
1.069747007E1,5.325106523E1,1.042108288E1,1.538670969E1,1.414918542E0,9.888157456E1,6.182757033E0,6.182757033E0
1.164746583E1,5.325106354E1,1.042110278E1,1.538878466E1,1.424051046E0,8.574512980E1,1.189496456E1,1.189496456E1
1.259746373E1,5.325106492E1,1.042112484E1,1.544417805E1,1.424051046E0,9.374757969E1,7.206327084E0,7.206327084E0
1.358445990E1,5.325106310E1,1.042114970E1,1.544605019E1,1.424051046E0,9.287162134E1,1.049992595E1,1.049992595E1
1.458445668E1,5.325106246E1,1.042117101E1,1.544605041E1,1.424051046E0,9.287163841E1,1.049992595E1,1.049992595E1
1.558445418E1,5.325106792E1,1.042119091E1,1.555239545E1,1.404862404E0,9.140988440E1,8.278069799E0,8.278069799E0
1.658445120E1,5.325107057E1,1.042121592E1,1.559092518E1,1.404862404E0,8.699843590E1,8.073408953E0,8.073408953E0
1.758444846E1,5.325107490E1,1.042123638E1,1.568274115E1,1.307152867E0,8.744175864E1,9.455993620E0,9.455993620E0
1.858444679E1,5.325107600E1,1.042126218E1,1.572308971E1,1.467145562E0,9.194686354E1,7.662366140E0,7.662366140E0
1.958444285E1,5.325107226E1,1.042128027E1,1.579803565E1,1.452054501E0,9.100556576E1,5.782143620E0,5.782143620E0
2.058443916E1,5.325107409E1,1.042130706E1,1.585211406E1,1.467145562E0,8.763404529E1,7.322424073E0,7.322424073E0
2.158443642E1,5.325107221E1,1.042132982E1,1.590256524E1,1.496699810E0,8.911377644E1,6.110686910E0,6.110686910E0
2.258443391E1,5.325107796E1,1.042135038E1,1.597304187E1,1.414767146E0,8.351516309E1,6.937914951E0,6.937914951E0
2.358443177E1,5.325107862E1,1.042137497E1,1.603833445E1,1.414767146E0,8.683129234E1,6.832006760E0,6.832006760E0
2.458442843E1,5.325107991E1,1.042139638E1,1.614968325E1,1.414767146E0,8.816297884E1,1.047184257E1,1.047184257E1
2.558442497E1,5.325107480E1,1.042141724E1,1.621306666E1,1.461198568E0,1.001835623E2,1.032491130E1,1.032491130E1
2.658442211E1,5.325108075E1,1.042144256E1,1.626025261E1,1.492976904E0,9.038974264E1,6.770791688E0,6.770791688E0
2.758441997E1,5.325108234E1,1.042147166E1,1.630094906E1,1.624102831E0,8.672263927E1,8.895651717E0,8.895651717E0
2.858441651E1,5.325107735E1,1.042150204E1,1.629124859E1,1.624102831E0,1.000807777E2,7.336801032E0,7.336801032E0
2.958441317E1,5.325108014E1,1.042151680E1,1.630114761E1,1.417809367E0,9.826747904E1,7.467624690E0,7.467624690E0
3.058441079E1,5.325107654E1,1.042153338E1,1.626765524E1,1.219445348E0,9.804676989E1,6.985665210E0,6.985665210E0
3.158440816E1,5.325107724E1,1.042155235E1,1.633632201E1,1.219445348E0,8.314440156E1,4.820802300E0,4.820802300E0
3.258440399E1,5.325107258E1,1.042157596E1,1.633724681E1,1.449503422E0,9.651087064E1,5.002033240E0,5.002033240E0
3.358440208E1,5.325107846E1,1.042159775E1,1.633764137E1,1.519553661E0,7.596527049E1,4.940771060E0,4.940771060E0
3.458439839E1,5.325107147E1,1.042161503E1,1.632763705E1,1.591280653E0,1.011705458E2,5.056416616E0,5.056416616E0
3.558439529E1,5.325106442E1,1.042162658E1,1.654217881E1,1.207426490E0,1.097304834E2,5.042154703E0,5.042154703E0
3.658439302E1,5.325105344E1,1.042164014E1,1.628219670E1,1.234104155E0,1.115247526E2,5.037084350E0,5.037084350E0
3.758438969E1,5.325104637E1,1.042164743E1,1.638528886E1,1.065482109E0,1.136724194E2,4.959962516E0,4.959962516E0
3.858438671E1,5.325103694E1,1.042165794E1,1.611391060E1,9.951708162E-1,1.251078042E2,4.947546661E0,4.947546661E0
