"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
9.907007217E-3,5.322863625E1,1.040439705E1,3.271171188E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
2.258801460E-2,5.322865008E1,1.040445329E1,3.272464371E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
2.258801460E-2,5.322865437E1,1.040446994E1,3.273200989E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
4.901340008E0,5.322865485E1,1.040449694E1,3.272921944E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
6.131435037E0,5.322865350E1,1.040449802E1,3.272769356E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
1.268851900E1,5.322865156E1,1.040458503E1,3.266945076E1,-1.000000000E0,-1.000000000E0,3.600000000E1,3.600000000E1
1.392022800E1,5.322864980E1,1.040460408E1,3.264366531E1,-1.000000000E0,-1.000000000E0,3.600000000E1,3.600000000E1
2.048332703E1,5.322865305E1,1.040454537E1,3.259655762E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
2.690385008E1,5.322837099E1,1.040427536E1,3.271494102E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
2.838247108E1,5.322828713E1,1.040419605E1,3.276271629E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
