"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686653456413067E9,"2023-06-13 12:50:56.413 UTC+02:00"
"PAUSE",3.182991275005043E1,1.686653488243156E9,"2023-06-13 12:51:28.243 UTC+02:00"
