"event","experiment time","system time","system time text"
"START",0.000000000E0,1686652851.301,"2023-06-13 12:40:51.301 UTC+02:00"
"PAUSE",2.283035383E1,1686652874.131,"2023-06-13 12:41:14.131 UTC+02:00"
