"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685962428543088E9,"2023-06-05 12:53:48.543 UTC+02:00"
"PAUSE",8.043419733333212E1,1.685962508976922E9,"2023-06-05 12:55:08.977 UTC+02:00"
