"event","experiment time","system time","system time text"
"START",0.000000000E0,1685962895.074,"2023-06-05 13:01:35.074 UTC+02:00"
"PAUSE",8.704615236E1,1685962982.120,"2023-06-05 13:03:02.120 UTC+02:00"
