"event","experiment time","system time","system time text"
"START",0.000000000E0,1685962542.322,"2023-06-05 12:55:42.322 UTC+02:00"
"PAUSE",8.588745540E1,1685962628.209,"2023-06-05 12:57:08.209 UTC+02:00"
