"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.244037628E-3,5.325100857E1,1.043059662E1,3.270410347E1,-1.000000000E0,-1.000000000E0,1.052414255E1,1.052414255E1
9.266018867E-3,5.325100857E1,1.043059662E1,3.270410347E1,-1.000000000E0,-1.000000000E0,1.052414255E1,1.052414255E1
4.735740423E-1,5.325100857E1,1.043059662E1,3.267684364E1,-1.000000000E0,-1.000000000E0,1.052414255E1,1.052414255E1
6.307970285E-1,5.325100857E1,1.043059662E1,3.266691780E1,-1.000000000E0,-1.000000000E0,1.052414255E1,1.052414255E1
6.646658063E0,5.325100857E1,1.043059662E1,3.265809631E1,-1.000000000E0,-1.000000000E0,1.052414255E1,1.052414255E1
7.109475970E0,5.325100857E1,1.043059662E1,3.250560379E1,-1.000000000E0,-1.000000000E0,1.052414255E1,1.052414255E1
7.161000013E0,5.325100857E1,1.043059662E1,3.242570686E1,-1.000000000E0,-1.000000000E0,1.052414255E1,1.052414255E1
7.824615955E0,5.325100857E1,1.043059662E1,3.230848122E1,-1.000000000E0,-1.000000000E0,1.052414255E1,1.052414255E1
8.341850996E0,5.325100857E1,1.043059662E1,3.222484207E1,-1.000000000E0,-1.000000000E0,1.052414255E1,1.052414255E1
1.414818740E1,5.325092634E1,1.043093645E1,3.214907393E1,2.622700214E0,8.845257865E1,2.116113865E1,2.116113865E1
1.514816809E1,5.325088693E1,1.043098351E1,3.212351429E1,2.622700214E0,9.100053204E1,1.727747903E1,1.727747903E1
1.614803028E1,5.325089076E1,1.043104781E1,3.202361725E1,2.622700214E0,9.018586461E1,1.575258364E1,1.575258364E1
1.714839232E1,5.325089924E1,1.043109070E1,3.222033415E1,2.673393011E0,8.826207359E1,1.346349162E1,1.346349162E1
1.814837277E1,5.325093408E1,1.043112080E1,3.245741386E1,2.673393011E0,5.734354185E1,1.473964427E1,1.473964427E1
1.920708287E1,5.325096391E1,1.043117323E1,3.248551666E1,2.711236954E0,5.458819809E1,1.128036199E1,1.128036199E1
2.020724285E1,5.325099329E1,1.043122457E1,3.253332283E1,2.984727144E0,5.627102317E1,1.255743741E1,1.255743741E1
2.120743275E1,5.325100392E1,1.043126149E1,3.265273834E1,2.894788742E0,5.808366901E1,1.569949685E1,1.569949685E1
2.220803225E1,5.325100489E1,1.043132134E1,3.273330827E1,2.984727144E0,6.775055453E1,1.210579160E1,1.210579160E1
2.320774662E1,5.325101112E1,1.043136786E1,3.281589009E1,2.729324579E0,7.502794904E1,1.072925290E1,1.072925290E1
2.420833230E1,5.325101663E1,1.043142314E1,3.288678912E1,3.205842257E0,7.609271359E1,1.237450595E1,1.237450595E1
2.520892322E1,5.325103320E1,1.043146064E1,3.294317559E1,3.205842257E0,6.912099303E1,1.778375844E1,1.778375844E1
2.620947635E1,5.325105240E1,1.043152627E1,3.305330972E1,3.329868078E0,6.293994896E1,1.005395998E1,1.005395998E1
2.720999396E1,5.325104183E1,1.043159640E1,3.311834286E1,3.582175732E0,7.600409985E1,9.903011611E0,9.903011611E0
2.821047997E1,5.325103534E1,1.043164732E1,3.320824538E1,3.582175732E0,8.671162649E1,9.809189439E0,9.809189439E0
2.921093440E1,5.325102421E1,1.043169667E1,3.325573947E1,3.293900251E0,9.372057774E1,1.355025291E1,1.355025291E1
3.021136117E1,5.325102329E1,1.043174801E1,3.331530066E1,3.121948957E0,9.156724718E1,9.785278274E0,9.785278274E0
3.121176052E1,5.325102641E1,1.043179508E1,3.332086516E1,2.548892260E0,8.572749565E1,1.049322454E1,1.049322454E1
3.221213460E1,5.325104011E1,1.043185257E1,3.332431462E1,3.255837679E0,6.590207506E1,1.611210369E1,1.611210369E1
3.321248472E1,5.325103164E1,1.043189637E1,3.337502341E1,2.849370956E0,8.039646381E1,9.255007846E0,9.255007846E0
3.421281421E1,5.325098752E1,1.043194297E1,3.346418551E1,2.849370956E0,8.533272453E1,8.220341292E0,8.220341292E0
3.521311975E1,5.325095961E1,1.043194843E1,3.354037084E1,1.537268281E0,1.145345318E2,8.370830364E0,8.370830364E0
3.621341193E1,5.325092613E1,1.043201308E1,3.353236088E1,2.600031137E0,8.512783897E1,7.900251433E0,7.900251433E0
3.721367753E1,5.325090271E1,1.043205826E1,3.335846372E1,2.124079227E0,8.419764667E1,7.168757028E0,7.168757028E0
3.816391766E1,5.325089247E1,1.043211394E1,3.322628534E1,2.600031137E0,8.938376883E1,6.662283527E0,6.662283527E0
3.911414361E1,5.325088206E1,1.043214895E1,3.335894321E1,2.241477013E0,9.445410777E1,6.403797125E0,6.403797125E0
4.006435561E1,5.325087088E1,1.043220408E1,3.364726802E1,2.843113422E0,1.003908560E2,6.324100002E0,6.324100002E0
4.101455498E1,5.325088161E1,1.043227847E1,3.360330209E1,3.163279772E0,8.669394401E1,6.289957285E0,6.289957285E0
4.196474278E1,5.325088978E1,1.043231716E1,3.359788951E1,2.843113422E0,8.026399586E1,6.331204920E0,6.331204920E0
4.291491759E1,5.325089378E1,1.043234095E1,3.373570831E1,2.308084965E0,8.279377991E1,6.375313808E0,6.375313808E0
4.386508298E1,5.325088288E1,1.043237758E1,3.378980414E1,2.308084965E0,1.057879553E2,6.558058306E0,6.558058306E0
4.481523871E1,5.325087550E1,1.043243146E1,3.385734520E1,2.882721663E0,1.000707363E2,6.731815719E0,6.731815719E0
