"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685904698664624E9,"2023-06-04 20:51:38.665 UTC+02:00"
"PAUSE",9.492860029166332E1,1.685904793593393E9,"2023-06-04 20:53:13.593 UTC+02:00"
