"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.485458332E-3,-3.733087006E0,4.438569946E0,9.107211456E0
1.241045832E-2,-3.865561523E0,4.125720520E0,9.003626862E0
2.233645832E-2,-3.908971252E0,3.903881836E0,8.686586151E0
3.226145831E-2,-3.750450897E0,3.996090088E0,8.739725647E0
4.218745831E-2,-3.329376526E0,3.442690887E0,8.898844757E0
5.211245833E-2,-3.197201385E0,3.142415314E0,9.015003204E0
6.203845833E-2,-3.371588745E0,3.515738983E0,8.835526428E0
7.196345832E-2,-3.438499603E0,3.500321045E0,8.558003540E0
8.188945832E-2,-3.451372833E0,3.429069214E0,8.760233002E0
9.181445831E-2,-3.218008118E0,3.220702515E0,8.462651825E0
1.017404583E-1,-2.790946198E0,2.922073517E0,8.090226288E0
1.116654583E-1,-2.243384857E0,2.946023712E0,8.192463684E0
1.215914583E-1,-2.285447388E0,2.787503357E0,8.056097260E0
1.315164583E-1,-3.312312012E0,2.536175995E0,9.045390015E0
1.414424583E-1,-2.682870941E0,2.761457520E0,9.803862762E0
1.513674583E-1,-2.477947083E0,3.435655518E0,9.402247925E0
1.612934583E-1,-2.080074463E0,3.475023651E0,1.058942917E1
1.712184583E-1,-1.503323822E0,3.190764771E0,1.157527908E1
1.811444583E-1,-9.675878906E-1,2.675236816E0,1.255529114E1
1.910694583E-1,-2.637515259E-1,1.678908691E0,1.362062576E1
2.009954583E-1,-1.236728210E0,2.305206299E0,1.311018723E1
2.109204583E-1,-1.182241516E0,3.396287384E0,1.170969955E1
2.208464583E-1,-4.342469788E-1,3.762875061E0,1.036160294E1
2.307714583E-1,-1.474433899E-1,3.337908783E0,9.387877808E0
2.406974583E-1,5.236111450E-1,3.076402588E0,8.769214325E0
2.506224583E-1,1.094224548E0,2.491868134E0,8.744665375E0
2.605484583E-1,1.493893433E0,1.587897949E0,8.923094330E0
2.704734583E-1,1.435664520E0,4.571493530E-1,9.048832855E0
2.803994583E-1,8.568182373E-1,-5.441184998E-1,8.862919464E0
2.903244583E-1,1.112187195E-1,-1.010548553E0,8.345894623E0
3.002504583E-1,-8.921447754E-1,-1.443448334E0,8.212521973E0
3.101754583E-1,-1.845362549E0,-1.639839935E0,8.731492767E0
3.201014583E-1,-2.287543030E0,-9.401948547E-1,9.328002319E0
3.300264583E-1,-1.864971771E0,3.109034729E-1,9.474996643E0
3.399524583E-1,-3.487747192E-1,1.057999878E0,9.892328796E0
3.498774583E-1,1.380130005E0,1.003812561E0,9.867031403E0
3.598034583E-1,1.614542542E0,8.785231018E-1,8.564889221E0
3.697284583E-1,1.308578796E0,7.005432129E-1,7.346123657E0
3.796544583E-1,1.544188843E0,8.559201050E-1,6.719376984E0
3.895794583E-1,1.942959595E0,1.251697083E0,6.378086700E0
3.995054583E-1,1.499880981E0,8.961863708E-1,5.424569550E0
