"event","experiment time","system time","system time text"
"START",0.000000000E0,1686221268.354,"2023-06-08 12:47:48.354 UTC+02:00"
"PAUSE",3.988426420E1,1686221308.238,"2023-06-08 12:48:28.238 UTC+02:00"
