"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.687886400E-2,-2.259375000E1,-2.141250038E1,-3.470625305E1
5.687886400E-2,-2.302500153E1,-2.085000038E1,-3.446250153E1
6.687886400E-2,-2.321250153E1,-2.070000076E1,-3.468750000E1
7.687886400E-2,-2.313750076E1,-2.023125076E1,-3.483750153E1
8.687886400E-2,-2.311875153E1,-2.028750038E1,-3.470625305E1
9.687886400E-2,-2.310000038E1,-2.028750038E1,-3.485625076E1
1.068788640E-1,-2.319375038E1,-2.032500076E1,-3.481875229E1
1.168788640E-1,-2.336250114E1,-2.025000000E1,-3.485625076E1
1.268788640E-1,-2.343750000E1,-2.002500153E1,-3.468750000E1
1.368788640E-1,-2.368125153E1,-1.993125153E1,-3.459375000E1
1.468788640E-1,-2.390625000E1,-1.980000114E1,-3.440625000E1
1.568788640E-1,-2.413125038E1,-1.974375153E1,-3.444375229E1
1.668788640E-1,-2.439375114E1,-1.940625000E1,-3.457500076E1
1.768788640E-1,-2.452500153E1,-1.891875076E1,-3.451875305E1
1.868788640E-1,-2.460000038E1,-1.833750153E1,-3.483750153E1
1.968788640E-1,-2.454375076E1,-1.781250000E1,-3.506250000E1
2.068788640E-1,-2.471250153E1,-1.721250153E1,-3.549375153E1
2.168788640E-1,-2.445000076E1,-1.638750076E1,-3.588750076E1
2.268788640E-1,-2.454375076E1,-1.571250057E1,-3.605625153E1
2.368788640E-1,-2.469375038E1,-1.490625095E1,-3.628125000E1
2.468788640E-1,-2.480625153E1,-1.411875057E1,-3.656250000E1
2.568788640E-1,-2.495625114E1,-1.359375095E1,-3.708750153E1
2.668788640E-1,-2.514375114E1,-1.306875038E1,-3.735000229E1
2.768788640E-1,-2.514375114E1,-1.246875095E1,-3.755625153E1
2.868788640E-1,-2.506875038E1,-1.198125076E1,-3.785625076E1
2.968788640E-1,-2.523750114E1,-1.143750000E1,-3.821250153E1
3.068788640E-1,-2.454375076E1,-1.085625076E1,-3.886875153E1
3.168788640E-1,-2.366250038E1,-1.063125038E1,-3.922500229E1
3.268788640E-1,-2.300625038E1,-1.036875057E1,-3.988125229E1
3.368788640E-1,-2.216250038E1,-9.956250191E0,-4.014375305E1
3.468788640E-1,-2.116875076E1,-9.656250000E0,-4.057500076E1
3.568788640E-1,-2.030625153E1,-9.581250191E0,-4.096875000E1
3.668788640E-1,-1.957500076E1,-9.375000000E0,-4.134375000E1
3.768788640E-1,-1.861875153E1,-9.787500381E0,-4.156875229E1
3.868788640E-1,-1.807500076E1,-1.008750057E1,-4.185000229E1
3.968788640E-1,-1.762500000E1,-1.038750076E1,-4.215000153E1
4.068788640E-1,-1.695000076E1,-1.070625019E1,-4.207500076E1
4.168788640E-1,-1.651875114E1,-1.104375076E1,-4.201875305E1
4.268788640E-1,-1.612500000E1,-1.126875019E1,-4.192500305E1
4.368788640E-1,-1.593750095E1,-1.147500038E1,-4.211250305E1
4.468788640E-1,-1.563750076E1,-1.164375019E1,-4.218750000E1
4.568788640E-1,-1.543125057E1,-1.162500000E1,-4.226250076E1
4.668788640E-1,-1.533750057E1,-1.140000057E1,-4.226250076E1
4.768788640E-1,-1.533750057E1,-1.119375038E1,-4.207500076E1
4.868788640E-1,-1.548750019E1,-1.115625000E1,-4.218750000E1
4.968788640E-1,-1.567500019E1,-1.085625076E1,-4.254375076E1
5.068788640E-1,-1.584375095E1,-1.063125038E1,-4.260000229E1
5.168788640E-1,-1.597500038E1,-1.055625057E1,-4.235625076E1
5.268788640E-1,-1.610625076E1,-1.066875076E1,-4.218750000E1
5.368788640E-1,-1.635000038E1,-1.059375000E1,-4.220625305E1
5.468788640E-1,-1.668750000E1,-1.087500000E1,-4.194375229E1
5.568788640E-1,-1.708125114E1,-1.095000076E1,-4.192500305E1
5.668788640E-1,-1.721250153E1,-1.087500000E1,-4.153125000E1
5.768788640E-1,-1.745625114E1,-1.121250057E1,-4.121250153E1
5.868788640E-1,-1.779375076E1,-1.166250038E1,-4.108125305E1
5.968788640E-1,-1.796250153E1,-1.185000038E1,-4.095000076E1
6.068788640E-1,-1.805625153E1,-1.192500019E1,-4.076250076E1
6.168788640E-1,-1.820625114E1,-1.226250076E1,-4.066875076E1
6.268788640E-1,-1.843125153E1,-1.258125019E1,-4.065000153E1
6.368788640E-1,-1.835625076E1,-1.293750095E1,-4.051875305E1
6.468788640E-1,-1.867500114E1,-1.340625095E1,-4.050000000E1
6.568788640E-1,-1.890000153E1,-1.383750057E1,-4.029375076E1
6.668788640E-1,-1.903125000E1,-1.428750038E1,-4.010625076E1
6.768788640E-1,-1.942500114E1,-1.443750095E1,-4.014375305E1
6.868788640E-1,-1.978125000E1,-1.458750057E1,-4.016250229E1
6.968788640E-1,-2.011875153E1,-1.468125057E1,-4.003125000E1
7.068788640E-1,-2.004375076E1,-1.449375057E1,-4.006875229E1
7.168788640E-1,-2.026875114E1,-1.466250038E1,-4.012500000E1
7.268788640E-1,-2.036250114E1,-1.477500057E1,-4.008750153E1
7.368788640E-1,-2.051250076E1,-1.462500095E1,-3.988125229E1
7.468788640E-1,-2.058750153E1,-1.434375095E1,-3.978750229E1
7.568788640E-1,-2.053125000E1,-1.455000019E1,-3.939375305E1
7.668788640E-1,-2.058750153E1,-1.477500057E1,-3.901875305E1
7.768788640E-1,-2.053125000E1,-1.498125076E1,-3.885000229E1
7.868788640E-1,-2.070000076E1,-1.530000019E1,-3.866250229E1
7.968788640E-1,-2.086875153E1,-1.516875076E1,-3.838125229E1
8.068788640E-1,-2.088750076E1,-1.515000057E1,-3.830625153E1
8.168788640E-1,-2.077500153E1,-1.526250076E1,-3.838125229E1
8.268788640E-1,-2.070000076E1,-1.545000076E1,-3.817500305E1
8.368788640E-1,-2.086875153E1,-1.560000038E1,-3.815625000E1
