"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.481969800E-2,-3.261254430E-1,4.865537882E-1,-2.082285285E-1
1.966928100E-2,-3.548360765E-1,5.293143392E-1,-2.198349684E-1
2.451886400E-2,-3.694968224E-1,5.745183229E-1,-2.253327519E-1
2.936844800E-2,-3.615556061E-1,6.172788739E-1,-2.235001475E-1
3.421803100E-2,-3.316232264E-1,6.441569328E-1,-2.131154537E-1
3.906766600E-2,-2.858083546E-1,6.411026120E-1,-1.966221035E-1
4.391725000E-2,-2.351065874E-1,6.013963819E-1,-1.758527011E-1
4.876683300E-2,-1.844048053E-1,5.164861679E-1,-1.556941569E-1
5.361641600E-2,-1.501963735E-1,3.869828284E-1,-1.306487024E-1
5.846605200E-2,-1.398116797E-1,2.238819450E-1,-9.033162892E-2
6.331563500E-2,-1.526398361E-1,4.673115537E-2,-2.557996288E-2
6.816521800E-2,-1.795178801E-1,-1.212566569E-1,6.299543381E-2
7.301480200E-2,-2.082285285E-1,-2.745837271E-1,1.656207144E-1
7.786438500E-2,-2.302196622E-1,-4.040870368E-1,2.725220621E-1
8.271402000E-2,-2.412152290E-1,-4.975493550E-1,3.739255965E-1
8.756360400E-2,-2.412152290E-1,-5.482511520E-1,4.618901312E-1
9.241318700E-2,-2.308305353E-1,-5.531380773E-1,5.303069949E-1
9.726277000E-2,-2.155589163E-1,-5.244274139E-1,5.816196203E-1
1.021123540E-1,-2.112828493E-1,-4.657844007E-1,6.133846045E-1
1.069619890E-1,-2.473238707E-1,-3.790415823E-1,5.956695080E-1
1.118115730E-1,-2.980256677E-1,-3.118464649E-1,5.675697327E-1
1.166611560E-1,-3.566686809E-1,-2.593120933E-1,5.492438078E-1
1.215107390E-1,-4.244746566E-1,-1.963930279E-1,5.406916738E-1
1.263603230E-1,-5.099957585E-1,-1.053741723E-1,5.309178233E-1
1.312099580E-1,-6.107884049E-1,1.069013402E-2,5.174788237E-1
1.360595410E-1,-7.470112443E-1,1.456912458E-1,4.942659736E-1
1.409091250E-1,-8.991165757E-1,2.715294063E-1,4.826595485E-1
1.457587080E-1,-1.039004683E0,3.576613367E-1,4.936550856E-1
1.506082910E-1,-1.183779597E0,3.973675370E-1,5.168679357E-1
1.554579270E-1,-1.313893795E0,3.979783952E-1,5.535198450E-1
1.603075100E-1,-1.428736329E0,3.637699783E-1,6.042216420E-1
1.651570930E-1,-1.511813998E0,3.051269650E-1,6.659189463E-1
1.700066770E-1,-1.574733019E0,2.342666388E-1,7.300597429E-1
1.748562600E-1,-1.627267361E0,1.572976857E-1,7.948114276E-1
1.797058950E-1,-1.655367136E0,8.032871783E-2,8.607848287E-1
1.845554790E-1,-1.646815062E0,1.252272818E-2,9.224821925E-1
1.894050620E-1,-1.610774040E0,-4.245510325E-2,9.762382507E-1
1.942546450E-1,-1.553963661E0,-8.643736690E-2,1.014111876E0
1.991042810E-1,-1.492877126E0,-1.212566569E-1,1.023274899E0
2.039538640E-1,-1.425071120E0,-1.456912458E-1,1.010446668E0
2.088034480E-1,-1.352989078E0,-1.566868126E-1,9.860121012E-1
2.136530310E-1,-1.282739639E0,-1.438586563E-1,9.530254006E-1
2.185026140E-1,-1.217988014E0,-9.193515033E-2,9.151517749E-1
2.233521980E-1,-1.159955859E0,1.252272818E-2,8.748347163E-1
2.282018330E-1,-1.082376003E0,1.505781710E-1,8.387936950E-1
2.330514160E-1,-9.736421108E-1,3.167333901E-1,8.143591285E-1
2.379010000E-1,-8.716276884E-1,5.360338688E-1,7.905353904E-1
2.427505830E-1,-7.781654000E-1,7.864884138E-1,7.709876895E-1
2.475079790E-1,-6.987529397E-1,1.067486167E0,7.551051974E-1
2.522625100E-1,-6.401099563E-1,1.370475173E0,7.373901606E-1
2.570170410E-1,-6.065123677E-1,1.655748963E0,7.178424597E-1
2.617715730E-1,-5.979602337E-1,1.886044979E0,6.915752888E-1
2.665261560E-1,-6.083449721E-1,2.032652617E0,6.543125510E-1
2.712806870E-1,-6.260600686E-1,2.111454010E0,5.975021124E-1
2.760352180E-1,-6.596575975E-1,2.191477299E0,5.254200697E-1
2.807897500E-1,-6.932551861E-1,2.272722483E0,4.301251769E-1
2.855442810E-1,-7.201332450E-1,2.315482855E0,3.152825832E-1
2.902988640E-1,-7.280744314E-1,2.291659117E0,1.955530941E-1
2.950533950E-1,-7.018072605E-1,2.229961872E0,8.315397054E-2
2.998079270E-1,-6.401099563E-1,2.156658173E0,-1.153007243E-2
3.045624580E-1,-5.423715711E-1,2.066860914E0,-8.605557680E-2
3.093170410E-1,-4.171442986E-1,1.941633701E0,-1.483637840E-1
3.140715730E-1,-2.735910714E-1,1.785863161E0,-2.045633495E-1
3.188261040E-1,-1.196531355E-1,1.612988472E0,-2.577085793E-1
3.235806350E-1,3.978256881E-2,1.443168044E0,-3.151298761E-1
3.283352180E-1,1.992182732E-1,1.289840937E0,-3.694968224E-1
3.330897500E-1,3.494910002E-1,1.165224552E0,-4.195877314E-1
3.378442810E-1,4.796051979E-1,1.071151376E0,-4.666243196E-1
3.425988120E-1,5.803979039E-1,9.941824079E-1,-5.154935122E-1
3.473533430E-1,6.457604170E-1,9.159917235E-1,-5.680279136E-1
3.521079270E-1,6.732493639E-1,8.323032856E-1,-6.242274642E-1
3.568624580E-1,6.708058715E-1,7.400626540E-1,-6.865356565E-1
3.616169890E-1,6.396517754E-1,6.502655745E-1,-7.549524903E-1
3.663715200E-1,5.846739411E-1,5.732966065E-1,-8.306997418E-1
3.711261040E-1,5.089266896E-1,5.140427351E-1,-9.131664634E-1
3.758806350E-1,4.124100804E-1,4.725039005E-1,-9.974658489E-1
3.806351660E-1,3.000109792E-1,4.407389462E-1,-1.078710794E0
3.853896980E-1,1.784488708E-1,4.138608873E-1,-1.154458046E0
3.901442290E-1,5.261072889E-2,3.790415823E-1,-1.219209790E0
3.948988120E-1,-6.895136088E-2,3.423897028E-1,-1.272965789E0
3.996533430E-1,-1.844048053E-1,3.149007857E-1,-1.310839415E0
4.044078750E-1,-2.931387424E-1,3.106247485E-1,-1.335274100E0
4.091624060E-1,-3.920988441E-1,2.929096520E-1,-1.334663153E0
4.139169890E-1,-4.745655656E-1,2.483165264E-1,-1.299843907E0
4.186715200E-1,-5.435932875E-1,2.043342739E-1,-1.238146544E0
4.234260520E-1,-6.004037261E-1,1.603520066E-1,-1.155068994E0
4.281805830E-1,-6.431642771E-1,1.108719558E-1,-1.056108832E0
4.329351660E-1,-6.675988436E-1,5.222893879E-2,-9.461531639E-1
4.376896980E-1,-6.730966568E-1,-1.496618707E-2,-8.294780254E-1
4.424442290E-1,-6.614902020E-1,-8.399390429E-2,-7.128028274E-1
4.471987600E-1,-6.382773519E-1,-1.731801629E-1,-5.875755548E-1
4.519532910E-1,-6.040689349E-1,-3.094030023E-1,-4.397462904E-1
4.567078750E-1,-5.527562499E-1,-4.670061171E-1,-2.906952798E-1
4.614624060E-1,-4.861720204E-1,-6.075050235E-1,-1.575267613E-1
4.662169370E-1,-4.098139107E-1,-7.266236544E-1,-4.085158184E-2
4.709714680E-1,-3.267363012E-1,-8.420770764E-1,5.505418777E-2
4.757260520E-1,-2.369391769E-1,-9.508110285E-1,1.277471036E-1
4.804805830E-1,-1.428660005E-1,-1.044884205E0,1.729510874E-1
4.852351140E-1,-4.268417507E-2,-1.115133643E0,1.931096315E-1
4.899896450E-1,6.910407543E-2,-1.137124777E0,1.992182732E-1
4.947442290E-1,1.912770271E-1,-1.108414173E0,2.065486610E-1
4.994987600E-1,3.177260458E-1,-1.027169108E0,2.291506529E-1
5.042532910E-1,4.478402436E-1,-9.068287611E-1,2.651916742E-1
5.090078230E-1,5.749000907E-1,-7.589994669E-1,3.036761582E-1
5.137623540E-1,6.946296096E-1,-5.965094566E-1,3.323867917E-1
5.185169370E-1,7.923679948E-1,-4.340194166E-1,3.336085379E-1
5.232714680E-1,8.467349410E-1,-3.014617562E-1,2.981783748E-1
5.280260000E-1,8.479566574E-1,-2.690859437E-1,2.010508776E-1
5.327805830E-1,8.070287108E-1,-2.953531146E-1,6.604975462E-2
5.375351140E-1,7.453314066E-1,-3.203985691E-1,-5.001455545E-2
5.422896450E-1,6.805797219E-1,-3.185659945E-1,-1.049923822E-1
5.470441770E-1,6.188823581E-1,-3.020726442E-1,-1.025489271E-1
5.517987080E-1,5.632936954E-1,-2.984074354E-1,-7.383827865E-2
5.565532910E-1,5.193114281E-1,-3.094030023E-1,-4.207331315E-2
5.613078230E-1,4.954876900E-1,-3.246746361E-1,-1.275180187E-2
5.660623540E-1,4.967094362E-1,-3.381136656E-1,1.595884189E-2
5.708169370E-1,5.156462193E-1,-3.466657698E-1,4.283689335E-2
5.755714680E-1,5.498546362E-1,-3.558287323E-1,6.421715766E-2
5.803260000E-1,5.901717544E-1,-3.820959330E-1,7.948877662E-2
5.850805310E-1,6.378191710E-1,-4.315759540E-1,8.987347782E-2
5.898351140E-1,6.891318560E-1,-4.938841760E-1,9.781472385E-2
5.945896450E-1,7.416661978E-1,-5.445859432E-1,9.964732081E-2
5.993441770E-1,7.917571068E-1,-5.641336441E-1,9.781472385E-2
6.040987080E-1,8.351284862E-1,-5.635227561E-1,9.476039559E-2
6.088532910E-1,8.534544706E-1,-5.690205693E-1,7.338013500E-2
6.136078230E-1,8.430697322E-1,-5.623010397E-1,4.589121789E-2
6.183623540E-1,8.137482405E-1,-5.280926228E-1,2.267835476E-2
6.231168850E-1,7.661007643E-1,-4.951058924E-1,1.298087649E-3
6.278714680E-1,7.001274228E-1,-4.743365049E-1,-1.763872057E-2
