"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.636249939E-4,-5.848038940E0,4.333338776E0,8.441396027E0
1.068962502E-2,-5.543422394E0,4.467759247E0,9.269024963E0
2.061562502E-2,-4.873565369E0,3.994293823E0,9.682465210E0
3.054162502E-2,-4.435127106E0,3.658242645E0,9.279652863E0
4.046662501E-2,-4.234993286E0,3.688330078E0,9.230255585E0
5.039262501E-2,-4.213138733E0,3.609444122E0,9.242979126E0
6.031862501E-2,-4.438869324E0,3.329077148E0,9.448202362E0
7.024462501E-2,-4.616400146E0,3.089275818E0,9.666747894E0
8.017062501E-2,-5.215005341E0,3.005450134E0,9.877210236E0
9.009662500E-2,-5.807024231E0,2.437381439E0,9.913285217E0
1.000216250E-1,-4.987478485E0,1.463506622E0,9.979896698E0
1.099476250E-1,-3.731290741E0,1.994751892E0,9.178163910E0
1.198736250E-1,-2.390379181E0,3.811823273E0,8.418194275E0
1.297996250E-1,-7.354206848E-1,4.728367310E0,8.541687469E0
1.397256250E-1,6.851252747E-1,4.788093109E0,8.995094604E0
1.496506250E-1,1.594184875E0,5.127886505E0,9.955048370E0
1.595766250E-1,1.214723969E0,4.070186005E0,1.105076981E1
1.695026250E-1,7.584727478E-1,2.433040466E0,1.286963745E1
1.794286250E-1,2.821632385E-1,7.282356262E-1,1.454570206E1
1.893546250E-1,7.798782349E-2,-9.253756714E-1,1.539488617E1
1.992806250E-1,1.224753113E0,-1.483265533E0,1.486738312E1
2.092056250E-1,2.611319733E0,-1.069376221E0,1.360820160E1
2.191316250E-1,3.715274048E0,-3.209326172E-1,1.207209595E1
2.290576250E-1,4.591252441E0,4.305047607E-1,1.059257263E1
2.389836250E-1,5.084327087E0,8.851094055E-1,9.431287537E0
2.489096250E-1,4.941074982E0,8.318202209E-1,8.429869995E0
2.588346250E-1,3.825744324E0,5.816903687E-1,7.339986420E0
2.687606250E-1,2.260000305E0,2.890489197E-1,6.312073975E0
2.786866250E-1,6.213578796E-1,-1.315763855E-1,5.794300690E0
2.886126250E-1,-7.321275330E-1,-8.818162537E-1,5.925877075E0
2.985386250E-1,-1.927541656E0,-3.882925415E-1,6.202202454E0
3.084646250E-1,-2.691552887E0,6.496490479E-1,6.444548492E0
3.183896250E-1,-3.077151031E0,1.120420074E0,6.580765228E0
3.283156250E-1,-1.104283630E1,-1.414109344E0,1.013766861E1
