"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.357099533E-2,5.325096529E1,1.042625663E1,3.209517479E1,-1.000000000E0,-1.000000000E0,5.923758484E1,5.923758484E1
4.332350492E-1,5.325109269E1,1.042644020E1,2.975844193E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
2.098109126E0,5.325110330E1,1.042637333E1,2.568662428E1,1.724005222E0,2.112201577E1,2.223921975E1,2.223921975E1
3.048105955E0,5.325108899E1,1.042633956E1,2.579895462E1,1.637641549E0,1.245422426E1,1.732018466E1,1.732018466E1
3.998103380E0,5.325108411E1,1.042635518E1,2.584265586E1,1.212179065E0,2.103616908E1,1.753597767E1,1.753597767E1
4.948100924E0,5.325104491E1,1.042636457E1,2.587303621E1,1.026924729E0,6.753627583E1,1.918789905E1,1.918789905E1
5.902097821E0,5.325103574E1,1.042637994E1,2.589875336E1,1.111241579E0,8.114731903E1,1.335416796E1,1.335416796E1
6.901655912E0,5.325100915E1,1.042638136E1,2.591838798E1,1.131654620E0,1.062617651E2,9.296959232E0,9.296959232E0
7.902100325E0,5.325098303E1,1.042637724E1,2.593541507E1,1.131654620E0,1.298720133E2,8.032253358E0,8.032253358E0
8.902097702E0,5.325098667E1,1.042638405E1,2.591902116E1,1.543354034E0,1.117357746E2,7.666067609E0,7.666067609E0
9.902396083E0,5.325098159E1,1.042639899E1,2.591430061E1,1.172518730E0,1.062726471E2,6.987365208E0,6.987365208E0
1.090152514E1,5.325097821E1,1.042640976E1,2.594939522E1,1.172518730E0,8.244850582E1,6.888917761E0,6.888917761E0
1.190152204E1,5.325097272E1,1.042642455E1,2.600388231E1,1.071159244E0,8.813243688E1,6.617586378E0,6.617586378E0
1.290242624E1,5.325097199E1,1.042644815E1,2.605902791E1,1.071159244E0,8.105623683E1,6.192744426E0,6.192744426E0
1.390122736E1,5.325097349E1,1.042646398E1,2.605902807E1,1.071159244E0,8.105624951E1,6.192744426E0,6.192744426E0
1.490122509E1,5.325096523E1,1.042649153E1,2.605774409E1,1.301435947E0,9.160470401E1,5.758244915E0,5.758244915E0
1.590180385E1,5.325096643E1,1.042651328E1,2.610820594E1,1.349743485E0,8.221195510E1,5.537096099E0,5.537096099E0
1.690223002E1,5.325096006E1,1.042654303E1,2.609715035E1,1.689969897E0,9.254220863E1,6.587877705E0,6.587877705E0
1.790222728E1,5.325095518E1,1.042655393E1,2.609635573E1,1.349743485E0,9.738261208E1,5.291677221E0,5.291677221E0
1.890203965E1,5.325095159E1,1.042658061E1,2.610812439E1,1.665131688E0,8.160936288E1,6.033321290E0,6.033321290E0
1.990119267E1,5.325094634E1,1.042658731E1,2.616560063E1,1.219805241E0,9.521754061E1,5.737960470E0,5.737960470E0
2.090119004E1,5.325093258E1,1.042661635E1,2.610601335E1,1.584875584E0,1.125655755E2,7.278004711E0,7.278004711E0
2.190118694E1,5.325090680E1,1.042661147E1,2.615931322E1,1.219805241E0,1.455153131E2,4.932835955E0,4.932835955E0
2.290118361E1,5.325089623E1,1.042662725E1,2.614630492E1,1.297021866E0,1.312849587E2,5.326318848E0,5.326318848E0
2.390118122E1,5.325088665E1,1.042663924E1,2.619516078E1,1.156495333E0,1.222067278E2,6.165462262E0,6.165462262E0
2.490117800E1,5.325085492E1,1.042663592E1,2.626137798E1,1.381247163E0,1.412914993E2,8.624225052E0,8.624225052E0
2.590117478E1,5.325083296E1,1.042664770E1,2.643853032E1,1.643078446E0,1.425048515E2,9.219058189E0,9.219058189E0
