"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.739562600E-2,-6.543750286E0,-3.208125305E1,-3.776250076E1
4.739562600E-2,-7.275000095E0,-3.187500191E1,-3.830625153E1
5.739562600E-2,-8.006250381E0,-3.238125229E1,-3.901875305E1
6.739562600E-2,-7.818750381E0,-3.211875153E1,-3.830625153E1
7.739562600E-2,-7.912500381E0,-3.196875191E1,-3.819375229E1
8.739562600E-2,-7.950000286E0,-3.228750229E1,-3.787500000E1
9.739562600E-2,-7.800000191E0,-3.228750229E1,-3.774375153E1
1.073956260E-1,-7.650000095E0,-3.260625076E1,-3.772500229E1
1.173956260E-1,-7.837500095E0,-3.290625000E1,-3.808125305E1
1.273956260E-1,-7.912500381E0,-3.337500000E1,-3.787500000E1
1.373956260E-1,-7.818750381E0,-3.363750076E1,-3.748125076E1
1.473956260E-1,-8.100000381E0,-3.425625229E1,-3.740625000E1
1.573956260E-1,-8.325000763E0,-3.463125229E1,-3.720000076E1
1.673956260E-1,-8.456250191E0,-3.457500076E1,-3.712500000E1
1.773956260E-1,-9.000000000E0,-3.465000153E1,-3.665625000E1
1.873956260E-1,-9.637500763E0,-3.457500076E1,-3.626250076E1
1.973956260E-1,-1.005000019E1,-3.457500076E1,-3.560625076E1
2.073956260E-1,-1.040625000E1,-3.455625153E1,-3.549375153E1
2.173956260E-1,-1.065000057E1,-3.438750076E1,-3.521250153E1
2.273956260E-1,-1.100625038E1,-3.406875229E1,-3.506250000E1
2.373956260E-1,-1.136250019E1,-3.393750000E1,-3.491250229E1
2.473956260E-1,-1.188750076E1,-3.425625229E1,-3.510000229E1
2.573956260E-1,-1.235625076E1,-3.427500153E1,-3.534375000E1
2.673956260E-1,-1.254375076E1,-3.405000305E1,-3.523125076E1
2.773956260E-1,-1.278750038E1,-3.384375000E1,-3.534375000E1
2.873956260E-1,-1.310625076E1,-3.367500305E1,-3.517500305E1
2.973956260E-1,-1.350000095E1,-3.341250229E1,-3.519375229E1
3.073956260E-1,-1.366875076E1,-3.313125229E1,-3.534375000E1
