"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
9.552153349E-1,5.322872113E1,1.040408768E1,3.338049424E1,0.000000000E0,2.246056354E2,4.925388623E0,4.925388623E0
1.955198526E0,5.322871771E1,1.040407005E1,3.319303153E1,5.866955744E-1,2.438339472E2,4.939427116E0,4.939427116E0
2.955181003E0,5.322871378E1,1.040408698E1,3.323387666E1,0.000000000E0,2.537270834E2,4.921130373E0,4.921130373E0
3.955165029E0,5.322871473E1,1.040410139E1,3.334627572E1,0.000000000E0,2.537270947E2,4.947245088E0,4.947245088E0
4.955148220E0,5.322873323E1,1.040410677E1,3.387984763E1,6.456913651E-1,3.562902751E2,4.965417520E0,4.965417520E0
5.955131054E0,5.322874320E1,1.040411837E1,3.345216202E1,6.819855021E-1,1.401327225E1,4.962418686E0,4.962418686E0
6.955113769E0,5.322875325E1,1.040412856E1,3.380164222E1,6.454218946E-1,1.272337374E1,4.954283588E0,4.954283588E0
7.955097437E0,5.322876662E1,1.040412399E1,3.351830451E1,8.003060031E-1,4.082592570E0,4.943905606E0,4.943905606E0
8.955080628E0,5.322878002E1,1.040409927E1,3.331977095E1,8.170850654E-1,3.448583832E2,4.955811473E0,4.955811473E0
9.955063343E0,5.322879222E1,1.040408600E1,3.354700787E1,8.728313884E-1,3.370390367E2,4.969994610E0,4.969994610E0
1.095504689E1,5.322881084E1,1.040408882E1,3.341131295E1,1.153665394E0,3.519421709E2,4.991362626E0,4.991362626E0
1.195503020E1,5.322882556E1,1.040409429E1,3.345224009E1,1.165982536E0,4.572643785E-1,4.984379652E0,4.984379652E0
1.295501256E1,5.322884558E1,1.040409824E1,3.288775994E1,1.255345152E0,8.379285172E0,4.965379930E0,4.965379930E0
1.395499635E1,5.322886143E1,1.040410486E1,3.241920844E1,1.040517887E0,9.668912058E0,4.966542071E0,4.966542071E0
1.495497894E1,5.322888552E1,1.040410726E1,3.286255533E1,1.214197959E0,4.904278581E0,4.950410828E0,4.950410828E0
1.595496237E1,5.322890671E1,1.040411159E1,3.321786386E1,1.432968842E0,8.254687615E0,4.958163974E0,4.958163974E0
1.695494568E1,5.322892468E1,1.040411210E1,3.318041068E1,1.442909762E0,1.015657369E1,4.959646252E0,4.959646252E0
1.795492828E1,5.322894389E1,1.040410147E1,3.376582969E1,1.402986442E0,2.330406661E0,4.963561582E0,4.963561582E0
1.895491135E1,5.322895628E1,1.040408978E1,3.341942715E1,1.141165837E0,3.511557983E2,4.972296413E0,4.972296413E0
