"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.516187668E-1,5.323200448E1,1.040794808E1,2.010588091E1,0.000000000E0,2.696971284E2,4.785310923E0,4.785310923E0
1.851614833E0,5.323200679E1,1.040794422E1,1.999450686E1,0.000000000E0,2.696971253E2,4.791042253E0,4.791042253E0
2.851609826E0,5.323200908E1,1.040793389E1,1.993376825E1,7.221839096E-1,2.727716616E2,4.801907885E0,4.801907885E0
3.851606011E0,5.323200977E1,1.040794814E1,1.976963664E1,0.000000000E0,2.742155288E2,4.823256044E0,4.823256044E0
4.851600528E0,5.323201001E1,1.040795886E1,1.996476819E1,0.000000000E0,2.742155374E2,4.894145289E0,4.894145289E0
5.851595879E0,5.323200972E1,1.040796022E1,2.000242007E1,0.000000000E0,2.742155385E2,4.885008551E0,4.885008551E0
6.851591349E0,5.323200972E1,1.040796022E1,2.000242007E1,0.000000000E0,2.742155385E2,4.897414119E0,4.897414119E0
7.851587653E0,5.323200972E1,1.040796022E1,2.000242007E1,0.000000000E0,2.742155385E2,4.912475906E0,4.912475906E0
8.851583123E0,5.323202513E1,1.040795120E1,1.986635479E1,0.000000000E0,3.456407591E2,4.959157474E0,4.959157474E0
9.851578474E0,5.323202513E1,1.040796179E1,1.989740183E1,0.000000000E0,3.456407676E2,5.016200281E0,5.016200281E0
1.085157406E1,5.323203130E1,1.040795857E1,2.011614579E1,0.000000000E0,3.456407650E2,5.059325066E0,5.059325066E0
1.185156906E1,5.323203302E1,1.040794316E1,1.997915024E1,0.000000000E0,3.456407527E2,5.071477852E0,5.071477852E0
1.285156429E1,5.323202692E1,1.040793256E1,2.002576845E1,0.000000000E0,3.456407442E2,5.097854452E0,5.097854452E0
1.385156083E1,5.323202361E1,1.040792463E1,2.003504096E1,0.000000000E0,3.456407379E2,5.095232197E0,5.095232197E0
1.485155582E1,5.323200239E1,1.040788999E1,2.022764878E1,1.492880187E0,2.245336794E2,5.125312249E0,5.125312249E0
1.585155094E1,5.323198496E1,1.040783406E1,2.055694541E1,2.608336676E0,2.319999480E2,5.153164847E0,5.153164847E0
1.685154724E1,5.323196645E1,1.040780349E1,2.051781775E1,2.839372516E0,2.300558343E2,5.192975111E0,5.192975111E0
1.785154247E1,5.323196084E1,1.040776143E1,2.057556562E1,2.982496078E0,2.386946123E2,5.201477285E0,5.201477285E0
1.885153782E1,5.323195581E1,1.040771137E1,2.064356619E1,3.140240667E0,2.447471876E2,5.242772704E0,5.242772704E0
1.985153294E1,5.323194109E1,1.040767959E1,2.082824677E1,3.083488332E0,2.406760640E2,5.369575842E0,5.369575842E0
2.085152876E1,5.323193825E1,1.040763172E1,2.070997236E1,3.240242532E0,2.471291615E2,5.436449780E0,5.436449780E0
2.185152435E1,5.323192463E1,1.040760744E1,2.111762816E1,3.003153959E0,2.438353289E2,5.539732448E0,5.539732448E0
2.285152006E1,5.323190958E1,1.040758846E1,2.132737078E1,2.691290597E0,2.398697678E2,5.589165796E0,5.589165796E0
2.385151517E1,5.323190130E1,1.040755947E1,2.104959107E1,2.475230477E0,2.392054504E2,5.527142558E0,5.527142558E0
2.485151052E1,5.323189357E1,1.040751150E1,2.107315474E1,2.684701572E0,2.446399769E2,5.460550444E0,5.460550444E0
2.585150588E1,5.323188428E1,1.040748036E1,2.133138696E1,2.577275770E0,2.455995048E2,5.756834464E0,5.756834464E0
2.685150146E1,5.323187569E1,1.040745222E1,2.134811522E1,2.435450139E0,2.464042103E2,6.076336248E0,6.076336248E0
2.785149729E1,5.323186044E1,1.040741624E1,2.153377817E1,2.554125638E0,2.429953430E2,6.441744768E0,6.441744768E0
2.885149288E1,5.323184180E1,1.040738213E1,2.188555981E1,2.648487640E0,2.392089712E2,6.675862763E0,6.675862763E0
2.985148871E1,5.323182528E1,1.040733845E1,2.166639729E1,2.921162774E0,2.393997060E2,6.747748393E0,6.747748393E0
