"event","experiment time","system time","system time text"
"START",0.000000000E0,1685963519.196,"2023-06-05 13:11:59.196 UTC+02:00"
"PAUSE",6.459974826E1,1685963583.796,"2023-06-05 13:13:03.796 UTC+02:00"
