"event","experiment time","system time","system time text"
"START",0.000000000E0,1686220477.297,"2023-06-08 12:34:37.297 UTC+02:00"
"PAUSE",5.991052810E1,1686220537.207,"2023-06-08 12:35:37.207 UTC+02:00"
