"event","experiment time","system time","system time text"
"START",0.000000000E0,1686819747.151,"2023-06-15 11:02:27.151 UTC+02:00"
"PAUSE",6.505183325E1,1686819812.203,"2023-06-15 11:03:32.203 UTC+02:00"
