"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685433924475159E9,"2023-05-30 10:05:24.475 UTC+02:00"
"PAUSE",1.226470614166756E2,1.685434047120152E9,"2023-05-30 10:07:27.120 UTC+02:00"
