"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.343501655E0,5.323095830E1,1.040026060E1,3.624618085E1,0.000000000E0,0.000000000E0,1.919300079E1,1.000000000E0
2.114726306E0,5.323093568E1,1.039994435E1,4.439799765E1,0.000000000E0,0.000000000E0,3.200000000E1,2.005427704E2
3.129482998E0,5.323094115E1,1.039996205E1,3.276945191E1,4.870520532E-1,3.391654053E2,1.600000000E1,3.687339783E1
4.134824728E0,5.323096518E1,1.039994918E1,3.454106652E1,1.238071561E0,1.112988758E1,1.200000000E1,2.654374886E1
5.139646804E0,5.323100488E1,1.039995459E1,3.863414275E1,1.938255668E0,3.520814819E2,8.000000000E0,1.811842918E1
6.162910303E0,5.323103182E1,1.039994604E1,3.876640400E1,2.427956104E0,1.441036820E0,6.000000000E0,1.364883327E1
7.155475456E0,5.323105660E1,1.039994794E1,3.686717430E1,2.531287432E0,2.899397135E0,6.000000000E0,1.123531437E1
8.149936187E0,5.323107832E1,1.039994686E1,3.727198090E1,2.511155844E0,3.562973022E2,6.000000000E0,9.910822868E0
9.166485993E0,5.323110313E1,1.039993971E1,3.755476919E1,2.609516144E0,3.524934387E2,6.000000000E0,9.241642952E0
1.015271403E1,5.323113206E1,1.039993485E1,3.737419014E1,2.734482050E0,3.540171509E2,6.000000000E0,8.660619736E0
1.116932134E1,5.323115970E1,1.039992858E1,3.605324744E1,2.779669523E0,3.547039185E2,6.000000000E0,8.211134911E0
1.215933584E1,5.323118962E1,1.039992566E1,3.565463661E1,2.851991415E0,3.584317627E2,6.000000000E0,7.650163651E0
1.316362884E1,5.323122096E1,1.039992587E1,3.538728757E1,2.933770180E0,3.592959290E2,6.000000000E0,7.277010441E0
1.415774718E1,5.323125305E1,1.039992399E1,3.508543062E1,3.025966883E0,3.577270508E2,6.000000000E0,6.844032764E0
1.514499041E1,5.323128565E1,1.039992314E1,3.494592415E1,3.115480661E0,3.544124146E2,6.000000000E0,6.399737835E0
1.614865868E1,5.323131617E1,1.039991932E1,3.505860273E1,3.141383410E0,3.557085266E2,6.000000000E0,6.075982094E0
1.716234726E1,5.323134572E1,1.039991785E1,3.476399908E1,3.159081459E0,3.568314819E2,6.000000000E0,5.785082340E0
1.815876126E1,5.323137959E1,1.039992212E1,3.487478663E1,3.216797352E0,3.567214355E2,4.000000000E0,5.531614304E0
1.915491626E1,5.323140837E1,1.039991904E1,3.516214377E1,3.197204351E0,3.560935669E2,4.000000000E0,5.301819324E0
2.016054510E1,5.323143667E1,1.039991622E1,3.521624713E1,3.194390297E0,3.552160034E2,4.000000000E0,5.103876591E0
2.115799733E1,5.323146758E1,1.039991054E1,3.528773157E1,3.203498840E0,3.377572937E2,4.000000000E0,4.947534561E0
2.216992829E1,5.323149355E1,1.039988324E1,3.460680707E1,3.234004498E0,3.270017395E2,4.000000000E0,4.825577736E0
2.315299668E1,5.323151975E1,1.039984267E1,3.426423001E1,3.309807777E0,3.128662720E2,4.000000000E0,4.711841583E0
2.415255475E1,5.323153884E1,1.039979418E1,3.470830483E1,3.325056791E0,2.860359192E2,4.000000000E0,4.622353077E0
2.516674933E1,5.323154413E1,1.039975012E1,3.451769222E1,3.267798901E0,2.736579895E2,4.000000000E0,4.552035332E0
2.615216375E1,5.323154267E1,1.039970133E1,3.442738788E1,3.239536762E0,2.607860107E2,4.000000000E0,4.481809616E0
2.715950013E1,5.323153565E1,1.039965203E1,3.383215989E1,3.221014500E0,2.615877075E2,4.000000000E0,4.379325867E0
2.816717821E1,5.323153107E1,1.039960664E1,3.355176832E1,3.180731535E0,2.635604858E2,4.000000000E0,4.317512035E0
2.914917548E1,5.323152826E1,1.039956280E1,3.361272241E1,3.158800602E0,2.663885803E2,4.000000000E0,4.265568733E0
3.014902836E1,5.323152576E1,1.039951341E1,3.393011685E1,3.146905184E0,2.674541626E2,4.000000000E0,4.200136662E0
3.115446348E1,5.323152327E1,1.039946555E1,3.403206916E1,3.126652956E0,2.680171814E2,4.000000000E0,4.166532040E0
3.216095859E1,5.323152150E1,1.039941857E1,3.390059191E1,3.095838547E0,2.669997864E2,4.000000000E0,4.177368164E0
3.316616267E1,5.323152060E1,1.039937639E1,3.386269366E1,3.046700716E0,2.666366272E2,4.000000000E0,4.184026718E0
3.417469898E1,5.323151837E1,1.039933851E1,3.352234868E1,2.984780550E0,2.640880737E2,4.000000000E0,4.193645000E0
3.515590463E1,5.323151375E1,1.039929903E1,3.335801947E1,2.928947687E0,2.515367737E2,4.000000000E0,4.076548576E0
3.615367563E1,5.323151136E1,1.039927861E1,3.358665590E1,2.216388941E0,2.515367737E2,4.000000000E0,3.981932402E0
3.716497567E1,5.323151329E1,1.039927326E1,3.386333302E1,4.161270335E-2,2.515367737E2,4.000000000E0,3.950731754E0
3.816386843E1,5.323151359E1,1.039927489E1,3.388102069E1,1.360274792E0,2.515367737E2,6.000000000E0,3.932671070E0
