"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.758750100E-2,-9.074396491E-1,-2.067624569E0,5.421425030E-2
2.243739700E-2,-9.679152369E-1,-2.041357279E0,3.466657549E-2
2.728734500E-2,-1.008232355E0,-1.997375131E0,-7.635809598E-4
3.213729200E-2,-1.024725676E0,-1.940564632E0,-5.024362728E-2
3.698724000E-2,-1.015562654E0,-1.877034783E0,-1.094975099E-1
4.183718800E-2,-9.831868410E-1,-1.819002628E0,-1.736383140E-1
4.668708400E-2,-9.312633276E-1,-1.771965981E0,-2.420551628E-1
5.153703200E-2,-8.652899861E-1,-1.718820810E0,-3.061959743E-1
5.638698000E-2,-7.932079434E-1,-1.653458238E0,-3.642281294E-1
6.123692800E-2,-7.162389755E-1,-1.592982650E0,-4.106538594E-1
6.608687600E-2,-6.398808360E-1,-1.539226532E0,-4.381427765E-1
7.093677200E-2,-5.647444725E-1,-1.498298645E0,-4.448622763E-1
7.578672000E-2,-4.883863926E-1,-1.461035848E0,-4.289797843E-1
8.063666700E-2,-4.114174247E-1,-1.419497013E0,-3.911061883E-1
8.548661500E-2,-3.344484568E-1,-1.377958179E0,-3.367392123E-1
9.033651100E-2,-2.587012351E-1,-1.339473724E0,-2.725984156E-1
9.518645900E-2,-1.847866029E-1,-1.302821875E0,-2.029598206E-1
1.000364070E-1,-1.145371497E-1,-1.255174398E0,-1.339320987E-1
1.048863550E-1,-5.039634556E-2,-1.205083489E0,-7.040216774E-2
1.097363030E-1,1.496618707E-2,-1.153159976E0,-1.603520103E-2
1.145862510E-1,7.666353136E-2,-1.113453746E0,2.977965772E-2
1.194361470E-1,1.328630894E-1,-1.091462612E0,6.520981342E-2
1.242860950E-1,1.841757298E-1,-1.079856157E0,8.964440972E-2
1.291360420E-1,2.299905866E-1,-1.065195441E0,1.043051630E-1
1.339859900E-1,2.758054435E-1,-1.048091292E0,1.116355360E-1
1.388359380E-1,3.161225319E-1,-1.018769741E0,1.165224537E-1
1.436858860E-1,3.393353820E-1,-9.582940936E-1,1.189659163E-1
1.485357820E-1,3.478874862E-1,-8.825469017E-1,1.244636998E-1
1.533857300E-1,3.423897028E-1,-8.086322546E-1,1.354592592E-1
1.582356780E-1,3.265072107E-1,-7.334958911E-1,1.537852138E-1
1.630856260E-1,3.081812859E-1,-6.455313563E-1,1.751654744E-1
1.679355740E-1,2.904661894E-1,-5.477929711E-1,2.002109289E-1
1.727854700E-1,2.751945853E-1,-4.384481907E-1,2.258672565E-1
1.776354170E-1,2.654207349E-1,-3.309359848E-1,2.478583902E-1
1.824853650E-1,2.593120933E-1,-2.295324355E-1,2.606865466E-1
1.873353130E-1,2.550360560E-1,-1.348484010E-1,2.600756884E-1
1.921852610E-1,2.464839369E-1,-5.482511222E-2,2.478583902E-1
1.970352090E-1,2.342666388E-1,8.093958721E-3,2.240346521E-1
2.018851050E-1,2.177732885E-1,5.329795182E-2,1.916588247E-1
2.067350530E-1,2.025016695E-1,7.651081681E-2,1.556178033E-1
2.115850010E-1,1.915061027E-1,8.017600328E-2,1.189659163E-1
2.164349490E-1,1.817322671E-1,7.406735420E-2,8.292489499E-2
2.212848970E-1,1.695149690E-1,6.123919412E-2,4.810560122E-2
2.261348450E-1,1.493564397E-1,6.123919412E-2,1.878409274E-2
2.309847920E-1,1.212566569E-1,7.528908551E-2,4.581485991E-4
2.358346880E-1,8.155044913E-2,6.673697382E-2,-1.298087649E-2
2.406846360E-1,4.306596518E-2,3.130681813E-2,-2.153298259E-2
2.455345840E-1,7.635809947E-3,-1.939495653E-2,-2.275471389E-2
2.502918760E-1,-2.657261863E-2,-7.131846249E-2,-2.275471389E-2
2.550467720E-1,-5.833758786E-2,-1.201876476E-1,-2.397644334E-2
2.598016670E-1,-8.460476995E-2,-1.617264450E-1,-2.764163166E-2
2.645565630E-1,-1.096502244E-1,-1.959348768E-1,-3.191768378E-2
2.693114070E-1,-1.316413581E-1,-2.148716897E-1,-3.619373962E-2
2.740663030E-1,-1.511890292E-1,-2.203694731E-1,-3.863719851E-2
2.788211990E-1,-1.701258421E-1,-2.197586000E-1,-4.352411628E-2
2.835760950E-1,-1.872300506E-1,-2.148716897E-1,-5.024362728E-2
2.883309900E-1,-1.994473487E-1,-2.203694731E-1,-6.307178736E-2
2.930858860E-1,-2.061668634E-1,-2.222020626E-1,-8.261945844E-2
2.978407820E-1,-2.098320574E-1,-2.136499584E-1,-1.070540547E-1
3.025956780E-1,-2.116646469E-1,-1.886045039E-1,-1.345429718E-1
3.073505220E-1,-2.055560052E-1,-1.653916389E-1,-1.632536054E-1
3.121054170E-1,-1.963930279E-1,-1.537852138E-1,-1.925751269E-1
3.168603130E-1,-1.829539984E-1,-1.495091617E-1,-2.200640440E-1
3.216152090E-1,-1.689041108E-1,-1.513417512E-1,-2.463312149E-1
3.263701050E-1,-1.530216336E-1,-1.556178033E-1,-2.664897740E-1
3.311250010E-1,-1.371391416E-1,-1.623373181E-1,-2.780961990E-1
3.358798970E-1,-1.206457913E-1,-1.745546162E-1,-2.811505198E-1
3.406347400E-1,-1.053741723E-1,-1.910479665E-1,-2.762635946E-1
3.453896360E-1,-8.826996386E-2,-2.057087123E-1,-2.609919906E-1
3.501445320E-1,-6.750056148E-2,-2.167042792E-1,-2.353356630E-1
3.548994280E-1,-4.489856213E-2,-2.252563834E-1,-2.023489624E-1
3.596543240E-1,-2.229656465E-2,-2.423606068E-1,-1.638644785E-1
3.644092200E-1,-6.414080039E-3,-2.722929716E-1,-1.204930767E-1
3.691641150E-1,3.970621154E-3,-3.003927469E-1,-7.467821985E-2
3.739190110E-1,1.191186346E-2,-3.138317764E-1,-2.886336111E-2
3.786739070E-1,2.229656465E-2,-3.089448512E-1,9.621120058E-3
3.834287510E-1,3.207040206E-2,-2.863428593E-1,3.833176568E-2
3.881836470E-1,4.001164436E-2,-2.496909797E-1,5.543597788E-2
3.929385420E-1,4.673115537E-2,-2.026543915E-1,6.093376130E-2
3.976934380E-1,5.467239767E-2,-1.495091617E-1,5.421425030E-2
4.024483340E-1,6.017018110E-2,-9.269873053E-2,3.772090003E-2
4.072032300E-1,6.383536756E-2,-3.833176568E-2,1.145371422E-2
4.119581260E-1,6.444623321E-2,1.114828233E-2,-2.214384824E-2
4.167130220E-1,6.200277433E-2,5.146535859E-2,-5.757400393E-2
4.214679170E-1,5.467239767E-2,7.406735420E-2,-8.933897316E-2
4.262227610E-1,4.367683083E-2,7.773254067E-2,-1.162170246E-1
4.309776570E-1,3.023780696E-2,7.223475724E-2,-1.400407553E-1
4.357325530E-1,1.557705179E-2,6.551524997E-2,-1.608101577E-1
4.404874490E-1,2.748891478E-3,6.490438432E-2,-1.791360974E-1
4.452423450E-1,-5.192350596E-3,7.223475724E-2,-1.925751269E-1
4.499972400E-1,-8.246674202E-3,8.384118974E-2,-2.011272311E-1
4.547521360E-1,-3.359756200E-3,1.003345400E-1,-2.029598206E-1
4.595070320E-1,5.803215317E-3,1.186604798E-1,-1.980729103E-1
4.642619280E-1,2.290742844E-2,1.461493969E-1,-1.889099330E-1
4.690168240E-1,4.978547990E-2,1.828012913E-1,-1.742491722E-1
4.737716670E-1,8.155044913E-2,2.243400961E-1,-1.565341055E-1
4.785265630E-1,1.194240674E-1,2.652680278E-1,-1.351538301E-1
4.832814590E-1,1.646280587E-1,3.129154742E-1,-1.107192412E-1
4.880363550E-1,2.183841616E-1,3.575085998E-1,-8.689551800E-2
4.927912510E-1,2.751945853E-1,3.911061883E-1,-6.734783947E-2
4.975461470E-1,3.362810612E-1,4.228711426E-1,-4.963276163E-2
5.023010420E-1,3.955349326E-1,4.564687014E-1,-3.497200832E-2
5.070559380E-1,4.517345130E-1,4.912880063E-1,-2.153298259E-2
5.118108340E-1,5.018253922E-1,5.236638188E-1,-1.359174121E-2
5.165657300E-1,5.470294356E-1,5.535961986E-1,-8.704823442E-3
5.213206260E-1,5.830704570E-1,5.884155035E-1,-8.093958721E-3
5.260755220E-1,6.123919487E-1,6.281217337E-1,-1.420260593E-2
5.308304170E-1,6.319395900E-1,6.727148294E-1,-2.153298259E-2
5.355852610E-1,6.411026120E-1,7.124210596E-1,-3.619373962E-2
5.403401570E-1,6.392700076E-1,7.441860437E-1,-5.879573524E-2
5.450950530E-1,6.252201200E-1,7.643445730E-1,-9.056070447E-2
5.498499490E-1,6.032289863E-1,7.783944607E-1,-1.284343153E-1
5.546048450E-1,5.763509274E-1,7.912226319E-1,-1.693622619E-1
5.593597400E-1,5.464185476E-1,8.107702732E-1,-2.109010667E-1
5.641146360E-1,5.115992427E-1,8.388700485E-1,-2.475529462E-1
5.688695320E-1,4.670061171E-1,8.730784655E-1,-2.677114904E-1
5.736244280E-1,4.138608873E-1,8.797979951E-1,-2.805396616E-1
5.783793240E-1,3.576613367E-1,8.284853697E-1,-2.915352285E-1
5.831342200E-1,3.069595397E-1,7.423534393E-1,-2.982547283E-1
5.878890630E-1,2.605338395E-1,6.690496206E-1,-3.013090491E-1
5.926439590E-1,2.116646469E-1,5.988001823E-1,-3.055851161E-1
5.973988550E-1,1.572976857E-1,5.169443488E-1,-3.184132576E-1
6.021537510E-1,9.682206810E-2,4.295906425E-1,-3.355174661E-1
6.069086470E-1,3.268126398E-2,3.532325625E-1,-3.501782417E-1
6.116635420E-1,-3.023780696E-2,2.903134823E-1,-3.526217043E-1
6.164184380E-1,-8.765909821E-2,2.316704690E-1,-3.379609287E-1
6.211733340E-1,-1.389717311E-1,1.705839932E-1,-3.055851161E-1
6.259282300E-1,-1.780670881E-1,1.058323234E-1,-2.567159235E-1
6.306831260E-1,-2.067777216E-1,3.802633286E-2,-1.956294477E-1
6.354380220E-1,-2.263254076E-1,-3.222311661E-2,-1.259908676E-1
6.401929170E-1,-2.391535640E-1,-1.061377525E-1,-4.963276163E-2
6.449478130E-1,-2.489273995E-1,-1.812741160E-1,2.855792828E-2
6.497027090E-1,-2.556469142E-1,-2.588539422E-1,1.036942974E-1
6.544576050E-1,-2.580903769E-1,-3.358229101E-1,1.727220118E-1
6.592125010E-1,-2.544251680E-1,-4.091266990E-1,2.313650399E-1
6.639673450E-1,-2.440404743E-1,-4.720457494E-1,2.796233594E-1
6.687222400E-1,-2.287688553E-1,-5.227475166E-1,3.156643808E-1
6.734771360E-1,-2.098320574E-1,-5.612320304E-1,3.419315517E-1
6.782320320E-1,-1.902843714E-1,-5.923861265E-1,3.565923274E-1
6.829869280E-1,-1.744018942E-1,-6.186532974E-1,3.596466482E-1
6.877418240E-1,-1.634063274E-1,-6.369792223E-1,3.492619395E-1
6.924967200E-1,-1.560759544E-1,-6.339249015E-1,3.260490894E-1
6.972516150E-1,-1.554650813E-1,-6.015490890E-1,2.948949635E-1
7.020065110E-1,-1.615737379E-1,-5.416843295E-1,2.588539422E-1
7.067614070E-1,-1.725693047E-1,-4.647153914E-1,2.209803313E-1
7.115163030E-1,-1.872300506E-1,-3.822486401E-1,1.824958473E-1
7.162711990E-1,-2.043342739E-1,-2.973384261E-1,1.470656991E-1
7.210260950E-1,-2.183841616E-1,-2.136499584E-1,1.165224537E-1
7.257809900E-1,-2.220493406E-1,-1.415679157E-1,9.514218569E-2
7.305358860E-1,-2.141081095E-1,-9.025526792E-2,8.109229803E-2
7.352907820E-1,-2.000582218E-1,-6.154462695E-2,7.376192510E-2
7.400456780E-1,-1.780670881E-1,-4.016435891E-2,7.131846249E-2
7.448005220E-1,-1.493564397E-1,-1.634063199E-2,7.009673119E-2
7.495554170E-1,-1.151480079E-1,1.175914705E-2,7.131846249E-2
