"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.083989700E-2,1.462500095E0,-1.899375153E1,-4.171875000E1
5.083989700E-2,2.231250048E0,-1.826250076E1,-4.021875000E1
6.083989700E-2,1.181250095E0,-1.828125000E1,-4.035000229E1
7.083989700E-2,4.687500298E-1,-1.785000038E1,-4.053750229E1
8.083989700E-2,3.937500119E-1,-1.760625076E1,-4.095000076E1
9.083989700E-2,2.812500000E-1,-1.760625076E1,-4.089375305E1
1.008398970E-1,-5.625000224E-2,-1.740000153E1,-4.095000076E1
1.108398970E-1,-3.375000060E-1,-1.740000153E1,-4.108125305E1
1.208398970E-1,-5.625000000E-1,-1.711875153E1,-4.102500153E1
1.308398970E-1,-1.237500072E0,-1.702500153E1,-4.115625000E1
1.408398970E-1,-1.425000072E0,-1.683750153E1,-4.106250000E1
1.508398970E-1,-1.706250072E0,-1.693125153E1,-4.076250076E1
1.608398970E-1,-1.987500072E0,-1.704375076E1,-4.070625305E1
1.708398970E-1,-2.362500191E0,-1.695000076E1,-4.068750000E1
1.808398970E-1,-2.512500048E0,-1.702500153E1,-4.057500076E1
1.908398970E-1,-2.606250048E0,-1.689375114E1,-4.048125076E1
2.008398970E-1,-2.981250048E0,-1.696875000E1,-4.036875153E1
2.108398970E-1,-3.187500238E0,-1.708125114E1,-4.038750076E1
2.208398970E-1,-3.281250238E0,-1.736250114E1,-4.033125305E1
2.308398970E-1,-3.300000191E0,-1.730625153E1,-4.035000229E1
2.408398970E-1,-3.525000095E0,-1.738125038E1,-4.003125000E1
2.508398970E-1,-3.618750095E0,-1.745625114E1,-3.991875076E1
2.608398970E-1,-3.581250191E0,-1.745625114E1,-4.010625076E1
2.708398970E-1,-3.600000143E0,-1.770000076E1,-3.990000153E1
2.808398970E-1,-3.750000238E0,-1.770000076E1,-3.990000153E1
2.908398970E-1,-3.543750048E0,-1.764375114E1,-3.997500229E1
3.008398970E-1,-3.693750143E0,-1.753125000E1,-3.993750000E1
3.108398970E-1,-3.750000238E0,-1.766250038E1,-4.014375305E1
3.208398970E-1,-3.675000191E0,-1.749375153E1,-4.018125153E1
3.308398970E-1,-3.637500048E0,-1.738125038E1,-4.010625076E1
3.408398970E-1,-3.806250095E0,-1.745625114E1,-3.993750000E1
3.508398970E-1,-3.806250095E0,-1.708125114E1,-3.980625153E1
3.608398970E-1,-3.468750238E0,-1.683750153E1,-3.975000000E1
3.708398970E-1,-3.525000095E0,-1.674375153E1,-3.945000076E1
3.808398970E-1,-3.600000143E0,-1.655625153E1,-3.948750305E1
3.908398970E-1,-3.656250238E0,-1.629375076E1,-3.943125153E1
4.008398970E-1,-3.806250095E0,-1.627500153E1,-3.967500305E1
4.108398970E-1,-3.918750048E0,-1.629375076E1,-3.975000000E1
4.208398970E-1,-3.975000143E0,-1.623750114E1,-3.988125229E1
4.308398970E-1,-4.200000286E0,-1.648125076E1,-4.044375229E1
4.408398970E-1,-4.631250381E0,-1.668750000E1,-4.051875305E1
4.508398970E-1,-4.950000286E0,-1.672500038E1,-4.087500000E1
4.608398970E-1,-4.781250000E0,-1.674375153E1,-4.115625000E1
4.708398970E-1,-4.631250381E0,-1.695000076E1,-4.115625000E1
4.808398970E-1,-4.575000286E0,-1.695000076E1,-4.115625000E1
4.908398970E-1,-4.556250095E0,-1.700625038E1,-4.140000153E1
5.008398970E-1,-4.256250381E0,-1.695000076E1,-4.134375000E1
5.108398970E-1,-3.993750095E0,-1.685625076E1,-4.100625229E1
5.208398970E-1,-3.543750048E0,-1.657500076E1,-4.121250153E1
5.308398970E-1,-3.243750095E0,-1.674375153E1,-4.123125076E1
5.408398970E-1,-3.131250143E0,-1.687500000E1,-4.106250000E1
5.508398970E-1,-2.793750048E0,-1.693125153E1,-4.085625076E1
5.608398970E-1,-2.493750095E0,-1.715625000E1,-4.074375153E1
5.708398970E-1,-1.912500024E0,-1.736250114E1,-4.068750000E1
5.808398970E-1,-1.893750072E0,-1.760625076E1,-4.029375076E1
5.908398970E-1,-1.593750119E0,-1.783125114E1,-4.014375305E1
6.008398970E-1,-1.406250000E0,-1.843125153E1,-3.990000153E1
6.108398970E-1,-9.750000238E-1,-1.843125153E1,-3.976875305E1
6.208398970E-1,-6.187500358E-1,-1.837500000E1,-3.967500305E1
6.308398970E-1,-4.125000238E-1,-1.863750076E1,-4.005000305E1
6.408398970E-1,-1.500000060E-1,-1.867500114E1,-3.995625305E1
6.508398970E-1,-5.625000224E-2,-1.882500076E1,-3.971250153E1
6.608398970E-1,-1.875000075E-2,-1.897500038E1,-3.976875305E1
6.708398970E-1,3.750000149E-2,-1.893750000E1,-3.976875305E1
6.808398970E-1,-9.375000000E-2,-1.867500114E1,-3.973125076E1
6.908398970E-1,-1.875000000E-1,-1.860000038E1,-3.988125229E1
7.008398970E-1,-4.125000238E-1,-1.865625000E1,-3.991875076E1
7.108398970E-1,-7.312500477E-1,-1.846875000E1,-3.965625000E1
7.208398970E-1,-8.250000477E-1,-1.846875000E1,-3.965625000E1
7.308398970E-1,-1.143750072E0,-1.830000114E1,-3.984375000E1
7.408398970E-1,-1.143750072E0,-1.813125038E1,-4.010625076E1
7.508398970E-1,-1.406250000E0,-1.824375153E1,-4.021875000E1
7.608398970E-1,-1.462500095E0,-1.841250038E1,-4.023750305E1
7.708398970E-1,-1.668750048E0,-1.848750114E1,-4.003125000E1
7.808398970E-1,-1.593750119E0,-1.835625076E1,-4.014375305E1
7.908398970E-1,-1.312500000E0,-1.818750000E1,-4.044375229E1
8.008398970E-1,-1.706250072E0,-1.805625153E1,-4.025625229E1
8.108398970E-1,-1.668750048E0,-1.785000038E1,-4.010625076E1
8.208398970E-1,-1.781250119E0,-1.773750114E1,-3.986250305E1
8.308398970E-1,-1.481250048E0,-1.768125153E1,-3.991875076E1
8.408398970E-1,-1.500000000E0,-1.747500038E1,-4.005000305E1
8.508398970E-1,-1.368750095E0,-1.745625114E1,-4.003125000E1
8.608398970E-1,-1.556250095E0,-1.751250076E1,-3.990000153E1
8.708398970E-1,-1.650000095E0,-1.760625076E1,-3.975000000E1
8.808398970E-1,-1.462500095E0,-1.753125000E1,-3.991875076E1
8.908398970E-1,-1.650000095E0,-1.762500000E1,-3.991875076E1
9.008398970E-1,-1.443750024E0,-1.760625076E1,-3.997500229E1
9.108398970E-1,-1.800000072E0,-1.747500038E1,-3.986250305E1
9.208398970E-1,-1.931250095E0,-1.751250076E1,-3.967500305E1
9.308398970E-1,-2.175000191E0,-1.725000000E1,-3.976875305E1
9.408398970E-1,-2.287500143E0,-1.717500114E1,-3.960000229E1
9.508398970E-1,-2.793750048E0,-1.702500153E1,-3.963750076E1
9.608398970E-1,-3.000000000E0,-1.680000114E1,-3.961875153E1
9.708398970E-1,-3.337500095E0,-1.670625114E1,-3.950625229E1
9.808398970E-1,-3.787500143E0,-1.666875076E1,-3.958125305E1
9.908398970E-1,-4.106250286E0,-1.661250114E1,-3.948750305E1
1.000839897E0,-4.293750286E0,-1.651875114E1,-3.943125153E1
1.010839897E0,-4.762500286E0,-1.665000153E1,-3.924375153E1
1.020839897E0,-4.856250286E0,-1.651875114E1,-3.937500000E1
1.030839897E0,-5.006250381E0,-1.638750076E1,-3.941250229E1
1.040839897E0,-5.118750095E0,-1.640625000E1,-3.945000076E1
1.050839897E0,-5.006250381E0,-1.627500153E1,-3.941250229E1
1.060839897E0,-4.912500381E0,-1.582500076E1,-3.931875229E1
1.070839897E0,-4.631250381E0,-1.541250038E1,-3.945000076E1
1.080839897E0,-4.218750000E0,-1.513125038E1,-3.960000229E1
1.090839897E0,-3.768750191E0,-1.464375019E1,-3.990000153E1
1.100839897E0,-3.450000048E0,-1.426875019E1,-4.001250076E1
1.110839897E0,-3.056250095E0,-1.402500057E1,-4.003125000E1
1.120839897E0,-2.662500143E0,-1.363125038E1,-4.010625076E1
1.130839897E0,-2.306250095E0,-1.310625076E1,-4.040625000E1
1.140839897E0,-1.950000048E0,-1.276875019E1,-4.076250076E1
1.150839897E0,-2.081250191E0,-1.241250038E1,-4.089375305E1
1.160839897E0,-2.062500000E0,-1.205625057E1,-4.100625229E1
1.170839897E0,-1.781250119E0,-1.179375076E1,-4.106250000E1
1.180839897E0,-1.893750072E0,-1.143750000E1,-4.098750305E1
1.190839897E0,-1.687500119E0,-1.093125057E1,-4.098750305E1
1.200839897E0,-1.425000072E0,-1.074375057E1,-4.098750305E1
1.210839897E0,-1.312500000E0,-1.044375038E1,-4.102500153E1
1.220839897E0,-1.331250072E0,-1.020000076E1,-4.098750305E1
1.230839897E0,-9.750000238E-1,-9.843750000E0,-4.089375305E1
1.240839897E0,-9.750000238E-1,-9.262500763E0,-4.085625076E1
1.250839897E0,-9.937500358E-1,-8.868750572E0,-4.083750153E1
1.260839897E0,-8.625000119E-1,-8.718750000E0,-4.123125076E1
1.270839897E0,-9.750000238E-1,-8.775000572E0,-4.111875153E1
1.280839897E0,-1.425000072E0,-8.475000381E0,-4.115625000E1
1.290839897E0,-1.706250072E0,-8.793750763E0,-4.110000229E1
1.300839897E0,-1.893750072E0,-9.093750000E0,-4.117500305E1
1.310839897E0,-2.081250191E0,-9.487500191E0,-4.110000229E1
1.320839897E0,-2.512500048E0,-1.040625000E1,-4.102500153E1
1.330839897E0,-2.981250048E0,-1.123125076E1,-4.093125153E1
1.340839897E0,-3.300000191E0,-1.170000076E1,-4.087500000E1
1.350839897E0,-3.487500191E0,-1.203750038E1,-4.111875153E1
1.360839897E0,-3.693750143E0,-1.258125019E1,-4.128750229E1
1.370839897E0,-3.975000143E0,-1.295625019E1,-4.115625000E1
1.380839897E0,-4.650000095E0,-1.335000038E1,-4.098750305E1
1.390839897E0,-5.062500000E0,-1.402500057E1,-4.080000305E1
1.400839897E0,-5.381250381E0,-1.445625019E1,-4.050000000E1
1.410839897E0,-5.887500286E0,-1.490625095E1,-4.029375076E1
1.420839897E0,-6.562500477E0,-1.590000057E1,-3.967500305E1
1.430839897E0,-7.125000477E0,-1.704375076E1,-3.913125229E1
1.440839897E0,-7.743750095E0,-1.816875076E1,-3.817500305E1
1.450839897E0,-8.550000191E0,-1.925625038E1,-3.765000153E1
1.460839897E0,-9.300000191E0,-2.045625114E1,-3.682500076E1
1.470839897E0,-1.020000076E1,-2.137500000E1,-3.624375153E1
1.480839897E0,-1.130625057E1,-2.233125114E1,-3.571875000E1
1.490839897E0,-1.213125038E1,-2.351250076E1,-3.463125229E1
1.500839897E0,-1.329375076E1,-2.435625076E1,-3.380625153E1
1.510839897E0,-1.460625076E1,-2.516250038E1,-3.290625000E1
1.520839897E0,-1.610625076E1,-2.600625038E1,-3.185625076E1
1.530839897E0,-1.768125153E1,-2.670000076E1,-3.052500153E1
