"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.617901100E-2,-4.331250191E0,-7.050000191E0,-4.987500381E1
5.617901100E-2,-5.025000095E0,-6.993750095E0,-4.940625381E1
6.617901100E-2,-4.687500000E0,-6.768750191E0,-4.905000305E1
7.617901100E-2,-4.293750286E0,-6.693750381E0,-4.912500381E1
8.617901100E-2,-4.331250191E0,-6.637500286E0,-4.931250381E1
9.617901100E-2,-4.275000095E0,-6.712500095E0,-4.927500153E1
1.061790110E-1,-4.293750286E0,-6.900000095E0,-4.914375305E1
1.161790110E-1,-4.237500191E0,-6.731250286E0,-4.888125229E1
1.261790110E-1,-4.181250095E0,-6.618750095E0,-4.876875305E1
1.361790110E-1,-4.068750381E0,-6.281250477E0,-4.865625381E1
1.461790110E-1,-4.181250095E0,-6.037500381E0,-4.863750076E1
1.561790110E-1,-4.293750286E0,-6.018750191E0,-4.856250381E1
1.661790110E-1,-4.218750000E0,-5.925000191E0,-4.831875229E1
1.761790110E-1,-4.293750286E0,-5.775000095E0,-4.841250229E1
1.861790110E-1,-4.181250095E0,-5.625000000E0,-4.839375305E1
1.961790110E-1,-4.237500191E0,-5.775000095E0,-4.880625153E1
2.061790110E-1,-4.256250381E0,-5.962500095E0,-4.886250305E1
2.161790110E-1,-4.162500381E0,-6.225000381E0,-4.882500076E1
2.261790110E-1,-4.200000286E0,-6.412500381E0,-4.899375153E1
2.361790110E-1,-4.237500191E0,-6.318750381E0,-4.899375153E1
2.461790110E-1,-4.312500000E0,-6.281250477E0,-4.905000305E1
2.561790110E-1,-4.331250191E0,-6.243750095E0,-4.891875076E1
2.661790110E-1,-4.500000000E0,-6.037500381E0,-4.890000153E1
2.761790110E-1,-4.706250191E0,-5.737500191E0,-4.871250153E1
2.861790110E-1,-4.650000095E0,-5.400000095E0,-4.869375229E1
2.961790110E-1,-4.650000095E0,-5.118750095E0,-4.875000381E1
3.061790110E-1,-4.406250000E0,-4.931250095E0,-4.878750229E1
3.161790110E-1,-4.368750095E0,-4.893750191E0,-4.897500229E1
3.261790110E-1,-4.256250381E0,-4.781250000E0,-4.903125381E1
3.361790110E-1,-4.087500095E0,-4.706250191E0,-4.905000305E1
3.461790110E-1,-4.143750191E0,-4.762500286E0,-4.921875381E1
3.561790110E-1,-3.806250095E0,-4.968750000E0,-4.923750305E1
3.661790110E-1,-3.937500238E0,-4.931250095E0,-4.914375305E1
3.761790110E-1,-3.862500191E0,-5.137500286E0,-4.910625076E1
3.861790110E-1,-4.031250000E0,-5.268750191E0,-4.893750381E1
3.961790110E-1,-4.125000000E0,-5.043750286E0,-4.867500305E1
4.061790110E-1,-4.218750000E0,-5.043750286E0,-4.858125305E1
4.161790110E-1,-4.293750286E0,-5.025000095E0,-4.865625381E1
4.261790110E-1,-4.425000191E0,-4.893750191E0,-4.873125076E1
4.361790110E-1,-4.650000095E0,-4.593750000E0,-4.869375229E1
4.461790110E-1,-4.725000381E0,-4.425000191E0,-4.875000381E1
4.561790110E-1,-5.025000095E0,-4.256250381E0,-4.897500229E1
4.661790110E-1,-5.156250000E0,-4.218750000E0,-4.906875229E1
4.761790110E-1,-5.175000191E0,-4.443750381E0,-4.918125153E1
4.861790110E-1,-5.381250381E0,-4.556250095E0,-4.938750076E1
4.961790110E-1,-5.475000381E0,-4.743750095E0,-4.916250229E1
5.061790110E-1,-5.006250381E0,-4.968750000E0,-4.891875076E1
5.161790110E-1,-5.100000381E0,-5.250000000E0,-4.903125381E1
5.261790110E-1,-5.212500095E0,-5.550000191E0,-4.903125381E1
5.361790110E-1,-5.100000381E0,-5.606250286E0,-4.897500229E1
5.461790110E-1,-5.268750191E0,-5.868750095E0,-4.882500076E1
5.561790110E-1,-5.550000191E0,-6.018750191E0,-4.886250305E1
5.661790110E-1,-5.568750381E0,-6.037500381E0,-4.848750305E1
5.761790110E-1,-5.943750381E0,-6.281250477E0,-4.852500153E1
