"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.543463600E-2,-1.606574357E-1,1.453094631E-1,-2.977965865E-3
2.028411500E-2,-2.028071135E-1,1.532506943E-1,7.635809743E-5
2.513354200E-2,-2.083048970E-1,2.143371850E-1,-1.214093715E-2
2.998302100E-2,-1.985310465E-1,2.815323174E-1,-3.962985426E-2
3.483244900E-2,-1.948658675E-1,3.194059134E-1,-7.444914430E-2
3.968192800E-2,-2.101374865E-1,3.206276596E-1,-1.049923822E-1
4.453135500E-2,-2.333503515E-1,3.194059134E-1,-1.208748668E-1
4.938078200E-2,-2.541197538E-1,3.334558010E-1,-1.214857325E-1
5.423026100E-2,-2.742782831E-1,3.523926139E-1,-1.165988147E-1
5.907968800E-2,-3.084867001E-1,3.493382931E-1,-1.043815166E-1
6.392916700E-2,-3.286452591E-1,3.646099269E-1,-9.399681538E-2
6.877859400E-2,-3.219257295E-1,3.957640231E-1,-9.399681538E-2
7.362807400E-2,-2.993237376E-1,4.067595899E-1,-1.025489271E-1
7.847750100E-2,-2.767217457E-1,3.804923892E-1,-1.147662178E-1
8.332698000E-2,-2.553414702E-1,3.304014802E-1,-1.220965981E-1
8.817640700E-2,-2.412915826E-1,2.693150043E-1,-1.117118970E-1
9.302583400E-2,-2.174678594E-1,2.351065874E-1,-1.025489271E-1
9.787531300E-2,-1.808159798E-1,2.137263119E-1,-9.705114365E-2
1.027247400E-1,-1.417206228E-1,1.801287532E-1,-9.338594973E-2
1.075742190E-1,-1.087339297E-1,1.318704337E-1,-8.972076327E-2
1.124236460E-1,-7.819069177E-2,7.506000996E-2,-8.300124854E-2
1.172731260E-1,-5.253437161E-2,2.374736778E-2,-7.506000996E-2
1.221225530E-1,-3.420842811E-2,-1.656970754E-2,-6.467530876E-2
1.269720320E-1,-2.504545636E-2,-4.772381112E-2,-5.551233515E-2
1.318214590E-1,-2.199113183E-2,-7.399099320E-2,-4.879282415E-2
1.366708860E-1,-2.748891525E-2,-9.414953738E-2,-4.451677203E-2
1.415203650E-1,-3.909534588E-2,-1.112537459E-1,-4.207331315E-2
1.463697920E-1,-5.986474827E-2,-1.332448870E-1,-3.535379842E-2
1.512192710E-1,-7.757982612E-2,-1.375209391E-1,-2.924515121E-2
1.560686990E-1,-8.063415438E-2,-1.283579618E-1,-3.474293277E-2
1.609181780E-1,-8.307760954E-2,-1.253036410E-1,-4.634936526E-2
1.657676050E-1,-8.857539296E-2,-1.301905513E-1,-5.917752534E-2
1.706170840E-1,-9.834922850E-2,-1.369100660E-1,-7.017309219E-2
1.754665110E-1,-1.093447953E-1,-1.399643868E-1,-7.444914430E-2
1.803159900E-1,-1.227838174E-1,-1.399643868E-1,-7.506000996E-2
