"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.975288400E-2,1.462500095E1,-1.348125076E1,-4.083750153E1
4.018522800E-2,1.545000076E1,-1.368750095E1,-4.153125000E1
5.018522800E-2,1.528125095E1,-1.348125076E1,-4.170000076E1
6.018522800E-2,1.531875038E1,-1.310625076E1,-4.179375076E1
7.018522800E-2,1.561875057E1,-1.318125057E1,-4.205625153E1
8.018522800E-2,1.580625057E1,-1.316250038E1,-4.198125076E1
9.018522800E-2,1.610625076E1,-1.323750019E1,-4.192500305E1
1.001852280E-1,1.620000076E1,-1.318125057E1,-4.203750229E1
1.101852280E-1,1.631250000E1,-1.306875038E1,-4.215000153E1
1.201852280E-1,1.644375038E1,-1.293750095E1,-4.215000153E1
1.301852280E-1,1.676250076E1,-1.308750057E1,-4.228125000E1
1.401852280E-1,1.702500153E1,-1.335000038E1,-4.243125153E1
1.501852280E-1,1.700625038E1,-1.333125019E1,-4.220625305E1
1.601852280E-1,1.695000076E1,-1.336875057E1,-4.239375305E1
1.701852280E-1,1.680000114E1,-1.327500057E1,-4.245000076E1
1.801852280E-1,1.687500000E1,-1.335000038E1,-4.228125000E1
1.901852280E-1,1.706250000E1,-1.338750076E1,-4.213125229E1
2.001852280E-1,1.704375076E1,-1.323750019E1,-4.196250153E1
2.101852280E-1,1.704375076E1,-1.314375019E1,-4.196250153E1
2.201852280E-1,1.715625000E1,-1.320000076E1,-4.173750305E1
2.301852280E-1,1.713750076E1,-1.321875095E1,-4.186875153E1
2.401852280E-1,1.734375000E1,-1.333125019E1,-4.168125153E1
2.501852280E-1,1.736250114E1,-1.350000095E1,-4.162500000E1
2.601852280E-1,1.740000153E1,-1.355625057E1,-4.151250076E1
2.701852280E-1,1.747500038E1,-1.368750095E1,-4.158750153E1
2.801852280E-1,1.749375153E1,-1.391250038E1,-4.168125153E1
2.901852280E-1,1.760625076E1,-1.372500038E1,-4.149375153E1
3.001852280E-1,1.751250076E1,-1.359375095E1,-4.153125000E1
3.101852280E-1,1.801875114E1,-1.368750095E1,-4.141875076E1
3.201852280E-1,1.807500076E1,-1.361250019E1,-4.149375153E1
3.301852280E-1,1.807500076E1,-1.355625057E1,-4.145625305E1
3.401852280E-1,1.803750038E1,-1.355625057E1,-4.132500076E1
3.501852280E-1,1.796250153E1,-1.348125076E1,-4.132500076E1
3.601852280E-1,1.790625000E1,-1.353750038E1,-4.108125305E1
3.701852280E-1,1.796250153E1,-1.374375057E1,-4.085625076E1
3.801852280E-1,1.816875076E1,-1.380000019E1,-4.080000305E1
3.901852280E-1,1.796250153E1,-1.374375057E1,-4.068750000E1
4.001852280E-1,1.790625000E1,-1.383750057E1,-4.044375229E1
4.101852280E-1,1.805625153E1,-1.387500095E1,-4.055625153E1
4.201852280E-1,1.792500114E1,-1.385625076E1,-4.083750153E1
4.301852280E-1,1.803750038E1,-1.425000095E1,-4.065000153E1
4.401852280E-1,1.826250076E1,-1.423125076E1,-4.085625076E1
4.501852280E-1,1.796250153E1,-1.432500076E1,-4.100625229E1
4.601852280E-1,1.770000076E1,-1.436250019E1,-4.095000076E1
4.701852280E-1,1.749375153E1,-1.447500038E1,-4.098750305E1
4.801852280E-1,1.732500076E1,-1.460625076E1,-4.106250000E1
4.901852280E-1,1.698750114E1,-1.456875038E1,-4.108125305E1
5.001852280E-1,1.702500153E1,-1.477500057E1,-4.113750076E1
5.101852280E-1,1.685625076E1,-1.458750057E1,-4.111875153E1
5.201852280E-1,1.659375000E1,-1.466250038E1,-4.104375076E1
5.301852280E-1,1.633125114E1,-1.470000076E1,-4.104375076E1
5.401852280E-1,1.620000076E1,-1.479375076E1,-4.130625153E1
5.501852280E-1,1.569375038E1,-1.496250057E1,-4.115625000E1
5.601852280E-1,1.537500095E1,-1.483125019E1,-4.125000000E1
5.701852280E-1,1.524375057E1,-1.516875076E1,-4.119375229E1
5.801852280E-1,1.468125057E1,-1.531875038E1,-4.134375000E1
5.901852280E-1,1.440000057E1,-1.537500095E1,-4.164375305E1
6.001852280E-1,1.406250095E1,-1.556250095E1,-4.185000229E1
6.101852280E-1,1.398750019E1,-1.580625057E1,-4.177500153E1
6.201852280E-1,1.344375038E1,-1.610625076E1,-4.170000076E1
6.301852280E-1,1.325625038E1,-1.621875000E1,-4.201875305E1
6.401852280E-1,1.278750038E1,-1.666875076E1,-4.207500076E1
6.501852280E-1,1.231875038E1,-1.676250076E1,-4.215000153E1
6.601852280E-1,1.181250000E1,-1.689375114E1,-4.201875305E1
6.701852280E-1,1.115625000E1,-1.717500114E1,-4.222500229E1
6.801852280E-1,1.038750076E1,-1.770000076E1,-4.222500229E1
6.901852280E-1,9.637500763E0,-1.781250000E1,-4.246875000E1
7.001852280E-1,8.868750572E0,-1.792500114E1,-4.260000229E1
7.101852280E-1,8.137500763E0,-1.813125038E1,-4.248750305E1
7.201852280E-1,7.162500381E0,-1.828125000E1,-4.256250000E1
7.301852280E-1,6.000000000E0,-1.848750114E1,-4.248750305E1
7.401852280E-1,5.137500286E0,-1.865625000E1,-4.241250229E1
7.501852280E-1,4.181250095E0,-1.895625114E1,-4.211250305E1
7.601852280E-1,3.431250095E0,-1.893750000E1,-4.188750076E1
7.701852280E-1,2.343750000E0,-1.927500153E1,-4.201875305E1
7.801852280E-1,1.256250024E0,-1.936875153E1,-4.183125305E1
7.901852280E-1,3.750000149E-2,-1.951875114E1,-4.185000229E1
8.001852280E-1,-8.062500358E-1,-1.933125114E1,-4.156875229E1
8.101852280E-1,-1.575000048E0,-1.963125038E1,-4.145625305E1
8.201852280E-1,-2.606250048E0,-1.980000114E1,-4.136250305E1
8.301852280E-1,-3.862500191E0,-2.004375076E1,-4.149375153E1
8.401852280E-1,-5.625000000E0,-2.017500114E1,-4.153125000E1
8.501852280E-1,-6.750000477E0,-2.010000038E1,-4.106250000E1
8.601852280E-1,-7.950000286E0,-2.013750076E1,-4.080000305E1
8.701852280E-1,-9.243750572E0,-2.025000000E1,-4.066875076E1
8.801852280E-1,-1.063125038E1,-2.055000114E1,-4.051875305E1
8.901852280E-1,-1.207500076E1,-2.034375000E1,-4.006875229E1
9.001852280E-1,-1.361250019E1,-2.030625153E1,-3.961875153E1
9.101852280E-1,-1.488750076E1,-2.006250000E1,-3.886875153E1
9.201852280E-1,-1.629375076E1,-2.019375038E1,-3.821250153E1
9.301852280E-1,-1.805625153E1,-2.032500076E1,-3.759375000E1
9.401852280E-1,-1.951875114E1,-2.030625153E1,-3.695625305E1
9.501852280E-1,-2.085000038E1,-2.002500153E1,-3.601875305E1
9.601852280E-1,-2.238750076E1,-1.972500038E1,-3.530625153E1
9.701852280E-1,-2.370000076E1,-1.938750076E1,-3.489375305E1
9.801852280E-1,-2.452500153E1,-1.895625114E1,-3.450000000E1
9.901852280E-1,-2.553750038E1,-1.837500000E1,-3.431250000E1
1.000185228E0,-2.585625076E1,-1.741875076E1,-3.431250000E1
1.010185228E0,-2.617500114E1,-1.670625114E1,-3.440625000E1
1.020185228E0,-2.675625038E1,-1.590000057E1,-3.442500305E1
1.030185228E0,-2.711250114E1,-1.556250095E1,-3.455625153E1
1.040185228E0,-2.709375191E1,-1.496250057E1,-3.481875229E1
1.050185228E0,-2.722500038E1,-1.443750095E1,-3.468750000E1
1.060185228E0,-2.776875114E1,-1.395000076E1,-3.457500076E1
1.070185228E0,-2.801250076E1,-1.331250095E1,-3.470625305E1
