"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.293736300E-2,2.447277009E-1,-2.991710305E-1,-4.925097153E-2
1.778699900E-2,2.410625070E-1,-3.181078434E-1,-5.719221383E-2
2.263663400E-2,2.325104028E-1,-3.272708058E-1,-6.757691503E-2
2.748626900E-2,2.135736048E-1,-3.162752390E-1,-8.651372790E-2
3.233590500E-2,1.860846877E-1,-2.838993967E-1,-1.133917719E-1
3.718554000E-2,1.592066288E-1,-2.545779049E-1,-1.225547493E-1
4.203517600E-2,1.427132785E-1,-2.716821134E-1,-9.873101860E-2
4.688481100E-2,1.152243689E-1,-2.386954129E-1,-7.673988491E-2
5.173444700E-2,6.574432552E-2,-1.708894223E-1,-8.223766834E-2
5.658408200E-2,1.504254527E-2,-8.720094711E-2,-9.567669779E-2
6.143376900E-2,-1.061377581E-2,-1.206457894E-2,-1.017853469E-1
6.628335300E-2,-2.710712515E-2,7.406735420E-2,-1.152243689E-1
7.113304000E-2,-3.871355578E-2,1.534797698E-1,-1.372154951E-1
7.598267600E-2,-4.298960790E-2,2.151771188E-1,-1.494327933E-1
8.083231100E-2,-3.932442144E-2,2.671006322E-1,-1.482110620E-1
8.568194700E-2,-2.955058403E-2,3.055851161E-1,-1.414915472E-1
9.053158200E-2,-1.916588284E-2,3.275762498E-1,-1.335503161E-1
9.538121700E-2,-9.392046370E-3,3.281871080E-1,-1.237764731E-1
1.002308530E-1,8.323032409E-3,3.006981909E-1,-1.042288020E-1
1.050804880E-1,2.725984156E-2,2.695440948E-1,-8.651372790E-2
1.099301240E-1,3.947713599E-2,2.524398565E-1,-7.429642975E-2
1.147797590E-1,5.658135191E-2,2.548833191E-1,-6.391172856E-2
1.196293940E-1,7.002037764E-2,2.658788860E-1,-7.307469845E-2
1.244790300E-1,7.918334752E-2,2.536616027E-1,-8.590286225E-2
1.293286650E-1,8.223766834E-2,2.194531709E-1,-8.590286225E-2
1.341783010E-1,8.162680268E-2,1.815795600E-1,-7.735075057E-2
1.390279360E-1,7.918334752E-2,1.473711282E-1,-6.818778068E-2
1.438775720E-1,7.735075057E-2,1.186604798E-1,-5.780307949E-2
1.487272070E-1,7.735075057E-2,9.178243577E-2,-4.741837829E-2
1.535768940E-1,8.101594448E-2,7.345648855E-2,-3.947713599E-2
1.584265300E-1,8.529199660E-2,6.368265301E-2,-3.520108387E-2
1.632761650E-1,9.078978002E-2,6.123919412E-2,-3.275762498E-2
1.681258010E-1,9.628756344E-2,6.185005978E-2,-2.787070535E-2
1.729754360E-1,1.017853469E-1,7.651081681E-2,-2.237292193E-2
1.778250720E-1,1.091157198E-1,1.046105921E-1,-1.565340906E-2
1.826747070E-1,1.195004210E-1,1.302669197E-1,-6.490438245E-3
1.875243420E-1,1.311068535E-1,1.595884264E-1,2.672533505E-3
1.923739780E-1,1.427132785E-1,2.005163580E-1,5.726857111E-3
1.972236130E-1,1.524871141E-1,2.530507445E-1,-8.933897130E-3
2.020732490E-1,1.598175019E-1,3.043633699E-1,-2.237292193E-2
2.069228840E-1,1.628718227E-1,3.495673835E-1,-3.031416424E-2
2.117725190E-1,1.592066288E-1,3.868301213E-1,-3.642281145E-2
2.166221550E-1,1.494327933E-1,4.161516428E-1,-4.069886729E-2
2.214717900E-1,1.286633909E-1,4.466948807E-1,-5.169443041E-2
2.263214260E-1,1.054505333E-1,4.674642682E-1,-6.452259421E-2
2.311710610E-1,8.529199660E-2,4.796815813E-1,-7.307469845E-2
2.360206970E-1,7.063124329E-2,4.821250141E-1,-7.796161622E-2
2.408703320E-1,6.207913160E-2,4.741837978E-1,-7.857248187E-2
2.456267380E-1,5.963567272E-2,4.589121640E-1,-7.551816106E-2
2.503813220E-1,6.024653837E-2,4.332558513E-1,-7.551816106E-2
2.551359050E-1,5.597048625E-2,3.727802336E-1,-8.101594448E-2
2.598904880E-1,5.902481079E-2,3.153589368E-1,-8.223766834E-2
2.646450720E-1,7.612902671E-2,2.817613780E-1,-7.612902671E-2
2.693996550E-1,9.445496649E-2,2.426660359E-1,-6.635518372E-2
2.741542380E-1,1.060613990E-1,1.882990748E-1,-5.780307949E-2
2.789088220E-1,1.115591824E-1,1.253799945E-1,-5.780307949E-2
2.836634050E-1,1.170569658E-1,6.307178736E-2,-7.002037764E-2
2.884179880E-1,1.286633909E-1,1.114828233E-2,-9.201150388E-2
2.931725720E-1,1.463784724E-1,-2.183841541E-2,-1.213330179E-1
2.979271550E-1,1.647044122E-1,-4.016435891E-2,-1.451567411E-1
3.026817380E-1,1.824194938E-1,-5.054906011E-2,-1.585957706E-1
3.074363220E-1,1.909715980E-1,-6.093376130E-2,-1.659261435E-1
3.121909050E-1,1.928042024E-1,-7.437278330E-2,-1.695913374E-1
3.169454880E-1,1.879172772E-1,-8.597921580E-2,-1.726456583E-1
3.217000720E-1,1.811977625E-1,-9.208786488E-2,-1.744782478E-1
3.264546550E-1,1.744782478E-1,-9.392046183E-2,-1.781434417E-1
3.312092380E-1,1.708130687E-1,-9.636391699E-2,-1.854738146E-1
3.359638740E-1,1.683696061E-1,-1.006399691E-1,-1.952476501E-1
3.407184570E-1,1.689804643E-1,-1.073594838E-1,-2.068540901E-1
3.454730400E-1,1.726456583E-1,-1.159115955E-1,-2.221257091E-1
3.502276240E-1,1.787542999E-1,-1.256854236E-1,-2.373973280E-1
3.549822070E-1,1.921933293E-1,-1.324049383E-1,-2.520580888E-1
3.597367900E-1,2.068540901E-1,-1.403461844E-1,-2.667188346E-1
3.644913740E-1,2.227365673E-1,-1.525634825E-1,-2.868773639E-1
3.692459570E-1,2.349538654E-1,-1.690568328E-1,-3.076467812E-1
3.740005400E-1,2.441168427E-1,-1.910479665E-1,-3.253618479E-1
3.787551240E-1,2.496146262E-1,-2.191477418E-1,-3.400225937E-1
3.835097070E-1,2.557232678E-1,-2.448040545E-1,-3.497964442E-1
3.882642900E-1,2.618319094E-1,-2.692386508E-1,-3.552942276E-1
3.930188740E-1,2.691622972E-1,-2.942841053E-1,-3.595702946E-1
3.977734570E-1,2.783252597E-1,-3.199404180E-1,-3.620137274E-1
4.025280400E-1,2.887099683E-1,-3.486510813E-1,-3.644571900E-1
4.072826240E-1,2.972620726E-1,-3.785834610E-1,-3.669006526E-1
4.120372070E-1,3.070359230E-1,-4.079049528E-1,-3.717875779E-1
4.167917900E-1,3.186423481E-1,-4.250091612E-1,-3.785070777E-1
4.215463740E-1,3.278053105E-1,-4.433351159E-1,-3.864483237E-1
4.263009570E-1,3.320813775E-1,-4.702131748E-1,-3.950004280E-1
4.310555400E-1,3.320813775E-1,-5.068650246E-1,-4.029416740E-1
4.358101240E-1,3.320813775E-1,-5.422952175E-1,-4.133263826E-1
4.405647590E-1,3.326922357E-1,-5.746710300E-1,-4.243219495E-1
4.453193420E-1,3.320813775E-1,-6.088794470E-1,-4.316523373E-1
4.500739260E-1,3.326922357E-1,-6.290380359E-1,-4.408152997E-1
4.548285090E-1,3.314704895E-1,-6.388118267E-1,-4.505891204E-1
4.595830920E-1,3.271944523E-1,-6.479747891E-1,-4.609738290E-1
4.643376760E-1,3.180314898E-1,-6.601921320E-1,-4.701367915E-1
4.690922590E-1,3.070359230E-1,-6.693550944E-1,-4.780780375E-1
4.738468420E-1,2.960403562E-1,-6.705768108E-1,-4.902953506E-1
4.786014260E-1,2.899316847E-1,-6.595812440E-1,-5.128973126E-1
4.833560090E-1,2.917642891E-1,-6.565269232E-1,-5.214494467E-1
4.881105920E-1,2.978729308E-1,-6.498073936E-1,-5.110647678E-1
4.928651760E-1,3.058141768E-1,-6.436987519E-1,-4.921279252E-1
4.976197590E-1,3.082576394E-1,-6.510291100E-1,-4.701367915E-1
5.023743420E-1,3.076467812E-1,-6.748528481E-1,-4.530325830E-1
5.071289260E-1,3.094793558E-1,-6.974548697E-1,-4.475347996E-1
5.118835090E-1,3.137554228E-1,-7.115047574E-1,-4.512000084E-1
5.166380920E-1,3.259727061E-1,-7.237220407E-1,-4.609738290E-1
5.213926760E-1,3.400225937E-1,-7.377719283E-1,-4.701367915E-1
5.261472590E-1,3.559050858E-1,-7.469348907E-1,-4.884627461E-1
5.309018420E-1,3.730092943E-1,-7.499892116E-1,-5.293906927E-1
5.356564260E-1,3.895026445E-1,-7.664825916E-1,-5.635991096E-1
5.404110090E-1,4.035525322E-1,-7.976366878E-1,-5.758163929E-1
5.451655920E-1,4.206567705E-1,-8.232930303E-1,-5.752055645E-1
5.499201760E-1,4.377609789E-1,-8.495602012E-1,-5.690969229E-1
5.546747590E-1,4.512000084E-1,-8.843795061E-1,-5.623773932E-1
5.594293420E-1,4.585303664E-1,-9.204205275E-1,-5.611556768E-1
5.641839780E-1,4.640281498E-1,-9.558506608E-1,-5.635991096E-1
5.689385610E-1,4.689150751E-1,-9.943351150E-1,-5.727620721E-1
5.736931440E-1,4.786889255E-1,-1.029154420E0,-5.819250345E-1
5.784477280E-1,4.970148504E-1,-1.059086800E0,-5.868119597E-1
5.832023110E-1,5.208385587E-1,-1.092684388E0,-5.849793553E-1
5.879568940E-1,5.501601100E-1,-1.138499260E0,-5.807033181E-1
5.927114780E-1,5.800924897E-1,-1.214857340E0,-5.800924897E-1
5.974660610E-1,6.100248694E-1,-1.311984777E0,-5.788707137E-1
6.022206440E-1,6.350703239E-1,-1.419497013E0,-5.733729601E-1
6.069752280E-1,6.521745324E-1,-1.530674458E0,-5.587121844E-1
6.117298110E-1,6.619483232E-1,-1.636353970E0,-5.379427671E-1
6.164843940E-1,6.625592113E-1,-1.735924959E0,-5.147299170E-1
6.212389780E-1,6.546179652E-1,-1.821446061E0,-4.878518879E-1
6.259935610E-1,6.430115104E-1,-1.893528104E0,-4.615846872E-1
6.307481440E-1,6.320159435E-1,-1.952171087E0,-4.389826953E-1
6.355027280E-1,6.173552275E-1,-1.999207735E0,-4.212676287E-1
6.402573110E-1,5.965858102E-1,-2.035248756E0,-4.066068828E-1
6.450118940E-1,5.660426021E-1,-2.055407286E0,-3.937787116E-1
6.497664780E-1,5.238928795E-1,-2.067013741E0,-3.772853613E-1
6.545210610E-1,4.707476795E-1,-2.070678949E0,-3.577376902E-1
6.592756440E-1,4.084394574E-1,-2.074954987E0,-3.271944523E-1
6.640302280E-1,3.430769444E-1,-2.093280792E0,-2.887099683E-1
6.687848110E-1,2.783252597E-1,-2.137263060E0,-2.422842383E-1
6.735393940E-1,2.215148360E-1,-2.206290960E0,-1.952476501E-1
6.782939780E-1,1.750891209E-1,-2.288757563E0,-1.530979872E-1
6.830486130E-1,1.384372264E-1,-2.382830858E0,-1.225547493E-1
6.878031440E-1,1.158352345E-1,-2.475071430E0,-1.078939885E-1
6.925577800E-1,1.103374511E-1,-2.560592413E0,-1.103374511E-1
6.973123630E-1,1.213330179E-1,-2.641226530E0,-1.231656075E-1
7.020669470E-1,1.445458829E-1,-2.716973782E0,-1.414915472E-1
7.068215300E-1,1.818086356E-1,-2.779892921E0,-1.634826809E-1
7.115761130E-1,2.270126194E-1,-2.831816435E0,-1.860846877E-1
7.163306970E-1,2.758817971E-1,-2.872744322E0,-2.080758214E-1
7.210852800E-1,3.253618479E-1,-2.908785343E0,-2.233474404E-1
7.258398630E-1,3.723984361E-1,-2.939328671E0,-2.306778133E-1
7.305944470E-1,4.151589870E-1,-2.956432819E0,-2.282343507E-1
7.353490300E-1,4.487565458E-1,-2.958876371E0,-2.160170525E-1
7.401036130E-1,4.713585377E-1,-2.937495947E0,-1.928042024E-1
7.448581970E-1,4.817432463E-1,-2.883129120E0,-1.634826809E-1
7.496127800E-1,4.750237167E-1,-2.804938316E0,-1.317177117E-1
7.543673630E-1,4.450913370E-1,-2.721249819E0,-9.873101860E-2
7.591219470E-1,3.901135325E-1,-2.644891739E0,-6.757691503E-2
7.638765300E-1,3.192532063E-1,-2.570977211E0,-3.886627033E-2
7.686311130E-1,2.435059696E-1,-2.496451616E0,-1.076649129E-2
7.733856970E-1,1.653152853E-1,-2.432310820E0,1.672242396E-2
7.781402800E-1,8.101594448E-2,-2.391382933E0,4.787652567E-2
7.828948630E-1,1.015562657E-2,-2.363893986E0,8.086322248E-2
7.876494470E-1,-4.726566374E-2,-2.360228777E0,1.162933856E-1
7.924040300E-1,-9.124792367E-2,-2.384052515E0,1.517235339E-1
7.971586130E-1,-1.199585721E-1,-2.442084789E0,1.840993762E-1
8.019131970E-1,-1.297324002E-1,-2.536157846E0,2.152534723E-1
8.066677800E-1,-1.199585721E-1,-2.653443813E0,2.390772104E-1
8.114223630E-1,-9.308052063E-2,-2.786001444E0,2.555705607E-1
8.161769470E-1,-5.337430909E-2,-2.917337418E0,2.696204484E-1
8.209315300E-1,-5.726857111E-3,-3.035845280E0,2.836703360E-1
8.256861130E-1,4.436405376E-2,-3.134805441E0,3.026071489E-1
8.304406970E-1,9.017891437E-2,-3.195281029E0,3.221548200E-1
8.351952800E-1,1.201112866E-1,-3.223991632E0,3.319286406E-1
8.399499150E-1,1.243873388E-1,-3.244760990E0,3.331503868E-1
8.447044470E-1,1.054505333E-1,-3.266141176E0,3.264308572E-1
8.494590820E-1,8.223766834E-2,-3.290575743E0,3.239873946E-1
8.542136130E-1,5.474875495E-2,-3.303404093E0,3.203222156E-1
8.589682490E-1,3.520108387E-2,-3.293630123E0,3.099375069E-1
8.637228320E-1,2.725984156E-2,-3.282634497E0,3.056614697E-1
8.684774150E-1,3.275762498E-2,-3.283856392E0,3.154352903E-1
8.732319990E-1,5.474875495E-2,-3.285078049E0,3.355938494E-1
8.779865820E-1,9.995274991E-2,-3.315621376E0,3.728565872E-1
8.827411650E-1,1.708130687E-1,-3.388314247E0,4.321104586E-1
8.874957490E-1,2.599993348E-1,-3.490328550E0,5.054142475E-1
8.922503320E-1,3.559050858E-1,-3.596008301E0,5.927678943E-1
8.970049150E-1,4.450913370E-1,-3.670533657E0,6.898953915E-1
9.017594990E-1,4.799106419E-1,-3.678474903E0,7.809142470E-1
9.065140820E-1,4.169915617E-1,-3.634492636E0,8.633810282E-1
9.112686650E-1,2.612210512E-1,-3.541641235E0,9.385173917E-1
9.160232490E-1,3.947713599E-2,-3.380983829E0,1.004490733E0
9.207778320E-1,-2.231947184E-1,-3.148244381E0,1.060079455E0
9.255324150E-1,-4.956403971E-1,-2.844644547E0,1.107116103E0
9.302869990E-1,-7.851903439E-1,-2.509890556E0,1.135826707E0
9.350415820E-1,-1.083903193E0,-2.159865141E0,1.140713573E0
9.397961650E-1,-1.366122723E0,-1.820224285E0,1.125442028E0
9.445507490E-1,-1.603138208E0,-1.511737585E0,1.095509648E0
9.493053320E-1,-1.777845621E0,-1.240513682E0,1.052749038E0
9.540599150E-1,-1.888412118E0,-9.998329282E-1,1.001436472E0
9.588144990E-1,-1.936670423E0,-7.939714789E-1,9.385173917E-1
9.635690820E-1,-1.934226990E0,-6.327031851E-1,8.609375358E-1
9.683236650E-1,-1.914068460E0,-5.600103140E-1,7.833577394E-1
9.730782490E-1,-1.900629401E0,-5.740602016E-1,7.222712636E-1
9.778328320E-1,-1.834045172E0,-5.422952175E-1,6.703477502E-1
9.825874150E-1,-1.727754712E0,-5.209149122E-1,6.373610497E-1
9.873419990E-1,-1.582368851E0,-4.408916533E-1,6.092612743E-1
9.920965820E-1,-1.408883214E0,-3.156643808E-1,5.774962902E-1
9.968511650E-1,-1.239673734E0,-3.309359848E-1,5.414552689E-1
1.001605749E0,-1.093066216E0,-4.121810198E-1,4.907535017E-1
