"event","experiment time","system time","system time text"
"START",0.000000000E0,1686654935.237,"2023-06-13 13:15:35.237 UTC+02:00"
"PAUSE",6.772120810E1,1686655002.958,"2023-06-13 13:16:42.958 UTC+02:00"
