"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.236174107E-1,5.323502328E1,1.040754425E1,1.862352008E1,0.000000000E0,3.497278024E2,4.751934667E0,4.751934667E0
1.123613238E0,5.323502588E1,1.040755444E1,1.880632689E1,0.000000000E0,3.497278109E2,4.749138962E0,4.749138962E0
2.123608351E0,5.323502833E1,1.040756235E1,1.867853132E1,0.000000000E0,3.497278174E2,4.747313076E0,4.747313076E0
3.123604059E0,5.323502339E1,1.040756176E1,1.873610382E1,0.000000000E0,3.497278169E2,4.745282245E0,4.745282245E0
4.123599887E0,5.323502191E1,1.040756154E1,1.875174816E1,0.000000000E0,3.497278167E2,4.744341330E0,4.744341330E0
5.123594999E0,5.323502191E1,1.040756154E1,1.875174816E1,0.000000000E0,3.497278167E2,4.745128199E0,4.745128199E0
6.123590946E0,5.323502191E1,1.040756154E1,1.875174816E1,0.000000000E0,3.497278167E2,4.751529128E0,4.751529128E0
7.123586059E0,5.323502239E1,1.040756206E1,1.859228428E1,0.000000000E0,3.540919594E2,4.761322019E0,4.761322019E0
8.123581171E0,5.323503162E1,1.040756019E1,1.814689643E1,5.879637275E-1,3.546061600E2,4.762307603E0,4.762307603E0
9.123577118E0,5.323502739E1,1.040756957E1,1.815431871E1,3.192251510E-1,7.107519457E1,4.768083844E0,4.768083844E0
1.012357283E1,5.323501649E1,1.040759316E1,1.791446002E1,1.041892113E0,1.155603239E2,4.763756524E0,4.763756524E0
1.112356830E1,5.323501808E1,1.040760773E1,1.813528541E1,1.045123605E0,1.010016434E2,4.763738780E0,4.763738780E0
1.212356389E1,5.323501976E1,1.040761796E1,1.833418854E1,9.374487475E-1,9.059255657E1,4.766549293E0,4.766549293E0
1.312355924E1,5.323502105E1,1.040762946E1,1.849565346E1,9.390463918E-1,8.636862009E1,4.768575368E0,4.768575368E0
1.412355435E1,5.323502635E1,1.040764688E1,1.854387809E1,1.161025724E0,7.683033122E1,4.768392332E0,4.768392332E0
1.512355030E1,5.323502507E1,1.040764779E1,1.840084031E1,7.839895841E-1,8.205254634E1,4.771167343E0,4.771167343E0
1.612354541E1,5.323502045E1,1.040763867E1,1.854441170E1,0.000000000E0,9.718286059E1,4.765104837E0,4.765104837E0
1.712354147E1,5.323501872E1,1.040765788E1,1.896424796E1,9.666657749E-1,9.431594484E1,4.769867585E0,4.769867585E0
1.812353659E1,5.323501944E1,1.040769211E1,1.909545610E1,1.780870776E0,9.041671999E1,4.765671106E0,4.765671106E0
