"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.660843700E-2,2.135625076E1,-5.555625153E1,-1.605000114E1
4.660843700E-2,2.171250153E1,-5.613750076E1,-1.631250000E1
5.660843700E-2,2.246250153E1,-5.583750153E1,-1.698750114E1
6.660843700E-2,2.218125153E1,-5.606250381E1,-1.687500000E1
7.660843700E-2,2.212500000E1,-5.615625381E1,-1.676250076E1
8.660843700E-2,2.216250038E1,-5.598750305E1,-1.687500000E1
9.660843700E-2,2.218125153E1,-5.585625076E1,-1.695000076E1
1.066084370E-1,2.231250000E1,-5.591250229E1,-1.708125114E1
1.166084370E-1,2.227500153E1,-5.574375153E1,-1.721250153E1
1.266084370E-1,2.248125076E1,-5.561250305E1,-1.753125000E1
1.366084370E-1,2.214375114E1,-5.550000381E1,-1.741875076E1
1.466084370E-1,2.253750038E1,-5.538750076E1,-1.779375076E1
1.566084370E-1,2.266875076E1,-5.516250229E1,-1.805625153E1
1.666084370E-1,2.296875000E1,-5.518125153E1,-1.826250076E1
1.766084370E-1,2.304375076E1,-5.501250076E1,-1.809375000E1
1.866084370E-1,2.325000000E1,-5.484375381E1,-1.809375000E1
1.966084370E-1,2.366250038E1,-5.469375229E1,-1.807500076E1
2.066084370E-1,2.377500153E1,-5.456250381E1,-1.801875114E1
2.166084370E-1,2.418750191E1,-5.424375153E1,-1.801875114E1
2.266084370E-1,2.439375114E1,-5.405625153E1,-1.790625000E1
2.366084370E-1,2.490000153E1,-5.392500305E1,-1.794375038E1
2.466084370E-1,2.510625076E1,-5.390625381E1,-1.786875153E1
2.566084370E-1,2.578125191E1,-5.392500305E1,-1.830000114E1
2.666084370E-1,2.615625191E1,-5.366250229E1,-1.873125076E1
2.766084370E-1,2.696250153E1,-5.362500381E1,-1.929375076E1
2.866084370E-1,2.758125114E1,-5.364375305E1,-1.980000114E1
2.966084370E-1,2.835000038E1,-5.362500381E1,-2.036250114E1
3.066084370E-1,2.896875191E1,-5.304375076E1,-2.064375114E1
3.166084370E-1,2.958750153E1,-5.236875153E1,-2.094375038E1
3.266084370E-1,3.039375114E1,-5.188125229E1,-2.154375076E1
3.366084370E-1,3.093750191E1,-5.145000076E1,-2.180625153E1
3.466084370E-1,3.165000153E1,-5.116875076E1,-2.203125000E1
3.566084370E-1,3.185625076E1,-5.081250381E1,-2.212500000E1
3.666084370E-1,3.228750229E1,-5.040000153E1,-2.220000076E1
3.766084370E-1,3.240000153E1,-5.017500305E1,-2.248125076E1
3.866084370E-1,3.226875305E1,-5.028750229E1,-2.270625114E1
3.966084370E-1,3.238125229E1,-5.053125381E1,-2.278125000E1
4.066084370E-1,3.226875305E1,-5.068125153E1,-2.270625114E1
4.166084370E-1,3.217500305E1,-5.088750076E1,-2.274375153E1
4.266084370E-1,3.196875191E1,-5.103750229E1,-2.281875038E1
4.366084370E-1,3.204375076E1,-5.116875076E1,-2.281875038E1
4.466084370E-1,3.185625076E1,-5.154375076E1,-2.283750153E1
4.566084370E-1,3.174375153E1,-5.180625153E1,-2.255625153E1
4.666084370E-1,3.195000076E1,-5.210625076E1,-2.259375000E1
4.766084370E-1,3.202500153E1,-5.235000229E1,-2.308125114E1
4.866084370E-1,3.204375076E1,-5.255625153E1,-2.321250153E1
4.966084370E-1,3.191250038E1,-5.225625229E1,-2.373750114E1
5.066084370E-1,3.204375076E1,-5.225625229E1,-2.370000076E1
5.166084370E-1,3.196875191E1,-5.229375076E1,-2.418750191E1
5.266084370E-1,3.206250000E1,-5.191875076E1,-2.409375191E1
5.366084370E-1,3.232500076E1,-5.154375076E1,-2.467500114E1
