"event","experiment time","system time","system time text"
"START",0.000000000E0,1686771785.229,"2023-06-14 21:43:05.229 UTC+02:00"
"PAUSE",3.486861988E1,1686771820.098,"2023-06-14 21:43:40.098 UTC+02:00"
