"event","experiment time","system time","system time text"
"START",0.000000000E0,1686220069.576,"2023-06-08 12:27:49.576 UTC+02:00"
"PAUSE",8.088923967E1,1686220150.465,"2023-06-08 12:29:10.465 UTC+02:00"
