"event","experiment time","system time","system time text"
"START",0.000000000E0,1686220082.417,"2023-06-08 12:28:02.417 UTC+02:00"
"PAUSE",5.218990796E1,1686220134.606,"2023-06-08 12:28:54.606 UTC+02:00"
