"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685459484053304E9,"2023-05-30 17:11:24.053 UTC+02:00"
"PAUSE",8.891019579165732E1,1.685459572964171E9,"2023-05-30 17:12:52.964 UTC+02:00"
