"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.050000200E-2,2.489273995E-2,8.689551800E-2,2.970330045E-2
1.535036700E-2,-3.252854943E-2,6.490438432E-2,2.787070535E-2
2.020073200E-2,-8.323032409E-2,4.474584386E-2,1.198822167E-2
2.505104400E-2,-1.235474050E-1,4.535670951E-2,-1.244636998E-2
2.990140900E-2,-1.492037177E-1,6.246092543E-2,-3.993528336E-2
3.475177300E-2,-1.644753367E-1,8.933897316E-2,-7.231111825E-2
3.960213800E-2,-1.760817766E-1,1.375972927E-1,-1.077412739E-1
4.445250200E-2,-1.852447391E-1,2.151771188E-1,-1.327867359E-1
4.930286700E-2,-2.035706937E-1,2.921460867E-1,-1.437823027E-1
5.415323200E-2,-2.383899838E-1,3.617846668E-1,-1.456148922E-1
5.900354400E-2,-2.964221239E-1,4.179842174E-1,-1.529452652E-1
6.385390900E-2,-3.556760252E-1,4.491383433E-1,-1.523344070E-1
6.870427300E-2,-4.106538594E-1,4.809032977E-1,-1.437823027E-1
7.355463800E-2,-4.540252388E-1,5.236638188E-1,-1.297324002E-1
7.840500200E-2,-4.833467603E-1,5.743656158E-1,-1.126281917E-1
8.325536700E-2,-4.973966479E-1,6.201804876E-1,-9.613484144E-2
8.810567900E-2,-5.016726851E-1,6.598866582E-1,-8.025235683E-2
9.295604400E-2,-5.016726851E-1,7.093667388E-1,-6.253728271E-2
9.780640900E-2,-5.193877816E-1,7.441860437E-1,-5.398517475E-2
1.026567730E-1,-5.645917654E-1,7.588467598E-1,-4.360047355E-2
1.075071380E-1,-6.330085993E-1,7.325795889E-1,-2.955058403E-2
1.123575020E-1,-7.160862088E-1,6.989820004E-1,-3.283398226E-3
1.172078670E-1,-8.181006312E-1,6.391173005E-1,5.474875495E-2
1.220582320E-1,-9.176716208E-1,5.566505194E-1,1.335503161E-1
1.269085440E-1,-9.976949096E-1,4.699077308E-1,2.209039778E-1
1.317589090E-1,-1.044731498E0,3.623955250E-1,3.125337064E-1
1.366092730E-1,-1.069776893E0,2.933678031E-1,4.066068828E-1
1.414596380E-1,-1.093600631E0,2.567159235E-1,5.000692010E-1
1.463100020E-1,-1.115591764E0,2.664897740E-1,5.837576389E-1
1.511603670E-1,-1.127198219E0,2.897026241E-1,6.576722860E-1
1.560107320E-1,-1.127198219E0,3.165806830E-1,7.254782915E-1
1.608610440E-1,-1.116202712E0,3.507890999E-1,7.853430510E-1
1.657114090E-1,-1.093600631E0,3.911061883E-1,8.336013556E-1
1.705617730E-1,-1.058781385E0,4.283689260E-1,8.714749813E-1
1.754121380E-1,-1.019685984E0,4.864010811E-1,8.983530402E-1
1.802625020E-1,-9.775363803E-1,5.597048402E-1,9.093486071E-1
1.851128670E-1,-9.353867173E-1,6.812669635E-1,8.952987194E-1
1.899632320E-1,-8.865175247E-1,8.474221826E-1,8.464295268E-1
1.948135960E-1,-8.321505189E-1,1.068555236E0,7.584649920E-1
1.996639610E-1,-7.716749310E-1,1.337335706E0,6.295725107E-1
2.045142730E-1,-6.317868829E-1,1.541975379E0,4.994583130E-1
2.093646380E-1,-4.100429714E-1,1.707519770E0,3.717875779E-1
2.142150020E-1,-1.858556122E-1,1.905439973E0,2.215148360E-1
2.190653670E-1,-1.985310577E-3,2.080758095E0,6.391172856E-2
2.239157320E-1,1.116355360E-1,2.205985546E0,-9.308052063E-2
2.287660960E-1,1.525634825E-1,2.312275887E0,-2.323576957E-1
2.336164610E-1,1.708894223E-1,2.392910004E0,-3.417024910E-1
2.384668250E-1,2.160934210E-1,2.447277069E0,-4.247801006E-1
2.432236480E-1,2.973384261E-1,2.432005405E0,-4.748710096E-1
2.479788570E-1,4.164570570E-1,2.334267139E0,-5.023599267E-1
2.527341170E-1,5.703949928E-1,2.187048674E0,-5.127446055E-1
2.574893770E-1,7.603739500E-1,2.022115231E0,-5.084685683E-1
2.622446380E-1,9.827287197E-1,1.905439973E0,-4.919752181E-1
2.669998980E-1,1.222798586E0,1.828470945E0,-4.742601514E-1
2.717551590E-1,1.457370639E0,1.716071844E0,-4.718166888E-1
2.765104190E-1,1.673616767E0,1.513875604E0,-4.913643599E-1
2.812656790E-1,1.866650105E0,1.250592947E0,-5.329031348E-1
2.860209400E-1,2.028529167E0,9.647082090E-1,-5.939896107E-1
2.907762000E-1,2.148258686E0,6.623301506E-1,-6.795107126E-1
2.955314090E-1,2.220340729E0,3.740019500E-1,-7.870228887E-1
3.002866690E-1,2.236834049E0,1.632536054E-1,-9.085850120E-1
3.050419290E-1,2.199571371E0,4.902189970E-2,-1.041753531E0
3.097971900E-1,2.120769739E0,5.039634649E-3,-1.168813348E0
3.145524500E-1,2.004094601E0,2.703076601E-2,-1.281823397E0
3.193077110E-1,1.847102404E0,1.235474050E-1,-1.372842193E0
3.240629710E-1,1.655901670E0,2.897026241E-1,-1.447367787E0
3.288182320E-1,1.446985960E0,4.075995386E-1,-1.492571712E0
3.335734920E-1,1.235626698E0,4.161516428E-1,-1.484019637E0
3.383287520E-1,1.017547965E0,3.678933084E-1,-1.429652691E0
3.430839610E-1,7.933606505E-1,2.603811026E-1,-1.334968567E0
3.478392210E-1,5.765036345E-1,8.994983882E-2,-1.204243541E0
3.525944820E-1,3.724747896E-1,-1.427896470E-1,-1.031368852E0
3.573497420E-1,1.879936308E-1,-4.408916533E-1,-8.139009476E-1
3.621050020E-1,2.611446939E-2,-7.903063297E-1,-5.658898354E-1
3.668602630E-1,-1.107192412E-1,-1.151938200E0,-3.019962609E-1
3.716155230E-1,-2.182314396E-1,-1.494633436E0,-3.138317913E-2
3.763707840E-1,-2.982547283E-1,-1.808617949E0,2.312886715E-1
3.811260440E-1,-3.532325625E-1,-2.103665590E0,4.725802541E-1
3.858813040E-1,-3.892735839E-1,-2.406654596E0,6.827177405E-1
3.906365650E-1,-4.045451880E-1,-2.718195438E0,8.500946760E-1
3.953918250E-1,-3.978256881E-1,-2.997360706E0,9.288962483E-1
4.001470860E-1,-3.568977416E-1,-3.192226648E0,8.287144303E-1
4.049023460E-1,-2.842048407E-1,-3.274693251E0,4.750237167E-1
4.096575540E-1,-1.797469556E-1,-3.217272043E0,-9.918916970E-2
4.144128150E-1,-5.085449293E-2,-3.028514862E0,-7.204386592E-1
4.191680750E-1,7.254019380E-2,-2.789055824E0,-1.202410936E0
4.239233360E-1,1.715002805E-1,-2.556927204E0,-1.468747973E0
