"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686220238515505E9,"2023-06-08 12:30:38.516 UTC+02:00"
"PAUSE",6.834361812498537E1,1.686220306860068E9,"2023-06-08 12:31:46.860 UTC+02:00"
