"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.268071175E-3,5.322943040E1,1.040301614E1,3.389242087E1,1.018766403E0,3.387783054E2,1.668147746E1,1.668147746E1
1.265501976E-2,5.322892374E1,1.040008247E1,3.962285995E1,-1.000000000E0,-1.000000000E0,6.033333333E1,6.033333333E1
1.265501976E-2,5.322878262E1,1.039936488E1,3.882717133E1,-1.000000000E0,-1.000000000E0,6.033333333E1,6.033333333E1
1.138799071E0,5.322865864E1,1.039871100E1,3.735570526E1,-1.000000000E0,-1.000000000E0,6.033333333E1,6.033333333E1
1.589486718E0,5.322950622E1,1.040300538E1,3.396902579E1,1.020157456E0,3.585153265E2,3.061842477E1,3.061842477E1
2.589481354E0,5.322945314E1,1.040301519E1,3.392007586E1,9.977467358E-2,1.579565122E1,2.708728169E1,2.708728169E1
3.589476228E0,5.322945314E1,1.040301519E1,3.392007593E1,9.977467358E-2,-1.000000000E0,2.708728169E1,2.708728169E1
4.589472532E0,5.322943473E1,1.040303774E1,3.390776434E1,1.035485640E-1,-1.000000000E0,2.233032268E1,2.233032268E1
5.589467883E0,5.322939735E1,1.040305360E1,3.390205652E1,1.035485640E-1,-1.000000000E0,1.847720002E1,1.847720002E1
6.589463472E0,5.322938074E1,1.040306174E1,3.393269109E1,1.557388157E-1,-1.000000000E0,1.481053342E1,1.481053342E1
7.542619467E0,5.322936295E1,1.040308170E1,3.396425926E1,9.438987076E-2,-1.000000000E0,1.234855284E1,1.234855284E1
8.541994810E0,5.322935254E1,1.040307156E1,3.398491986E1,1.068496853E-1,-1.000000000E0,1.067235123E1,1.067235123E1
9.541990876E0,5.322934976E1,1.040307322E1,3.399604681E1,1.273828298E-1,-1.000000000E0,9.947925819E0,9.947925819E0
1.054204929E1,5.322935597E1,1.040309281E1,3.400698833E1,1.273828298E-1,-1.000000000E0,9.139377228E0,9.139377228E0
1.154231596E1,5.322937222E1,1.040310058E1,3.400433738E1,4.407976866E-1,1.814869528E1,8.915238577E0,8.915238577E0
1.254231071E1,5.322940575E1,1.040308543E1,3.400316103E1,1.880367756E0,3.549400675E2,8.599547289E0,8.599547289E0
1.354273450E1,5.322941666E1,1.040307297E1,3.399532408E1,1.880367756E0,3.429997193E2,8.228884189E0,8.228884189E0
1.454273427E1,5.322940838E1,1.040303307E1,3.398743325E1,1.387936354E0,2.902933197E2,1.009227692E1,1.009227692E1
1.554372954E1,5.322941042E1,1.040299947E1,3.397682679E1,1.387936354E0,2.757077107E2,7.796764512E0,7.796764512E0
1.654284823E1,5.322940961E1,1.040295937E1,3.397620992E1,1.987554789E0,2.700460714E2,7.782406767E0,7.782406767E0
1.754298675E1,5.322940969E1,1.040292444E1,3.398944456E1,1.987554789E0,2.692367154E2,1.102054124E1,1.102054124E1
1.854298222E1,5.322941824E1,1.040287955E1,3.401283982E1,1.987554789E0,2.730033257E2,8.305639773E0,8.305639773E0
1.954282546E1,5.322942255E1,1.040283729E1,3.403612624E1,2.187740803E0,2.738895451E2,1.079744965E1,1.079744965E1
2.054291320E1,5.322941549E1,1.040279539E1,3.406739546E1,2.326113462E0,2.647843656E2,8.911031819E0,8.911031819E0
2.154290819E1,5.322941792E1,1.040274810E1,3.409687416E1,2.463972569E0,2.680772669E2,7.649771471E0,7.649771471E0
2.254290414E1,5.322941179E1,1.040271445E1,3.412689693E1,2.463972569E0,2.650547385E2,1.193004641E1,1.193004641E1
2.354289997E1,5.322941738E1,1.040268996E1,3.430395068E1,2.457634151E0,2.623910880E2,4.947673005E0,4.947673005E0
2.454289544E1,5.322941537E1,1.040264780E1,3.448508053E1,2.631289583E0,2.661464930E2,4.994520904E0,4.994520904E0
2.554289103E1,5.322941513E1,1.040260889E1,3.465453096E1,2.655033753E0,2.689957251E2,5.044939119E0,5.044939119E0
2.654288590E1,5.322941772E1,1.040257635E1,3.478722258E1,2.426990621E0,2.741997808E2,5.092872794E0,5.092872794E0
2.754288173E1,5.322941318E1,1.040254158E1,3.480982443E1,2.474398633E0,2.669448347E2,5.128481005E0,5.128481005E0
2.854287672E1,5.322940882E1,1.040250687E1,3.483405382E1,2.367259631E0,2.641611928E2,5.170435842E0,5.170435842E0
2.954287219E1,5.322941429E1,1.040248380E1,3.479374436E1,1.876145121E0,2.793153443E2,5.255428554E0,5.255428554E0
3.054286766E1,5.322941958E1,1.040244233E1,3.473701012E1,2.328168740E0,2.819463314E2,5.435031241E0,5.435031241E0
3.154286313E1,5.322941344E1,1.040239570E1,3.471170165E1,2.678493505E0,2.684566871E2,5.632603294E0,5.632603294E0
3.254285908E1,5.322940448E1,1.040240331E1,3.482196892E1,1.123401504E0,2.554602270E2,5.531359634E0,5.531359634E0
3.354285419E1,5.322940411E1,1.040237345E1,3.445466128E1,1.562371454E0,2.672276886E2,5.707287584E0,5.707287584E0
3.454284966E1,5.322940644E1,1.040232266E1,3.432554736E1,2.381525249E0,2.711112534E2,6.043350508E0,6.043350508E0
3.554284501E1,5.322940321E1,1.040231467E1,3.456164101E1,1.554265844E0,2.694980201E2,5.974502082E0,5.974502082E0
3.654284108E1,5.322941129E1,1.040226358E1,3.486222728E1,2.354626089E0,2.807108133E2,5.988963946E0,5.988963946E0
3.754283643E1,5.322942180E1,1.040224934E1,3.453562545E1,1.300793154E0,2.972279486E2,5.847886877E0,5.847886877E0
3.854283130E1,5.322943885E1,1.040219319E1,3.451002282E1,2.379991407E0,2.968985383E2,5.972471857E0,5.972471857E0
3.954282761E1,5.322943228E1,1.040216944E1,3.459477711E1,1.439997506E0,2.637584028E2,6.054836625E0,6.054836625E0
4.054282248E1,5.322940713E1,1.040212054E1,3.453467898E1,2.377378992E0,2.307405407E2,6.161870017E0,6.161870017E0
4.154281819E1,5.322940193E1,1.040213054E1,3.476849379E1,1.342487009E0,1.891255385E2,5.799531528E0,5.799531528E0
4.254281342E1,5.322938077E1,1.040214534E1,3.489837003E1,1.993591997E0,1.514040691E2,5.782665374E0,5.782665374E0
4.354280937E1,5.322938233E1,1.040216239E1,3.468157129E1,1.667156753E0,1.127146263E2,5.667040846E0,5.667040846E0
4.454280436E1,5.322937948E1,1.040217198E1,3.521249171E1,1.617697889E0,9.662318999E1,5.626553050E0,5.626553050E0
4.554280055E1,5.322938379E1,1.040217909E1,3.519858468E1,1.707439484E0,6.186631121E1,5.464649654E0,5.464649654E0
4.654279602E1,5.322937001E1,1.040218520E1,3.504090973E1,1.404133720E0,8.160158307E1,5.437539373E0,5.437539373E0
4.754279089E1,5.322937398E1,1.040221368E1,3.518132074E1,2.298187973E0,6.802063848E1,5.500016860E0,5.500016860E0
4.854278672E1,5.322936288E1,1.040220438E1,3.509500831E1,1.234042651E0,8.773547134E1,5.501740705E0,5.501740705E0
4.954278231E1,5.322935921E1,1.040222184E1,3.505190901E1,1.210062223E0,9.129688924E1,5.603237258E0,5.603237258E0
5.054277754E1,5.322935277E1,1.040224251E1,3.501776174E1,1.668630501E0,1.011866833E2,5.758774542E0,5.758774542E0
5.154277349E1,5.322933779E1,1.040227675E1,3.480913080E1,2.273445590E0,1.113734634E2,5.816278841E0,5.816278841E0
5.254276896E1,5.322933731E1,1.040228233E1,3.473395429E1,1.302656672E0,1.039367127E2,5.803416952E0,5.803416952E0
5.354276466E1,5.322933073E1,1.040227768E1,3.475627415E1,5.172210250E-1,-1.000000000E0,5.684102548E0,5.684102548E0
5.454275978E1,5.322933351E1,1.040227552E1,3.490612185E1,1.845781308E-1,-1.000000000E0,5.589906621E0,5.589906621E0
5.554275501E1,5.322931419E1,1.040228586E1,3.498258018E1,0.000000000E0,1.100163459E2,5.406316169E0,5.406316169E0
5.654275048E1,5.322931103E1,1.040228929E1,3.492230966E1,0.000000000E0,1.100163491E2,5.350219722E0,5.350219722E0
