"event","experiment time","system time","system time text"
"START",0.000000000E0,1686819654.735,"2023-06-15 11:00:54.735 UTC+02:00"
"PAUSE",7.867511784E1,1686819733.410,"2023-06-15 11:02:13.410 UTC+02:00"
