"event","experiment time","system time","system time text"
"START",0.000000000E0,1686581222.886,"2023-06-12 16:47:02.886 UTC+02:00"
"PAUSE",7.878993804E1,1686581301.676,"2023-06-12 16:48:21.676 UTC+02:00"
