"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.409642500E-2,-1.397353224E-2,-5.497782957E-3,-7.895427197E-2
2.885132100E-2,-3.428478539E-2,-1.427896414E-2,-7.284562290E-2
3.360616400E-2,-5.566505343E-2,-1.794415340E-2,-6.673697382E-2
3.836106000E-2,-7.154753804E-2,-1.427896414E-2,-5.818486959E-2
4.311590400E-2,-8.132137358E-2,-6.948587019E-3,-4.902189970E-2
4.787080000E-2,-8.804088831E-2,4.657844082E-3,-3.863719851E-2
5.262569600E-2,-9.353867173E-2,1.565340906E-2,-2.886336111E-2
5.738053900E-2,-1.002581790E-1,2.237292193E-2,-2.092211880E-2
6.213543500E-2,-1.088102907E-1,2.298378758E-2,-1.359174121E-2
6.689033100E-2,-1.204167232E-1,1.992946304E-2,-6.261364091E-3
7.164517500E-2,-1.295796931E-1,1.565340906E-2,1.069013379E-3
7.640007100E-2,-1.405752599E-1,8.323032409E-3,9.010255337E-3
8.115496600E-2,-1.485165060E-1,-1.450803829E-3,1.878409274E-2
8.590981000E-2,-1.534034163E-1,-1.488982886E-2,2.855792828E-2
9.066470600E-2,-1.521816850E-1,-2.771798894E-2,3.955349326E-2
9.541960200E-2,-1.460730433E-1,-3.627009690E-2,5.115992576E-2
1.001744460E-1,-1.332448870E-1,-3.810269013E-2,6.093376130E-2
1.049293410E-1,-1.155297980E-1,-3.321577236E-2,6.520981342E-2
1.096841850E-1,-9.170607477E-2,-2.222020552E-2,6.520981342E-2
1.144390810E-1,-6.238456443E-2,-6.948587019E-3,5.726857483E-2
1.191939250E-1,-3.245219216E-2,1.015562657E-2,4.382954910E-2
1.239488210E-1,-6.795870606E-3,2.848157100E-2,3.100138716E-2
1.287037160E-1,9.086613543E-3,4.192059487E-2,1.756236330E-2
1.334585600E-1,1.458439697E-2,5.169443041E-2,1.145371422E-2
1.382134560E-1,1.336266659E-2,5.658135191E-2,1.328630932E-2
1.429683520E-1,7.254019380E-3,5.841394514E-2,1.267544460E-2
1.477231960E-1,-3.741546767E-3,5.719221383E-2,5.955931731E-3
1.524780910E-1,-1.962403022E-2,5.963567272E-2,-3.207040019E-3
1.572329870E-1,-3.306305781E-2,7.063124329E-2,-1.114828233E-2
1.619878310E-1,-4.405862093E-2,9.140064567E-2,-1.175914705E-2
1.667427270E-1,-5.016727000E-2,1.097265854E-1,-7.483093534E-3
1.714975710E-1,-4.894553870E-2,1.201112866E-1,-8.093958721E-3
1.762524660E-1,-4.833467677E-2,1.195004210E-1,-1.542433538E-2
1.810073620E-1,-4.894553870E-2,1.066722646E-1,-3.008509055E-2
1.857622060E-1,-4.589121789E-2,9.506583214E-2,-4.657844082E-2
1.905171020E-1,-3.856083751E-2,9.262236953E-2,-5.818486959E-2
1.952719460E-1,-3.123046272E-2,9.750928730E-2,-6.612611562E-2
2.000268410E-1,-2.573267929E-2,1.036179364E-1,-7.040216774E-2
2.047817370E-1,-1.840230078E-2,1.152243689E-1,-7.101303339E-2
2.095365810E-1,-1.229365356E-2,1.317177117E-1,-6.918043643E-2
2.142914770E-1,-5.574141163E-3,1.469893306E-1,-6.734783947E-2
2.190463210E-1,5.345066893E-4,1.585957706E-1,-6.673697382E-2
2.238012160E-1,6.643154658E-3,1.695913374E-1,-6.551524997E-2
2.285561120E-1,1.336266659E-2,1.805869043E-1,-6.062832847E-2
2.333109560E-1,2.008217946E-2,1.909715980E-1,-5.268708616E-2
2.380658520E-1,2.069304511E-2,1.952476501E-1,-4.657844082E-2
2.428206960E-1,1.947131567E-2,1.915824711E-1,-4.596757516E-2
2.475755910E-1,1.763872057E-2,1.836412251E-1,-5.451968312E-2
2.523304870E-1,1.763872057E-2,1.824194938E-1,-5.818486959E-2
2.570853310E-1,1.580612548E-2,1.824194938E-1,-6.001746282E-2
2.618402270E-1,1.397353224E-2,1.811977625E-1,-6.490438432E-2
2.665950710E-1,6.643154658E-3,1.775325835E-1,-7.406735420E-2
2.713499660E-1,-6.872228696E-4,1.708130687E-1,-8.506292105E-2
2.761048620E-1,-1.168278884E-2,1.598175019E-1,-9.483675659E-2
2.808597060E-1,-2.390008420E-2,1.543197185E-1,-1.021671370E-1
2.856146020E-1,-3.733910993E-2,1.585957706E-1,-1.052214578E-1
2.903694460E-1,-5.077813566E-2,1.671478748E-1,-1.064431891E-1
2.951243410E-1,-7.093667239E-2,1.750891209E-1,-9.850194305E-2
2.998792370E-1,-1.027016416E-1,1.756999791E-1,-7.834340632E-2
3.046340810E-1,-1.240819097E-1,1.640935540E-1,-6.307178736E-2
3.093889770E-1,-1.399643868E-1,1.451567411E-1,-5.574141070E-2
3.141438210E-1,-1.552360058E-1,1.195004210E-1,-5.940660089E-2
3.188987160E-1,-1.674533039E-1,9.750928730E-2,-7.101303339E-2
3.236535600E-1,-1.766162813E-1,8.590286225E-2,-8.323032409E-2
3.284084560E-1,-1.833357960E-1,8.651372790E-2,-9.300415963E-2
3.331633520E-1,-1.882227063E-1,9.140064567E-2,-9.972367436E-2
3.379181960E-1,-1.949422210E-1,9.384410083E-2,-1.039997265E-1
3.426730910E-1,-2.059377879E-1,9.017891437E-2,-1.088866442E-1
3.474279350E-1,-2.193768173E-1,8.162680268E-2,-1.137735620E-1
3.521828310E-1,-2.370918989E-1,6.940951198E-2,-1.186604798E-1
3.569377270E-1,-2.566395700E-1,6.085740402E-2,-1.253799945E-1
3.616925710E-1,-2.774089575E-1,6.330086291E-2,-1.272125840E-1
3.664474660E-1,-2.975675166E-1,7.796161622E-2,-1.253799945E-1
3.712023100E-1,-3.158934414E-1,9.873101860E-2,-1.235474050E-1
3.759572060E-1,-3.360520005E-1,1.170569658E-1,-1.266017258E-1
3.807120500E-1,-3.598757088E-1,1.262199283E-1,-1.369864196E-1
3.854669460E-1,-3.891972303E-1,1.280525327E-1,-1.485928595E-1
3.902218410E-1,-4.227947891E-1,1.274416596E-1,-1.608101577E-1
3.949766850E-1,-4.551706314E-1,1.304959953E-1,-1.718057245E-1
3.997315810E-1,-4.869355857E-1,1.402698308E-1,-1.815795600E-1
4.044864250E-1,-5.162571073E-1,1.555414498E-1,-1.925751269E-1
4.092413210E-1,-5.486329198E-1,1.677587330E-1,-2.090684772E-1
4.139962160E-1,-5.675697327E-1,1.854738146E-1,-2.212857604E-1
4.187510600E-1,-5.822305083E-1,2.135736048E-1,-2.322813272E-1
4.235059560E-1,-5.999455452E-1,2.471711636E-1,-2.444986254E-1
4.282608000E-1,-6.194932461E-1,2.801578641E-1,-2.567159235E-1
4.330156960E-1,-6.286562085E-1,3.210858107E-1,-2.646571696E-1
4.377705390E-1,-6.274344921E-1,3.723984361E-1,-2.652680278E-1
4.425254350E-1,-6.182715297E-1,4.224893451E-1,-2.640463114E-1
4.472803310E-1,-6.017781496E-1,4.621955752E-1,-2.616028488E-1
4.520351750E-1,-5.803979039E-1,4.841867089E-1,-2.591593862E-1
4.567900710E-1,-5.547415614E-1,4.939605296E-1,-2.567159235E-1
4.615449140E-1,-5.272526741E-1,4.915170670E-1,-2.573267817E-1
4.662998100E-1,-5.052615404E-1,4.933496714E-1,-2.530507445E-1
4.710546540E-1,-4.857138693E-1,4.933496714E-1,-2.432768941E-1
4.758095500E-1,-4.637227356E-1,4.860192835E-1,-2.298378795E-1
4.805644460E-1,-4.429533184E-1,4.731911421E-1,-2.151771188E-1
4.853192890E-1,-4.209621847E-1,4.560869038E-1,-2.035706937E-1
4.900741850E-1,-3.971384764E-1,4.395935535E-1,-1.907425225E-1
4.948290290E-1,-3.714821339E-1,4.292088747E-1,-1.736383140E-1
4.995839250E-1,-3.421606421E-1,4.212676287E-1,-1.577558219E-1
5.043387680E-1,-3.097847998E-1,4.176024497E-1,-1.424842030E-1
5.090936640E-1,-2.743546367E-1,4.169915617E-1,-1.259908676E-1
5.138485600E-1,-2.370918989E-1,4.157698452E-1,-1.119409725E-1
5.186034040E-1,-1.979965419E-1,4.151589870E-1,-1.015562713E-1
5.233583000E-1,-1.564577371E-1,4.163807034E-1,-9.422589093E-2
5.281131430E-1,-1.143080741E-1,4.139372408E-1,-8.933897316E-2
5.328680390E-1,-7.460185885E-2,4.047742784E-1,-8.872810751E-2
5.376228830E-1,-3.672824427E-2,3.876700699E-1,-9.300415963E-2
5.423777790E-1,-1.908952487E-3,3.644571900E-1,-9.605848789E-2
5.471326230E-1,2.557996288E-2,3.400225937E-1,-1.009454057E-1
5.518875180E-1,4.818195850E-2,3.143662810E-1,-1.058323234E-1
5.566424140E-1,6.711876392E-2,2.960403562E-1,-1.131627038E-1
5.613972580E-1,8.483384550E-2,2.826013267E-1,-1.198822111E-1
5.661521540E-1,9.582941234E-2,2.697731555E-1,-1.272125840E-1
5.709069980E-1,1.019380614E-1,2.599993348E-1,-1.296560466E-1
5.756618930E-1,1.037706509E-1,2.471711636E-1,-1.302669197E-1
5.804167370E-1,9.888373315E-2,2.337321341E-1,-1.284343153E-1
5.851716330E-1,8.972076327E-2,2.166279256E-1,-1.235474050E-1
5.899264770E-1,7.750347257E-2,1.983019859E-1,-1.192713454E-1
5.946813730E-1,6.162098423E-2,1.769217104E-1,-1.131627038E-1
5.994362680E-1,4.390590638E-2,1.579848975E-1,-1.058323234E-1
6.041911120E-1,2.557996288E-2,1.427132785E-1,-9.789107740E-2
6.089460080E-1,8.475748822E-3,1.317177117E-1,-8.933897316E-2
6.137008520E-1,-4.963276442E-3,1.219438836E-1,-8.017600328E-2
6.184557480E-1,-1.718057133E-2,1.152243689E-1,-7.101303339E-2
6.232105910E-1,-2.512181364E-2,1.066722646E-1,-6.246092543E-2
6.279654870E-1,-3.245219216E-2,9.750928730E-2,-5.451968312E-2
6.327203830E-1,-3.794997558E-2,8.895718306E-2,-4.963276163E-2
6.374752270E-1,-4.405862093E-2,7.979421318E-2,-4.718930274E-2
6.422301230E-1,-4.955640435E-2,7.124210149E-2,-4.474584386E-2
6.469849660E-1,-5.566505343E-2,6.268999726E-2,-4.169152305E-2
6.517398620E-1,-5.933023989E-2,5.597048625E-2,-3.985892609E-2
6.564947060E-1,-6.238456443E-2,4.741837829E-2,-3.802633286E-2
6.612496020E-1,-6.727148592E-2,3.825540841E-2,-3.558287397E-2
6.660044460E-1,-7.154753804E-2,3.092502989E-2,-3.252854943E-2
6.707593410E-1,-7.643445581E-2,2.237292193E-2,-2.947422490E-2
6.755141850E-1,-8.376483619E-2,1.443168055E-2,-2.519817278E-2
6.802690810E-1,-9.048434347E-2,7.712167688E-3,-2.092211880E-2
6.850239770E-1,-9.659299254E-2,4.046979360E-3,-1.298087649E-2
6.897788210E-1,-1.027016416E-1,-2.290742996E-4,-6.261364091E-3
6.945337160E-1,-1.069776937E-1,3.817904799E-4,-1.527161949E-4
6.992885600E-1,-1.100320220E-1,2.214384731E-3,4.734201822E-3
7.040434560E-1,-1.088102907E-1,4.046979360E-3,7.788525894E-3
7.087983000E-1,-1.069776937E-1,4.657844082E-3,9.010255337E-3
7.135531960E-1,-1.063668281E-1,5.268708803E-3,9.621120058E-3
7.183080390E-1,-1.033125073E-1,5.879573524E-3,9.010255337E-3
7.230629350E-1,-1.002581790E-1,7.101302966E-3,6.566796452E-3
7.278177790E-1,-9.537126124E-2,9.544761851E-3,5.955931731E-3
7.325726750E-1,-9.170607477E-2,1.076649129E-2,2.901607659E-3
7.373275710E-1,-8.804088831E-2,1.320995111E-2,1.679878100E-3
7.420824140E-1,-8.498656005E-2,1.626427472E-2,-1.374445739E-3
7.468372580E-1,-8.254310489E-2,1.992946304E-2,-3.207040019E-3
7.515921540E-1,-7.948877662E-2,1.992946304E-2,-1.985310577E-3
7.563470500E-1,-7.826705277E-2,1.626427472E-2,2.290742937E-3
7.611018930E-1,-7.948877662E-2,1.076649129E-2,7.177661173E-3
7.658567890E-1,-7.765618712E-2,3.436114406E-3,1.145371422E-2
7.706116330E-1,-7.582359016E-2,-6.337722298E-3,1.634063199E-2
7.753665290E-1,-7.215840369E-2,-1.488982886E-2,2.000582218E-2
7.801213730E-1,-6.727148592E-2,-2.283107117E-2,2.183841541E-2
7.848762680E-1,-5.994110554E-2,-2.649625950E-2,2.183841541E-2
7.896311120E-1,-5.138900131E-2,-2.955058403E-2,2.122755162E-2
7.943860080E-1,-4.100430012E-2,-2.893971838E-2,2.122755162E-2
7.991408520E-1,-3.245219216E-2,-2.588539571E-2,2.061668597E-2
8.038957480E-1,-2.206749097E-2,-2.344193682E-2,1.817322709E-2
8.086506430E-1,-1.412624773E-2,-2.099847607E-2,1.695149764E-2
8.134054870E-1,-8.628465235E-3,-2.160934173E-2,1.572976820E-2
8.181603830E-1,-5.574141163E-3,-2.466366626E-2,1.328630932E-2
8.229152270E-1,-3.130682046E-3,-2.955058403E-2,1.145371422E-2
8.276701230E-1,-2.519817324E-3,-3.382663801E-2,1.206457894E-2
8.324249660E-1,-1.908952487E-3,-3.565923125E-2,1.328630932E-2
8.371798620E-1,-1.908952487E-3,-3.504836559E-2,1.572976820E-2
8.419347060E-1,-2.519817324E-3,-3.138317913E-2,1.450803876E-2
8.466896020E-1,-1.908952487E-3,-2.344193682E-2,1.328630932E-2
