Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
4.009504125,3.125201111,-9.398805084,0.3317102051
4.019431125,3.036735077,-9.38054306,0.3189866638
4.029358125,2.935246124,-9.337582397,0.3144960022
4.039285125,2.845582581,-9.311985626,0.325872345
4.049212125,2.750679932,-9.341773682,0.3330574036
4.059138125,2.704725494,-9.392518158,0.3427871704
4.069065125,2.678679657,-9.481433258,0.3561094666
4.078992125,2.668351135,-9.621841278,0.3679348755
4.088919125,2.816243591,-9.678722992,0.3689826965
4.098845125,2.957549744,-9.665101318,0.3710783386
4.108772125,3.025508423,-9.636959839,0.3623963928
4.118699125,3.00365387,-9.533973999,0.3622467041
4.128626125,2.950514374,-9.374854889,0.3290158081
4.138552125,2.909349976,-9.251960449,0.287252655
4.148479125,2.885100403,-9.207951965,0.2585124207
4.158406125,2.870580597,-9.19223465,0.2655477905
4.168333125,2.828218689,-9.241033173,0.3026705933
4.178259125,2.775528259,-9.335187378,0.3463796997
4.188186125,2.73571106,-9.389823761,0.383203125
4.198113125,2.670596466,-9.373956757,0.3650907898
4.208040125,2.597248993,-9.354646912,0.3252735901
4.217967125,2.562820587,-9.35838913,0.2532733154
4.227893125,2.59530304,-9.379495239,0.1534309387
4.237820125,2.652184753,-9.404193878,0.09804611206
4.247747125,2.731819153,-9.404792633,0.09520202637
4.257674125,2.769241333,-9.398805084,0.1059796143
4.267600125,2.784509583,-9.377998352,0.1336720276
4.277527125,2.790197754,-9.352102203,0.176333313
4.287454125,2.821931763,-9.357341309,0.2085163879
4.297381125,2.919977875,-9.392967224,0.2692900085
4.307307125,3.032394104,-9.392518158,0.330662384
4.317234125,3.12175827,-9.351802826,0.4282594299
4.327161125,3.165167999,-9.322014771,0.470022583
4.337088125,3.1943573,-9.343869324,0.4219725037
4.347015125,3.216660919,-9.389075317,0.3710783386
4.356941125,3.210074615,-9.439221039,0.3733236694
4.366868125,3.211122437,-9.48008606,0.4150868225
4.376795125,3.183579712,-9.425299988,0.4264631653
4.386722125,3.086282043,-9.33264267,0.4234693909
4.396648125,2.944676514,-9.263037415,0.3760180664
4.406575125,2.851121063,-9.289382629,0.2962339783
4.416502125,2.828817444,-9.363777924,0.2504292297
4.426429125,2.829116821,-9.412277069,0.2433938599
4.436355125,2.806214447,-9.42036026,0.2775228882
4.446282125,2.783162384,-9.415270844,0.2686912537
4.456209125,2.750979309,-9.432335358,0.2456391907
4.466136125,2.723885651,-9.456135864,0.23635849
4.476062125,2.70756958,-9.486372986,0.2948867798
4.485989125,2.72283783,-9.504335632,0.3722758484
4.495916125,2.750081177,-9.506880341,0.429307251
4.505843125,2.747087402,-9.460327148,0.4412823486
4.515770125,2.736908569,-9.405690765,0.4472698975
4.525696125,2.726430359,-9.386680298,0.4682263184
4.535623125,2.732717285,-9.416917419,0.463585968
4.545550125,2.756966858,-9.437424774,0.4502636719
4.555477125,2.798280945,-9.462722168,0.4543052673
4.565403125,2.843486938,-9.472451935,0.4848417664
4.575330125,2.871927795,-9.483229523,0.4980143738
4.585257125,2.861599274,-9.455686798,0.4818479919
