"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.574451447E-1,5.323811544E1,1.040855993E1,1.784049288E1,0.000000000E0,-1.000000000E0,4.925972619E0,4.925972619E0
1.457440376E0,5.323811680E1,1.040856736E1,1.773093199E1,1.055468313E-1,-1.000000000E0,4.920657400E0,4.920657400E0
2.457436681E0,5.323810973E1,1.040856551E1,1.756289572E1,4.716320994E-1,-1.000000000E0,4.909033435E0,4.909033435E0
3.457431555E0,5.323811000E1,1.040856527E1,1.767566137E1,2.947954914E-1,-1.000000000E0,4.923773912E0,4.923773912E0
4.457427263E0,5.323810958E1,1.040856323E1,1.751566778E1,7.840033009E-2,-1.000000000E0,4.984580074E0,4.984580074E0
5.457423091E0,5.323810740E1,1.040856205E1,1.757269091E1,7.385524245E-2,-1.000000000E0,4.971943795E0,4.971943795E0
6.457418442E0,5.323810835E1,1.040856601E1,1.759325029E1,3.866821224E-1,-1.000000000E0,4.996230158E0,4.996230158E0
7.457413673E0,5.323811301E1,1.040858308E1,1.772431382E1,8.832985486E-1,6.291765443E1,5.021777068E0,5.021777068E0
8.457409501E0,5.323811162E1,1.040859846E1,1.773495015E1,9.859335586E-1,8.145314355E1,5.039356858E0,5.039356858E0
9.457404971E0,5.323811235E1,1.040861899E1,1.770952105E1,1.349362959E0,8.277221219E1,5.038053710E0,5.038053710E0
1.045740008E1,5.323811857E1,1.040864690E1,1.750920985E1,1.816607165E0,7.656838485E1,5.046702214E0,5.046702214E0
1.145739555E1,5.323813051E1,1.040867251E1,1.766201867E1,2.045858476E0,6.254522605E1,5.050198469E0,5.050198469E0
1.245739090E1,5.323813901E1,1.040869483E1,1.747366921E1,1.914339894E0,6.009720425E1,5.071151571E0,5.071151571E0
1.345738709E1,5.323816199E1,1.040872922E1,1.759750955E1,2.703759991E0,4.704502747E1,5.072069691E0,5.072069691E0
1.445738208E1,5.323819021E1,1.040876141E1,1.762546097E1,3.108976194E0,3.781413450E1,5.059735797E0,5.059735797E0
1.545737791E1,5.323821430E1,1.040879105E1,1.769916463E1,3.083071052E0,3.629162468E1,5.054157612E0,5.054157612E0
1.645737267E1,5.323824429E1,1.040882103E1,1.760354970E1,3.406110891E0,3.256955794E1,5.067784531E0,5.067784531E0
1.745736861E1,5.323827851E1,1.040883782E1,1.757696281E1,3.557884058E0,2.066268076E1,5.064919494E0,5.064919494E0
1.845736408E1,5.323831877E1,1.040884822E1,1.768910762E1,3.913026694E0,1.141693310E1,5.060503641E0,5.060503641E0
1.945735931E1,5.323835389E1,1.040884759E1,1.806515472E1,3.806356079E0,1.462897213E0,5.072036179E0,5.072036179E0
2.045735502E1,5.323839187E1,1.040884764E1,1.792795960E1,3.966895295E0,3.575210319E2,5.122830567E0,5.122830567E0
2.145735085E1,5.323842547E1,1.040887548E1,1.782532510E1,3.731935003E0,1.029150550E1,5.256739644E0,5.256739644E0
2.245734620E1,5.323845963E1,1.040889700E1,1.811680398E1,3.836417122E0,1.344456271E1,5.399489741E0,5.399489741E0
2.345734203E1,5.323849431E1,1.040888729E1,1.778407422E1,3.515144993E0,5.624590717E0,5.374362057E0,5.374362057E0
2.445733750E1,5.323853140E1,1.040888100E1,1.765772941E1,3.674864759E0,3.582714043E2,5.335469498E0,5.335469498E0
2.545733273E1,5.323856332E1,1.040886195E1,1.845697020E1,3.543923588E0,3.466325895E2,5.365592738E0,5.365592738E0
2.645732820E1,5.323859957E1,1.040884249E1,1.771078201E1,3.782872469E0,3.395442193E2,5.330405681E0,5.330405681E0
2.745732367E1,5.323863692E1,1.040883832E1,1.841410329E1,3.831753445E0,3.417170282E2,5.332019746E0,5.332019746E0
2.845731890E1,5.323866775E1,1.040884083E1,1.827192420E1,3.663671371E0,3.446740475E2,5.285154357E0,5.285154357E0
2.945731413E1,5.323869904E1,1.040887463E1,1.834891168E1,3.339808061E0,3.589376185E2,5.244701458E0,5.244701458E0
3.045731020E1,5.323872666E1,1.040893327E1,1.839760648E1,3.373363468E0,2.298962170E1,5.252574426E0,5.252574426E0
3.145730567E1,5.323873322E1,1.040900704E1,1.906948171E1,3.342912349E0,5.454742213E1,5.327997924E0,5.327997924E0
3.245730054E1,5.323872889E1,1.040908244E1,1.916032923E1,3.715684605E0,8.171094393E1,5.406177570E0,5.406177570E0
3.345729625E1,5.323872822E1,1.040914451E1,1.826177086E1,3.829669133E0,9.609099362E1,5.353198759E0,5.353198759E0
3.445729220E1,5.323873915E1,1.040920016E1,1.824096801E1,3.733275885E0,9.497140091E1,5.402351242E0,5.402351242E0
3.545728707E1,5.323873968E1,1.040926180E1,1.813109025E1,3.781631467E0,9.441331355E1,5.460996415E0,5.460996415E0
3.645728338E1,5.323874427E1,1.040931627E1,1.829199377E1,3.654395056E0,8.873755509E1,5.423470742E0,5.423470742E0
3.745727873E1,5.323874854E1,1.040938829E1,1.797019608E1,3.996443782E0,8.338604269E1,5.355852039E0,5.355852039E0
3.845727360E1,5.323874520E1,1.040944535E1,1.841612866E1,3.866458870E0,8.493056954E1,5.342012545E0,5.342012545E0
3.945726919E1,5.323874687E1,1.040950482E1,1.846725609E1,3.792447426E0,8.294777457E1,5.336940318E0,5.336940318E0
4.045726478E1,5.323875009E1,1.040956734E1,1.855529585E1,3.767460847E0,8.162184100E1,5.329619640E0,5.329619640E0
4.145726025E1,5.323875786E1,1.040963409E1,1.830563648E1,3.889057005E0,7.826624190E1,5.388250132E0,5.388250132E0
4.245725548E1,5.323875460E1,1.040971031E1,1.810009637E1,4.068532091E0,8.200129484E1,5.367198661E0,5.367198661E0
4.345725143E1,5.323875776E1,1.040977601E1,1.834364968E1,4.016476483E0,8.209979870E1,5.373758358E0,5.373758358E0
4.445724666E1,5.323876161E1,1.040983740E1,1.831171907E1,3.970087601E0,8.073896806E1,5.391785464E0,5.391785464E0
4.545724261E1,5.323876195E1,1.040989388E1,1.791291232E1,3.695392082E0,8.176148495E1,5.362929550E0,5.362929550E0
4.645723844E1,5.323875403E1,1.040994226E1,1.767387817E1,3.234657115E0,9.047207225E1,5.339097068E0,5.339097068E0
4.745723319E1,5.323874947E1,1.040999118E1,1.771978750E1,3.028726719E0,9.848204739E1,5.336024181E0,5.336024181E0
4.845722842E1,5.323874070E1,1.041004120E1,1.748578771E1,2.882502594E0,1.081390235E2,5.351135267E0,5.351135267E0
4.945722485E1,5.323874899E1,1.041010288E1,1.756826344E1,3.064532074E0,9.865207362E1,5.380273949E0,5.380273949E0
5.045721960E1,5.323875700E1,1.041016539E1,1.764513589E1,3.352814395E0,8.754752892E1,5.429960964E0,5.429960964E0
5.145721495E1,5.323877309E1,1.041025059E1,1.785039455E1,4.272134708E0,7.857105446E1,5.563172476E0,5.563172476E0
5.245721030E1,5.323878077E1,1.041031307E1,1.722948695E1,4.202207859E0,7.718106191E1,5.712374825E0,5.712374825E0
5.345720625E1,5.323877664E1,1.041036428E1,1.766328770E1,3.762422367E0,8.052779031E1,5.837714700E0,5.837714700E0
5.445720160E1,5.323877419E1,1.041041789E1,1.713240620E1,3.572212280E0,8.311918773E1,5.672455423E0,5.672455423E0
5.545719779E1,5.323875301E1,1.041045623E1,1.791925142E1,3.001354372E0,1.001772382E2,5.635703200E0,5.635703200E0
5.645719326E1,5.323872516E1,1.041047365E1,1.785971980E1,2.490920595E0,1.283242904E2,5.688392989E0,5.688392989E0
5.745718765E1,5.323868292E1,1.041046506E1,1.773806204E1,2.644765813E0,1.695630067E2,5.561932218E0,5.561932218E0
5.845718360E1,5.323864622E1,1.041045571E1,1.721360049E1,3.074230271E0,1.906112001E2,5.551531628E0,5.551531628E0
5.945717919E1,5.323861939E1,1.041046548E1,1.773112558E1,3.246011231E0,1.912486026E2,5.577907789E0,5.577907789E0
6.045717490E1,5.323859341E1,1.041047589E1,1.688224477E1,3.156610167E0,1.867847701E2,5.631493411E0,5.631493411E0
6.145716977E1,5.323856173E1,1.041049528E1,1.754178374E1,3.405949888E0,1.779103718E2,5.674915242E0,5.674915242E0
6.245716524E1,5.323852855E1,1.041051009E1,1.738864748E1,3.664442290E0,1.710410161E2,5.776195814E0,5.776195814E0
6.345716071E1,5.323849504E1,1.041050714E1,1.712563015E1,3.696519088E0,1.743329298E2,5.869505087E0,5.869505087E0
6.445715666E1,5.323846635E1,1.041052193E1,1.757328925E1,3.395104420E0,1.702907442E2,5.802871359E0,5.802871359E0
6.545715201E1,5.323843921E1,1.041052703E1,1.819071662E1,3.118230528E0,1.719111849E2,5.644813855E0,5.644813855E0
6.645714796E1,5.323840975E1,1.041052416E1,1.802585945E1,3.021295496E0,1.790618906E2,5.605307483E0,5.605307483E0
6.745714307E1,5.323837707E1,1.041053833E1,1.743753934E1,3.117103401E0,1.763070517E2,5.468058048E0,5.468058048E0
6.845713913E1,5.323835535E1,1.041055322E1,1.707229437E1,2.755205082E0,1.733116940E2,5.480215724E0,5.480215724E0
6.945713389E1,5.323832641E1,1.041055811E1,1.675430638E1,2.715045152E0,1.747219944E2,5.568374069E0,5.568374069E0
7.045712960E1,5.323829447E1,1.041056720E1,1.723781711E1,2.815025492E0,1.717747147E2,5.718839884E0,5.718839884E0
7.145712483E1,5.323827055E1,1.041057283E1,1.677609424E1,2.698304925E0,1.709627871E2,5.890290507E0,5.890290507E0
7.245712042E1,5.323824440E1,1.041058252E1,1.676460700E1,2.598303005E0,1.713827971E2,6.048572687E0,6.048572687E0
7.345711613E1,5.323822577E1,1.041058624E1,1.657452989E1,2.012590263E0,1.744685930E2,6.130028904E0,6.130028904E0
7.445711112E1,5.323821232E1,1.041057989E1,1.678568843E1,1.482312519E0,1.793426397E2,6.177089457E0,6.177089457E0
7.545710754E1,5.323821420E1,1.041058370E1,1.684547425E1,0.000000000E0,1.619837680E2,6.080097153E0,6.080097153E0
7.645710289E1,5.323820774E1,1.041057899E1,1.670584487E1,0.000000000E0,1.619837645E2,5.994286140E0,5.994286140E0
7.745709836E1,5.323820287E1,1.041057726E1,1.695260569E1,0.000000000E0,1.619837633E2,5.760902045E0,5.760902045E0
7.845709312E1,5.323819860E1,1.041057390E1,1.667526305E1,0.000000000E0,1.619837608E2,5.724984804E0,5.724984804E0
7.945708895E1,5.323819262E1,1.041057908E1,1.727288890E1,0.000000000E0,1.619837649E2,5.649595172E0,5.649595172E0
8.045708466E1,5.323818236E1,1.041058086E1,1.726982980E1,0.000000000E0,1.619837664E2,5.665252927E0,5.665252927E0
