"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.116784724E0,5.323200200E1,1.040684060E1,2.314571484E1,0.000000000E0,0.000000000E0,9.840000153E1,1.848999977E1
3.082873844E0,5.323192776E1,1.040727483E1,3.501396331E1,0.000000000E0,0.000000000E0,3.200000000E1,1.039544067E2
5.084947881E0,5.323155927E1,1.040675419E1,7.406117513E0,0.000000000E0,0.000000000E0,3.200000000E1,4.810725784E1
6.099428611E0,5.323141322E1,1.040647420E1,-6.195745931E-1,0.000000000E0,0.000000000E0,2.400000000E1,3.206077576E1
7.094677995E0,5.323145375E1,1.040622250E1,-4.371163524E0,0.000000000E0,0.000000000E0,2.400000000E1,2.586880493E1
8.110715532E0,5.323143872E1,1.040619287E1,-4.881033888E0,0.000000000E0,0.000000000E0,2.400000000E1,2.148449707E1
9.398935570E0,5.323138099E1,1.040617885E1,-4.278440973E-1,0.000000000E0,0.000000000E0,1.600000000E1,1.846013451E1
1.042632142E1,5.323136427E1,1.040616421E1,2.563563249E-1,9.310811758E-1,2.778291931E2,1.600000000E1,1.679369354E1
1.143067142E1,5.323135048E1,1.040613751E1,3.087989587E0,1.124067307E0,2.716709290E2,1.200000000E1,1.455985355E1
1.243049968E1,5.323135952E1,1.040612146E1,5.303531537E0,8.524891138E-1,2.751275024E2,1.200000000E1,1.374595261E1
1.342906911E1,5.323136782E1,1.040612128E1,6.604399050E0,1.069557786E0,2.888379517E2,1.200000000E1,1.324849892E1
1.442447499E1,5.323137089E1,1.040610738E1,7.148059574E0,1.873405457E0,2.990636597E2,1.200000000E1,1.294053173E1
1.643245122E1,5.323139566E1,1.040606064E1,7.559098582E0,2.101346970E0,3.217487793E2,1.600000000E1,1.280558681E1
1.741561237E1,5.323140970E1,1.040604397E1,7.094464725E0,2.236293077E0,3.237995911E2,1.600000000E1,1.278363419E1
1.842292087E1,5.323142600E1,1.040601365E1,8.767815877E0,2.289491892E0,3.181553345E2,1.200000000E1,1.244824696E1
1.943604979E1,5.323143964E1,1.040598475E1,1.052567065E1,2.129283667E0,3.151245728E2,1.200000000E1,1.202230930E1
2.042334795E1,5.323145338E1,1.040596128E1,1.197593897E1,2.137142420E0,3.146990356E2,1.200000000E1,1.141599751E1
2.143152479E1,5.323147134E1,1.040592374E1,1.261690052E1,1.918051124E0,3.106143799E2,1.200000000E1,1.077354908E1
2.244310429E1,5.323148456E1,1.040589194E1,1.401095123E1,2.129887104E0,3.126506653E2,8.000000000E0,1.000457573E1
2.341939148E1,5.323150699E1,1.040585175E1,1.661258609E1,1.974395752E0,3.134360962E2,8.000000000E0,8.863003731E0
2.443152941E1,5.323152682E1,1.040582478E1,1.801826219E1,1.910452604E0,3.134308777E2,8.000000000E0,8.224102020E0
2.543589629E1,5.323154270E1,1.040579604E1,1.943556557E1,1.925553322E0,3.121845093E2,8.000000000E0,7.726551533E0
2.644363375E1,5.323155560E1,1.040577092E1,2.047299723E1,2.221000195E0,3.115969543E2,6.000000000E0,7.336675167E0
2.744089448E1,5.323157025E1,1.040574487E1,2.106220676E1,2.370185852E0,3.120042419E2,6.000000000E0,7.061132908E0
2.845408236E1,5.323158395E1,1.040571574E1,2.139374209E1,2.240140915E0,3.107135010E2,6.000000000E0,6.781751156E0
2.943852094E1,5.323159951E1,1.040568590E1,2.156827593E1,2.034610748E0,3.079367065E2,6.000000000E0,6.640136242E0
3.043676086E1,5.323161585E1,1.040566032E1,2.175523198E1,1.997691512E0,3.153856506E2,6.000000000E0,6.506293297E0
3.144141148E1,5.323163212E1,1.040563781E1,2.220822340E1,2.244910717E0,3.190654297E2,6.000000000E0,6.318272591E0
3.243534302E1,5.323165078E1,1.040561339E1,2.273872682E1,2.351099730E0,3.183835449E2,6.000000000E0,6.142449856E0
3.342714971E1,5.323166983E1,1.040558802E1,2.292289681E1,2.365774632E0,3.179407043E2,6.000000000E0,5.931005955E0
3.442911032E1,5.323168776E1,1.040555969E1,2.331297787E1,2.314457178E0,3.176399841E2,6.000000000E0,5.769855499E0
3.543618851E1,5.323170438E1,1.040552996E1,2.378044618E1,2.342397451E0,3.167341309E2,6.000000000E0,5.604822636E0
3.645407601E1,5.323172155E1,1.040549892E1,2.446287679E1,2.457722664E0,3.167019653E2,6.000000000E0,5.449458599E0
3.744813866E1,5.323173781E1,1.040547585E1,2.491782706E1,2.264500856E0,3.169698486E2,6.000000000E0,5.270588398E0
3.844508170E1,5.323175507E1,1.040544964E1,2.551950833E1,2.169736385E0,3.162624512E2,4.000000000E0,5.124926567E0
3.944015340E1,5.323177029E1,1.040542437E1,2.631257355E1,2.053102016E0,3.115607605E2,4.000000000E0,4.936143875E0
4.043686539E1,5.323178637E1,1.040539359E1,2.679754156E1,2.416405678E0,3.137448425E2,4.000000000E0,4.793207169E0
4.145016951E1,5.323180483E1,1.040536620E1,2.691499259E1,2.423863888E0,3.147444458E2,4.000000000E0,4.688117981E0
4.244914074E1,5.323182001E1,1.040533507E1,2.683105841E1,2.517621279E0,3.145390625E2,4.000000000E0,4.592248917E0
4.343834858E1,5.323183601E1,1.040530758E1,2.700800688E1,2.518004894E0,3.079849548E2,4.000000000E0,4.522736073E0
4.443998566E1,5.323184731E1,1.040527864E1,2.701618852E1,2.452666283E0,3.048643188E2,4.000000000E0,4.443845749E0
