"event","experiment time","system time","system time text"
"START",0.000000000E0,1686219744.357,"2023-06-08 12:22:24.357 UTC+02:00"
"PAUSE",3.938390759E1,1686219783.741,"2023-06-08 12:23:03.741 UTC+02:00"
