"event","experiment time","system time","system time text"
"START",0.000000000E0,1686820796.474,"2023-06-15 11:19:56.474 UTC+02:00"
"PAUSE",3.225622837E1,1686820828.730,"2023-06-15 11:20:28.730 UTC+02:00"
