"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.016892200E-2,-1.312500095E1,-3.937500119E-1,-4.530000305E1
5.016892200E-2,-1.329375076E1,-7.687500119E-1,-4.608750153E1
6.016892200E-2,-1.348125076E1,-3.937500119E-1,-4.623750305E1
7.016892200E-2,-1.323750019E1,-6.187500358E-1,-4.616250229E1
8.016892200E-2,-1.355625057E1,-7.500000000E-1,-4.618125153E1
9.016892200E-2,-1.361250019E1,-5.250000358E-1,-4.599375153E1
1.001689220E-1,-1.355625057E1,-6.750000119E-1,-4.573125076E1
1.101689220E-1,-1.346250057E1,-5.250000358E-1,-4.575000000E1
1.201689220E-1,-1.346250057E1,-4.312500060E-1,-4.571250153E1
1.301689220E-1,-1.342500019E1,-2.437500060E-1,-4.548750305E1
1.401689220E-1,-1.348125076E1,-3.187500238E-1,-4.533750153E1
1.501689220E-1,-1.359375095E1,-1.312500089E-1,-4.516875076E1
1.601689220E-1,-1.372500038E1,-2.250000089E-1,-4.490625000E1
1.701689220E-1,-1.368750095E1,-2.437500060E-1,-4.488750076E1
1.801689220E-1,-1.396875095E1,-3.375000060E-1,-4.501875305E1
1.901689220E-1,-1.413750076E1,-4.125000238E-1,-4.464375305E1
2.001689220E-1,-1.460625076E1,-7.875000238E-1,-4.468125153E1
2.101689220E-1,-1.462500095E1,-8.625000119E-1,-4.470000076E1
2.201689220E-1,-1.462500095E1,-1.181250095E0,-4.445625305E1
2.301689220E-1,-1.468125057E1,-1.368750095E0,-4.443750000E1
2.401689220E-1,-1.443750095E1,-1.162500024E0,-4.447500229E1
2.501689220E-1,-1.464375019E1,-1.443750024E0,-4.449375153E1
2.601689220E-1,-1.458750057E1,-1.631250024E0,-4.413750076E1
2.701689220E-1,-1.458750057E1,-1.931250095E0,-4.423125076E1
2.801689220E-1,-1.447500038E1,-2.006250143E0,-4.411875153E1
2.901689220E-1,-1.464375019E1,-2.381250143E0,-4.404375076E1
3.001689220E-1,-1.475625038E1,-2.268750191E0,-4.406250000E1
3.101689220E-1,-1.509375095E1,-2.831250191E0,-4.408125305E1
3.201689220E-1,-1.569375038E1,-3.093750238E0,-4.395000076E1
3.301689220E-1,-1.603125000E1,-3.412500143E0,-4.376250076E1
3.401689220E-1,-1.651875114E1,-3.543750048E0,-4.366875076E1
3.501689220E-1,-1.704375076E1,-3.862500191E0,-4.338750076E1
3.601689220E-1,-1.751250076E1,-4.106250286E0,-4.336875153E1
3.701689220E-1,-1.822500038E1,-4.256250381E0,-4.280625153E1
3.801689220E-1,-1.884375000E1,-4.650000095E0,-4.248750305E1
3.901689220E-1,-1.938750076E1,-4.481250286E0,-4.235625076E1
4.001689220E-1,-1.968750000E1,-4.875000000E0,-4.203750229E1
4.101689220E-1,-2.032500076E1,-5.212500095E0,-4.164375305E1
4.201689220E-1,-2.079375076E1,-5.437500000E0,-4.128750229E1
4.301689220E-1,-2.139375114E1,-5.625000000E0,-4.100625229E1
4.401689220E-1,-2.203125000E1,-5.775000095E0,-4.048125076E1
4.501689220E-1,-2.251875114E1,-5.925000191E0,-4.025625229E1
4.601689220E-1,-2.310000038E1,-6.281250477E0,-4.010625076E1
4.701689220E-1,-2.362500000E1,-6.806250095E0,-3.937500000E1
4.801689220E-1,-2.413125038E1,-7.031250477E0,-3.894375229E1
4.901689220E-1,-2.469375038E1,-7.087500095E0,-3.871875000E1
5.001689220E-1,-2.544375038E1,-7.406250477E0,-3.830625153E1
5.101689220E-1,-2.587500191E1,-7.781250477E0,-3.780000305E1
5.201689220E-1,-2.621250153E1,-8.268750191E0,-3.718125153E1
5.301689220E-1,-2.677500153E1,-8.812500000E0,-3.652500153E1
5.401689220E-1,-2.737500191E1,-9.093750000E0,-3.568125153E1
5.501689220E-1,-2.795625114E1,-9.262500763E0,-3.523125076E1
5.601689220E-1,-2.850000191E1,-9.618750572E0,-3.448125076E1
5.701689220E-1,-2.887500191E1,-9.843750000E0,-3.360000229E1
5.801689220E-1,-2.930625153E1,-1.008750057E1,-3.285000229E1
5.901689220E-1,-3.003750038E1,-9.993750572E0,-3.245625305E1
6.001689220E-1,-3.060000038E1,-1.003125000E1,-3.189375114E1
6.101689220E-1,-3.155625153E1,-9.993750572E0,-3.153750038E1
6.201689220E-1,-3.225000000E1,-1.003125000E1,-3.088125038E1
6.301689220E-1,-3.300000000E1,-1.027500057E1,-3.020625114E1
6.401689220E-1,-3.386250305E1,-1.027500057E1,-2.970000076E1
6.501689220E-1,-3.457500076E1,-1.063125038E1,-2.906250191E1
6.601689220E-1,-3.515625000E1,-1.050000000E1,-2.853750038E1
6.701689220E-1,-3.596250153E1,-1.078125000E1,-2.773125076E1
6.801689220E-1,-3.682500076E1,-1.083750057E1,-2.709375191E1
6.901689220E-1,-3.699375153E1,-1.095000076E1,-2.651250076E1
7.001689220E-1,-3.750000000E1,-1.080000019E1,-2.576250076E1
7.101689220E-1,-3.793125153E1,-1.051875019E1,-2.497500038E1
7.201689220E-1,-3.828750229E1,-1.053750038E1,-2.454375076E1
7.301689220E-1,-3.866250229E1,-1.036875057E1,-2.400000000E1
7.401689220E-1,-3.896250153E1,-1.027500057E1,-2.351250076E1
7.501689220E-1,-3.916875076E1,-9.993750572E0,-2.310000038E1
7.601689220E-1,-3.946875000E1,-9.675000191E0,-2.236875153E1
7.701689220E-1,-3.990000153E1,-9.412500381E0,-2.163750076E1
7.801689220E-1,-4.021875000E1,-9.356250763E0,-2.118750000E1
7.901689220E-1,-4.053750229E1,-9.150000572E0,-2.041875076E1
8.001689220E-1,-4.098750305E1,-8.868750572E0,-1.936875153E1
8.101689220E-1,-4.136250305E1,-8.568750381E0,-1.861875153E1
8.201689220E-1,-4.216875076E1,-8.512500763E0,-1.790625000E1
8.301689220E-1,-4.235625076E1,-8.250000000E0,-1.710000038E1
