"event","experiment time","system time","system time text"
"START",0.000000000E0,1685963882.608,"2023-06-05 13:18:02.608 UTC+02:00"
"PAUSE",9.689865258E1,1685963979.507,"2023-06-05 13:19:39.507 UTC+02:00"
