"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685964004730593E9,"2023-06-05 13:20:04.731 UTC+02:00"
"PAUSE",8.486503375000030E1,1.685964089595244E9,"2023-06-05 13:21:29.595 UTC+02:00"
