"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686219827853828E9,"2023-06-08 12:23:47.854 UTC+02:00"
"PAUSE",5.000489116666722E1,1.686219877866092E9,"2023-06-08 12:24:37.866 UTC+02:00"
