"event","experiment time","system time","system time text"
"START",0.000000000E0,1686043083.571,"2023-06-06 11:18:03.571 UTC+02:00"
"PAUSE",1.242307325E2,1686043207.802,"2023-06-06 11:20:07.802 UTC+02:00"
