"event","experiment time","system time","system time text"
"START",0.000000000E0,1686220828.756,"2023-06-08 12:40:28.756 UTC+02:00"
"PAUSE",8.520106122E1,1686220913.957,"2023-06-08 12:41:53.957 UTC+02:00"
