"event","experiment time","system time","system time text"
"START",0.000000000E0,1686041183.783,"2023-06-06 10:46:23.783 UTC+02:00"
"PAUSE",9.912880748E1,1686041282.911,"2023-06-06 10:48:02.911 UTC+02:00"
