"event","experiment time","system time","system time text"
"START",0.000000000E0,1686653103.726,"2023-06-13 12:45:03.726 UTC+02:00"
"PAUSE",2.390324645E1,1686653127.629,"2023-06-13 12:45:27.629 UTC+02:00"
