"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.337630500E-2,8.343750000E0,-6.731250286E0,-5.013750076E1
5.337630500E-2,8.306250572E0,-7.087500095E0,-4.867500305E1
6.337630500E-2,8.081250191E0,-6.487500191E0,-4.880625153E1
7.337630500E-2,8.362500191E0,-6.750000477E0,-4.890000153E1
8.337630500E-2,8.118750572E0,-6.581250191E0,-4.880625153E1
9.337630500E-2,8.287500381E0,-6.487500191E0,-4.878750229E1
1.033763050E-1,8.231250763E0,-6.543750286E0,-4.863750076E1
1.133763050E-1,8.306250572E0,-6.468750477E0,-4.869375229E1
1.233763050E-1,8.362500191E0,-6.468750477E0,-4.858125305E1
1.333763050E-1,8.250000000E0,-6.393750191E0,-4.884375381E1
1.433763050E-1,8.212500572E0,-6.600000381E0,-4.886250305E1
1.533763050E-1,8.100000381E0,-6.468750477E0,-4.905000305E1
1.633763050E-1,8.325000763E0,-6.506250381E0,-4.910625076E1
1.733763050E-1,8.287500381E0,-6.506250381E0,-4.910625076E1
1.833763050E-1,8.606250763E0,-6.412500381E0,-4.920000076E1
1.933763050E-1,8.625000000E0,-6.356250286E0,-4.899375153E1
2.033763050E-1,8.550000191E0,-6.206250191E0,-4.876875305E1
2.133763050E-1,8.662500381E0,-6.056250095E0,-4.882500076E1
2.233763050E-1,8.962500572E0,-6.075000286E0,-4.867500305E1
2.333763050E-1,9.262500763E0,-5.962500095E0,-4.831875229E1
2.433763050E-1,9.600000381E0,-6.093750477E0,-4.830000305E1
2.533763050E-1,9.525000572E0,-5.943750381E0,-4.822500229E1
2.633763050E-1,9.168750763E0,-5.850000381E0,-4.811250305E1
2.733763050E-1,9.206250191E0,-5.793750286E0,-4.820625305E1
2.833763050E-1,9.412500381E0,-5.718750000E0,-4.837500381E1
2.933763050E-1,9.750000000E0,-5.531250000E0,-4.811250305E1
3.033763050E-1,1.005000019E1,-5.362500191E0,-4.822500229E1
3.133763050E-1,1.006875038E1,-5.175000191E0,-4.831875229E1
3.233763050E-1,1.001250076E1,-4.556250095E0,-4.835625076E1
3.333763050E-1,1.051875019E1,-4.387500286E0,-4.828125381E1
3.433763050E-1,1.117500019E1,-3.993750095E0,-4.841250229E1
3.533763050E-1,1.149375057E1,-3.487500191E0,-4.828125381E1
3.633763050E-1,1.192500019E1,-2.700000048E0,-4.805625153E1
3.733763050E-1,1.216875076E1,-1.893750072E0,-4.803750229E1
