"event","experiment time","system time","system time text"
"START",0.000000000E0,1686220906.452,"2023-06-08 12:41:46.452 UTC+02:00"
"PAUSE",4.487706285E1,1686220951.329,"2023-06-08 12:42:31.329 UTC+02:00"
