"event","experiment time","system time","system time text"
"START",0.000000000E0,1686221713.045,"2023-06-08 12:55:13.045 UTC+02:00"
"PAUSE",4.548491250E1,1686221758.530,"2023-06-08 12:55:58.530 UTC+02:00"
